,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2029622912.0,46.7594092,12.03276782,1052.565796,-1.0,-1.0,165.0,165.0
5,4309610009.0,46.75940892,12.0327685,1052.468262,-1.0,-1.0,165.0,165.0
