,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2378389001.0,46.75940792,12.03277299,1053.075195,-1.0,-1.0,165.0,165.0
5,4656816959.0,46.75937822,12.03293204,1052.955811,-1.0,-1.0,65.0,65.0
