,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
113,2459742917.0,0.08629450202,0.03553931415,-0.01407290623
114,2481515917.0,0.08502919972,0.03304798529,-0.01405156124
115,2503260917.0,0.08368030936,0.03054141626,-0.01041522902
116,2525041917.0,0.08864118904,0.03301073983,-0.01515422203
117,2546809917.0,0.08727338165,0.03421475366,-0.009192736819
118,2568568917.0,0.08983370662,0.03546520695,-0.01638155803
119,2590328917.0,0.0922159031,0.0342046991,-0.01387525909
120,2612067917.0,0.0908696726,0.03665001318,-0.009146817029
121,2633845917.0,0.0847607851,0.03665324301,-0.01293359604
122,2655605917.0,0.08723662049,0.03911928833,-0.01653625816
123,2677363917.0,0.08718153834,0.03291577846,-0.01519079041
124,2699122917.0,0.08228585124,0.0353962481,-0.01658948138
125,2720898917.0,0.08588229865,0.03165456653,-0.01399263181
126,2742653917.0,0.08218644559,0.03535249829,-0.01659072191
127,2764430917.0,0.08446609229,0.03282753006,-0.01044185553
128,2786189917.0,0.0857263729,0.03158880398,-0.01399414334
129,2807949917.0,0.08563701808,0.03403100371,-0.01284622028
130,2829707917.0,0.08696487546,0.03652219102,-0.01889254898
131,2851479917.0,0.08804212511,0.03401296213,-0.01157284994
132,2873257917.0,0.08919272572,0.03398453444,-0.01033416204
133,2895016917.0,0.08918123692,0.03768733144,-0.01282812282
134,2916763917.0,0.09269700199,0.03640525416,-0.00667257281
135,2938533917.0,0.08900033683,0.03763438016,-0.008009273559
136,2960292917.0,0.08765970916,0.03636235744,-0.004401927814
137,2982056917.0,0.08775635064,0.03512747958,-0.01160468161
138,3003810917.0,0.08781562001,0.03760468587,-0.01768532023
139,3025573917.0,0.09020905942,0.03560713306,-0.02003425919
140,3047358917.0,0.08756495267,0.03679670766,-0.0129025653
141,3069118917.0,0.09011166543,0.03433661908,-0.01759734005
142,3090876917.0,0.08390852809,0.03432443365,-0.01535971928
143,3112629917.0,0.08886586875,0.03803960979,-0.01892098784
144,3134395917.0,0.09250480682,0.03184338287,-0.01747130603
145,3156154917.0,0.09011755139,0.03185373545,-0.02235999145
146,3177944917.0,0.08756362647,0.0342938751,-0.02007687278
147,3199702917.0,0.08760117739,0.03183045238,-0.02122522891
148,3221462917.0,0.08986067027,0.031778045,-0.01392752398
149,3243211917.0,0.09110411257,0.03301428631,-0.0163307935
150,3264979917.0,0.08993073553,0.035498254,-0.02003617957
151,3286739917.0,0.08750251681,0.03179668635,-0.02122503519
152,3308497917.0,0.08861225098,0.03423986956,-0.01642788202
153,3330287917.0,0.08864915371,0.03547531739,-0.02007150091
154,3352026917.0,0.08986527473,0.03546185419,-0.02124285325
155,3373805917.0,0.08602876216,0.03418071195,-0.01649945416
156,3395564917.0,0.08223606646,0.03415198997,-0.01298851147
157,3417322917.0,0.08731138706,0.03418144584,-0.02128511295
158,3439083917.0,0.0897237584,0.03104312532,-0.1296336055
159,3460872917.0,0.09028819203,0.03670579568,-0.2671637535
160,3482631917.0,0.08097027242,0.02213828452,0.1523958147
161,3504390917.0,0.07941764593,0.002641015686,0.3360196948
162,3526150917.0,0.08590894938,0.03726685047,0.09312412143
163,3547908917.0,0.08255220205,-0.01245685108,-0.07580340654
164,3569667917.0,0.05405602604,-0.1783678681,0.2454036176
165,3591426917.0,-0.111987628,0.4704755247,0.3875338137
166,3613192917.0,-0.1223029792,1.428823709,0.5872508883
167,3634963917.0,-0.303001672,3.780720472,2.062014341
168,3656734917.0,-0.5181164145,5.978996754,3.405507326
169,3678493917.0,-0.3479011655,6.782020092,3.533040047
170,3700251917.0,-0.5027032495,6.839521408,3.189887047
171,3722015917.0,-0.6337872744,6.820222855,3.121568203
172,3743770917.0,-0.2149508297,7.396296024,3.169600487
173,3765559917.0,0.5085141659,8.565781593,3.039074898
174,3787318917.0,0.8342850804,9.495837212,2.941448927
175,3809077917.0,1.321145654,10.25101852,2.271290302
176,3830836917.0,2.069305658,9.736036301,0.794729948
177,3852595917.0,3.07144928,7.765679359,-0.7911081314
178,3874354917.0,4.120602608,5.19959259,-2.042649508
179,3896113917.0,4.740055561,4.320528507,-3.069728851
180,3917888917.0,4.877456188,4.422264576,-3.411746025
181,3939662917.0,4.682287216,5.342132092,-2.684731245
182,3961421917.0,4.631731987,7.118309975,-1.63080585
183,3983165917.0,4.660970211,7.93465519,-0.9711048603
184,4004939917.0,4.689463139,8.571513176,-0.4592264295
185,4026698917.0,4.698143482,8.557553291,0.1107909903
186,4048457917.0,4.454177856,8.811763763,0.6358075738
187,4070247917.0,-3.026041508,0.1127267182,-0.6375837326
188,4092006917.0,-3.993494749,-3.605869293,-0.3655085564
189,4113757917.0,-3.235366821,1.984597921,-0.1423557103
190,4135538917.0,-2.522940636,4.420684338,0.9371813536
191,4157283917.0,-2.055719614,4.866092205,0.9377043843
192,4179042917.0,-1.514629245,3.816429377,-0.5047622323
193,4200801917.0,-1.02299881,0.07632471621,0.1316461712
194,4222560917.0,-0.2118573189,-1.900567412,0.4958091378
