"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.653256226E1,-2.158299065E1,4.004623032E1
2.176000000E-2,-1.654213715E1,-2.156371880E1,4.005266190E1
4.351800000E-2,-1.654640007E1,-2.154047394E1,4.006340408E1
6.529400000E-2,-1.656156158E1,-2.148670769E1,4.008599854E1
8.703500000E-2,-1.656332970E1,-2.145968628E1,4.009975052E1
1.087960000E-1,-1.657689285E1,-2.143048859E1,4.010975647E1
1.305540000E-1,-1.658703041E1,-2.141392708E1,4.011441040E1
1.523130000E-1,-1.659353638E1,-2.139428902E1,4.012219620E1
1.740720000E-1,-1.660788155E1,-2.134647560E1,4.014172363E1
1.958420000E-1,-1.659957695E1,-2.132936287E1,4.015425491E1
2.175910000E-1,-1.659991455E1,-2.130389214E1,4.016762543E1
2.393490000E-1,-1.660759354E1,-2.128199577E1,4.017606735E1
2.611280000E-1,-1.661691666E1,-2.126514435E1,4.018113708E1
2.828980000E-1,-1.662396049E1,-2.124985313E1,4.018631363E1
3.046330000E-1,-1.663945007E1,-2.120248222E1,4.020491409E1
3.264160000E-1,-1.663884926E1,-2.118105698E1,4.021645737E1
3.481750000E-1,-1.663837814E1,-2.115706444E1,4.022928238E1
3.699070000E-1,-1.664136505E1,-2.114329910E1,4.023527908E1
3.916930000E-1,-1.663610268E1,-2.115342522E1,4.023213577E1
4.134260000E-1,-1.664824867E1,-2.112020111E1,4.024455643E1
4.352110000E-1,-1.664730835E1,-2.110194969E1,4.025452042E1
4.569700000E-1,-1.664566231E1,-2.108517075E1,4.026399231E1
4.787290000E-1,-1.664476585E1,-2.106983757E1,4.027239609E1
5.004880000E-1,-1.663644981E1,-2.107839584E1,4.027135086E1
5.222470000E-1,-1.663513756E1,-2.106696320E1,4.027787781E1
5.440150000E-1,-1.663756180E1,-2.105493736E1,4.028315735E1
5.657610000E-1,-1.665373039E1,-2.101273727E1,4.029851151E1
5.875250000E-1,-1.665671921E1,-2.099797821E1,4.030496979E1
6.092830000E-1,-1.665741730E1,-2.097820282E1,4.031497192E1
6.310420000E-1,-1.665392113E1,-2.096681786E1,4.032234192E1
6.528020000E-1,-1.665143967E1,-2.095883751E1,4.032751083E1
6.745510000E-1,-1.666103554E1,-2.092860794E1,4.033924866E1
6.963140000E-1,-1.666355705E1,-2.092535591E1,4.033989334E1
7.180780000E-1,-1.667064857E1,-2.089028931E1,4.035514069E1
7.398370000E-1,-1.666849327E1,-2.088097000E1,4.036084747E1
7.615920000E-1,-1.668009186E1,-2.084046173E1,4.037699127E1
7.833560000E-1,-1.667506599E1,-2.084222031E1,4.037815857E1
8.051220000E-1,-1.666315842E1,-2.086425972E1,4.037169647E1
8.268740000E-1,-1.666026306E1,-2.085840607E1,4.037591553E1
8.486340000E-1,-1.666234207E1,-2.085246849E1,4.037812042E1
8.704130000E-1,-1.665631866E1,-2.086327553E1,4.037502289E1
8.921520000E-1,-1.665161514E1,-2.085888863E1,4.037923050E1
9.139400000E-1,-1.664938736E1,-2.085777092E1,4.038072968E1
9.356990000E-1,-1.664684296E1,-2.086005020E1,4.038059616E1
9.574490000E-1,-1.665555382E1,-2.081882858E1,4.039828491E1
9.792170000E-1,-1.665300560E1,-2.081133270E1,4.040318680E1
1.000976000E0,-1.665192795E1,-2.080687141E1,4.040592957E1
1.022735000E0,-1.664816284E1,-2.080677605E1,4.040752792E1
1.044495000E0,-1.664291382E1,-2.080881882E1,4.040864563E1
1.066232000E0,-1.664298630E1,-2.078785324E1,4.041940308E1
1.088012000E0,-1.664025307E1,-2.078569794E1,4.042163086E1
