"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.282189608E-2,3.500654176E-2,-7.222385611E-3
2.178300000E-2,9.403347224E-2,3.871075809E-2,-7.272733841E-3
4.354200000E-2,9.907729179E-2,3.873754293E-2,-1.315941289E-2
6.530100000E-2,9.407258034E-2,3.995540366E-2,-9.710688144E-3
8.706000000E-2,9.029959142E-2,3.870252147E-2,-6.171248853E-3
1.088150000E-1,9.828401357E-2,4.065266624E-2,-1.256241463E-2
1.305780000E-1,9.332022071E-2,3.941031545E-2,-1.026203390E-2
1.523370000E-1,9.701725841E-2,3.570131585E-2,-1.007430535E-2
1.740960000E-1,9.692889452E-2,4.062436521E-2,-7.777745835E-3
1.958550000E-1,9.821226448E-2,3.816351295E-2,-1.009666268E-2
2.176140000E-1,9.947405756E-2,3.940369934E-2,-1.250029914E-2
2.393690000E-1,9.204974771E-2,3.568551317E-2,-1.021230035E-2
2.611340000E-1,9.573447704E-2,3.692205250E-2,-1.134258509E-2
2.828920000E-1,9.698448330E-2,3.816358000E-2,-1.374645252E-2
3.046550000E-1,9.322356433E-2,3.690937907E-2,-1.141200215E-2
3.264110000E-1,9.194349498E-2,3.565815836E-2,-1.021367591E-2
3.481690000E-1,9.328817576E-2,3.567913920E-2,-1.620355062E-2
3.699280000E-1,9.307505190E-2,3.933500871E-2,-9.059807286E-3
3.916870000E-1,9.561545402E-2,3.687709942E-2,-1.375430543E-2
4.134470000E-1,9.064487368E-2,3.439237177E-2,-1.263099164E-2
4.352050000E-1,9.553638846E-2,3.932512179E-2,-1.501681283E-2
4.569650000E-1,9.292592853E-2,3.681380674E-2,-1.021055505E-2
4.787230000E-1,9.665942937E-2,3.804686666E-2,-1.495558117E-2
5.004990000E-1,9.420714527E-2,3.804231808E-2,-1.622933522E-2
5.222400000E-1,9.168083966E-2,4.049257934E-2,-1.756040752E-2
5.440010000E-1,9.155265987E-2,3.675294295E-2,-1.265695691E-2
5.657590000E-1,9.764695168E-2,3.549885750E-2,-1.366283745E-2
5.875180000E-1,9.269536287E-2,3.549099714E-2,-1.380079146E-2
6.092770000E-1,9.626910836E-2,3.668219596E-2,-1.252209675E-2
6.310470000E-1,9.488322586E-2,3.538256139E-2,-1.011986472E-2
6.527960000E-1,9.356458485E-2,3.782070801E-2,-1.021163817E-2
6.745540000E-1,9.104806930E-2,3.780203685E-2,-1.148627698E-2
6.963330000E-1,9.350856394E-2,3.903222084E-2,-1.626633666E-2
7.181030000E-1,9.462878853E-2,4.023032263E-2,-1.626154222E-2
7.398380000E-1,9.204931557E-2,3.895633668E-2,-1.268816926E-2
7.616210000E-1,9.808110446E-2,3.642731532E-2,-1.125620864E-2
7.833800000E-1,9.553384781E-2,4.009544104E-2,-1.261564158E-2
8.051120000E-1,9.669609368E-2,3.388056159E-2,-1.364640612E-2
