"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.214952660E1,-2.531779289E1,3.506346893E1
2.174100000E-2,-1.215291500E1,-2.529537964E1,3.507846451E1
4.351800000E-2,-1.214980125E1,-2.527007866E1,3.509777832E1
6.527200000E-2,-1.214248848E1,-2.526225281E1,3.510593796E1
8.703700000E-2,-1.214531803E1,-2.523856926E1,3.512199783E1
1.087950000E-1,-1.214685631E1,-2.522643089E1,3.513017654E1
1.305540000E-1,-1.214909267E1,-2.520684052E1,3.514346313E1
1.523060000E-1,-1.217580795E1,-2.512386131E1,3.519360352E1
1.740760000E-1,-1.217050648E1,-2.511888123E1,3.519898987E1
1.958310000E-1,-1.218904781E1,-2.505696487E1,3.523668671E1
2.176200000E-1,-1.220490551E1,-2.500797844E1,3.526599121E1
2.393800000E-1,-1.219430923E1,-2.502237129E1,3.525944901E1
2.611180000E-1,-1.219109631E1,-2.501570702E1,3.526528168E1
2.828980000E-1,-1.219434357E1,-2.498676682E1,3.528467178E1
3.046570000E-1,-1.221584606E1,-2.492070580E1,3.532392883E1
3.264160000E-1,-1.219303226E1,-2.495721245E1,3.530603027E1
3.481750000E-1,-1.217665768E1,-2.497385979E1,3.529991150E1
3.699290000E-1,-1.216532707E1,-2.497913551E1,3.530008698E1
3.916930000E-1,-1.215627956E1,-2.498488998E1,3.529913330E1
4.134530000E-1,-1.215674973E1,-2.498454666E1,3.529921341E1
4.352110000E-1,-1.215637779E1,-2.498594475E1,3.529835129E1
4.569850000E-1,-1.216701603E1,-2.494258118E1,3.532534409E1
4.787590000E-1,-1.215889931E1,-2.494480705E1,3.532656860E1
5.005110000E-1,-1.215109730E1,-2.493514633E1,3.533607101E1
5.222830000E-1,-1.213114357E1,-2.494639778E1,3.533498383E1
5.440360000E-1,-1.212951756E1,-2.494174194E1,3.533882523E1
5.657940000E-1,-1.212577629E1,-2.493757629E1,3.534304810E1
5.875540000E-1,-1.213357258E1,-2.490162277E1,3.536572266E1
6.093150000E-1,-1.213796139E1,-2.487161636E1,3.538531876E1
6.310860000E-1,-1.212497044E1,-2.487414932E1,3.538800049E1
6.528330000E-1,-1.211550236E1,-2.487232018E1,3.539252853E1
6.745920000E-1,-1.210594368E1,-2.487271500E1,3.539551544E1
6.963510000E-1,-1.212728119E1,-2.480714798E1,3.543420792E1
7.181090000E-1,-1.213220024E1,-2.479328346E1,3.544222260E1
7.398990000E-1,-1.212800694E1,-2.479707527E1,3.544100189E1
7.616330000E-1,-1.212800121E1,-2.477105141E1,3.545920181E1
7.834160000E-1,-1.213898277E1,-2.472407532E1,3.548821640E1
8.051760000E-1,-1.216140556E1,-2.465829849E1,3.552628326E1
8.269340000E-1,-1.213856125E1,-2.470179749E1,3.550386810E1
8.486930000E-1,-1.212581825E1,-2.472267723E1,3.549369049E1
8.704520000E-1,-1.211663914E1,-2.474475288E1,3.548143768E1
8.922140000E-1,-1.210650730E1,-2.475935364E1,3.547471619E1
9.139710000E-1,-1.209339237E1,-2.476916504E1,3.547233200E1
9.357300000E-1,-1.209632301E1,-2.474167824E1,3.549050903E1
9.575080000E-1,-1.210163212E1,-2.470672798E1,3.551304626E1
9.792780000E-1,-1.209514046E1,-2.471852112E1,3.550705338E1
1.001037000E0,-1.208962154E1,-2.471994972E1,3.550793839E1
1.022798000E0,-1.208623505E1,-2.471767044E1,3.551067352E1
1.044555000E0,-1.207261372E1,-2.473117828E1,3.550590515E1
1.066309000E0,-1.206118774E1,-2.473934746E1,3.550409317E1
1.088069000E0,-1.206113243E1,-2.472741318E1,3.551242828E1
1.109832000E0,-1.205160141E1,-2.473602295E1,3.550966263E1
1.131591000E0,-1.205769634E1,-2.470643616E1,3.552819443E1
1.153350000E0,-1.208532619E1,-2.462473679E1,3.557550049E1
1.175132000E0,-1.206910419E1,-2.465423584E1,3.556056976E1
1.196868000E0,-1.206602001E1,-2.464840126E1,3.556565857E1
1.218627000E0,-1.204700375E1,-2.467250252E1,3.555538559E1
1.240417000E0,-1.206735802E1,-2.460762405E1,3.559342575E1
1.262179000E0,-1.206204128E1,-2.461110497E1,3.559282684E1
1.283932000E0,-1.203637028E1,-2.466025734E1,3.556748199E1
1.305694000E0,-1.202237797E1,-2.468391991E1,3.555580139E1
1.327454000E0,-1.200800705E1,-2.470303917E1,3.554737854E1
1.349196000E0,-1.198786449E1,-2.473539162E1,3.553166962E1
1.370966000E0,-1.197657204E1,-2.474775124E1,3.552687836E1
1.392730000E0,-1.198317528E1,-2.470623016E1,3.555354691E1
1.414489000E0,-1.197219467E1,-2.472368240E1,3.554510498E1
1.436248000E0,-1.196440792E1,-2.473580742E1,3.553929138E1
1.458033000E0,-1.195609856E1,-2.474439812E1,3.553610992E1
1.479798000E0,-1.196262169E1,-2.471542740E1,3.555406570E1
1.501557000E0,-1.196452522E1,-2.469257164E1,3.556930161E1
1.523315000E0,-1.194811535E1,-2.471084404E1,3.556212997E1
1.545074000E0,-1.193439007E1,-2.472451782E1,3.555723953E1
1.566833000E0,-1.192642307E1,-2.473369598E1,3.555352783E1
1.588593000E0,-1.194085026E1,-2.468356323E1,3.558351135E1
1.610351000E0,-1.192972851E1,-2.470119858E1,3.557500458E1
1.632117000E0,-1.193076515E1,-2.467554665E1,3.559245300E1
1.653870000E0,-1.193693066E1,-2.464136124E1,3.561406326E1
1.675628000E0,-1.193728447E1,-2.462312889E1,3.562655640E1
1.697387000E0,-1.194723129E1,-2.459036064E1,3.564583969E1
1.719178000E0,-1.193863010E1,-2.459410477E1,3.564614105E1
1.740936000E0,-1.191472435E1,-2.462707901E1,3.563137436E1
1.762689000E0,-1.189622211E1,-2.465354156E1,3.561925507E1
1.784454000E0,-1.191847420E1,-2.458601952E1,3.565846252E1
1.806213000E0,-1.190775204E1,-2.459501457E1,3.565584564E1
1.827972000E0,-1.188969994E1,-2.461731148E1,3.564648056E1
1.849729000E0,-1.186612892E1,-2.466766357E1,3.561951447E1
1.871491000E0,-1.184524822E1,-2.469624138E1,3.560666275E1
1.893250000E0,-1.182923508E1,-2.471967888E1,3.559571457E1
1.915008000E0,-1.179819202E1,-2.476811409E1,3.557234573E1
1.936767000E0,-1.178409767E1,-2.478185272E1,3.556744385E1
1.958558000E0,-1.177121735E1,-2.478783607E1,3.556754684E1
1.980316000E0,-1.176996708E1,-2.477672768E1,3.557570267E1
2.002068000E0,-1.176329994E1,-2.478424072E1,3.557266617E1
2.023833000E0,-1.177056503E1,-2.475724983E1,3.558905792E1
2.045583000E0,-1.177966499E1,-2.471961403E1,3.561219406E1
2.067352000E0,-1.177810860E1,-2.471492386E1,3.561596680E1
2.089111000E0,-1.175918293E1,-2.472988319E1,3.561184311E1
2.110870000E0,-1.174014568E1,-2.474379158E1,3.560845566E1
2.132629000E0,-1.174363518E1,-2.471915436E1,3.562441254E1
2.154393000E0,-1.173384285E1,-2.472822952E1,3.562134171E1
2.176147000E0,-1.171859455E1,-2.474394226E1,3.561544800E1
2.197937000E0,-1.171658134E1,-2.473356056E1,3.562332535E1
2.219696000E0,-1.170323944E1,-2.474703217E1,3.561835861E1
2.241439000E0,-1.172245502E1,-2.468249321E1,3.565679550E1
2.263214000E0,-1.170529175E1,-2.470359421E1,3.564781952E1
2.284951000E0,-1.167807579E1,-2.474909973E1,3.562517166E1
2.306732000E0,-1.166307640E1,-2.476610184E1,3.561827469E1
2.328491000E0,-1.165918159E1,-2.475593567E1,3.562661362E1
2.350246000E0,-1.166508484E1,-2.471716881E1,3.565159225E1
2.372009000E0,-1.166226387E1,-2.471149445E1,3.565644836E1
2.393768000E0,-1.164377975E1,-2.473149681E1,3.564861679E1
2.415546000E0,-1.163645267E1,-2.473544502E1,3.564826965E1
2.437316000E0,-1.162422752E1,-2.475616837E1,3.563787079E1
2.459076000E0,-1.161615658E1,-2.477440453E1,3.562782669E1
2.480835000E0,-1.163703156E1,-2.471159172E1,3.566462326E1
2.502594000E0,-1.163281250E1,-2.470929718E1,3.566759109E1
2.524353000E0,-1.161937237E1,-2.471937370E1,3.566498947E1
2.546120000E0,-1.160067654E1,-2.474753952E1,3.565154266E1
2.567872000E0,-1.160531902E1,-2.472750473E1,3.566393280E1
2.589630000E0,-1.161888504E1,-2.468037605E1,3.569214249E1
2.611389000E0,-1.160157299E1,-2.471611023E1,3.567303467E1
2.633148000E0,-1.162239075E1,-2.465163612E1,3.571085358E1
2.654909000E0,-1.159687424E1,-2.468773270E1,3.569421387E1
2.676696000E0,-1.160217285E1,-2.465575027E1,3.571459198E1
2.698455000E0,-1.158953190E1,-2.466807365E1,3.571018219E1
2.720214000E0,-1.156553268E1,-2.471086121E1,3.568838120E1
2.741948000E0,-1.154700089E1,-2.474523163E1,3.567056274E1
2.763725000E0,-1.152923393E1,-2.477014732E1,3.565900803E1
2.785492000E0,-1.150891304E1,-2.481051636E1,3.563750458E1
2.807251000E0,-1.148759079E1,-2.483343697E1,3.562842178E1
2.829010000E0,-1.146990681E1,-2.484810257E1,3.562388611E1
2.850769000E0,-1.145603943E1,-2.486169624E1,3.561886978E1
2.872528000E0,-1.147553730E1,-2.479857063E1,3.565657425E1
2.894303000E0,-1.147161865E1,-2.479694748E1,3.565896606E1
2.916076000E0,-1.146326447E1,-2.480457306E1,3.565634537E1
2.937813000E0,-1.145344448E1,-2.482694435E1,3.564393234E1
2.959594000E0,-1.143791580E1,-2.484263611E1,3.563798523E1
2.981353000E0,-1.143242264E1,-2.483652496E1,3.564400864E1
3.003112000E0,-1.141733837E1,-2.485095406E1,3.563878632E1
3.024883000E0,-1.141734886E1,-2.482723236E1,3.565531158E1
3.046646000E0,-1.141167641E1,-2.483517456E1,3.565159988E1
3.068389000E0,-1.140485764E1,-2.484317970E1,3.564819717E1
3.090149000E0,-1.139924240E1,-2.484376526E1,3.564958572E1
3.111908000E0,-1.138382339E1,-2.485983086E1,3.564331436E1
3.133671000E0,-1.140232944E1,-2.479568481E1,3.568206406E1
3.155437000E0,-1.136584282E1,-2.484473610E1,3.565957642E1
3.177215000E0,-1.135054493E1,-2.485995483E1,3.565383530E1
3.198974000E0,-1.133616638E1,-2.487155151E1,3.565032578E1
3.220734000E0,-1.131175041E1,-2.488662720E1,3.564756012E1
3.242483000E0,-1.127474403E1,-2.490507507E1,3.564639664E1
3.264251000E0,-1.134780407E1,-2.487712479E1,3.564273834E1
3.286003000E0,-1.144041729E1,-2.478004265E1,3.568073273E1
3.307769000E0,-1.145331383E1,-2.483482552E1,3.563848114E1
3.329528000E0,-1.134682655E1,-2.465016365E1,3.580038452E1
3.351287000E0,-1.100050163E1,-2.448922348E1,3.601826477E1
