"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.799473037E-2,7.980727029E-3,-1.020892515E-1
2.179000000E-2,5.152965003E-3,3.074816823E-2,-1.078035892E-1
4.354900000E-2,-1.056390985E-2,3.616660939E-2,-9.447758376E-2
6.530900000E-2,-2.465168303E-2,4.214939365E-2,-1.163596006E-1
8.706700000E-2,-5.283945146E-2,5.611724981E-2,-9.010214883E-2
1.088160000E-1,-6.944255178E-2,9.840406216E-2,-9.804774745E-2
1.305890000E-1,-4.959918950E-2,9.647850095E-2,-9.314335878E-2
1.523380000E-1,-2.794339136E-2,9.610648099E-2,-8.889862739E-2
1.741030000E-1,-3.556032393E-2,1.109960593E-1,-6.331295216E-2
1.958620000E-1,-3.452815332E-2,1.271488281E-1,-7.593974941E-2
2.176420000E-1,-9.676121383E-2,1.200444885E-1,-6.229459103E-2
2.393940000E-1,-8.807262596E-2,1.450188967E-1,-7.205997564E-2
2.611390000E-1,-7.848318315E-2,1.538722025E-1,-6.174405284E-2
2.829290000E-1,-8.345032889E-2,1.573368057E-1,-8.948370527E-2
3.046870000E-1,-6.993675571E-2,1.565079263E-1,-6.176096408E-2
3.264470000E-1,-5.353377634E-2,1.736027364E-1,-6.767513492E-2
3.482060000E-1,-6.902982058E-2,1.677582616E-1,-5.888406546E-2
3.699470000E-1,-9.980516466E-2,2.092267150E-1,-4.868832121E-2
3.917240000E-1,-1.142913582E-1,2.100904949E-1,-4.534867485E-2
4.134780000E-1,-9.083376341E-2,2.003601068E-1,-4.429275907E-2
4.352430000E-1,-8.627214949E-2,2.147873805E-1,-3.984453544E-2
4.570010000E-1,-8.602771760E-2,1.969440355E-1,-4.011651776E-2
4.787600000E-1,-9.093797176E-2,2.276033078E-1,-3.412616867E-2
5.005120000E-1,-1.094675880E-1,2.357765093E-1,-3.418889604E-2
5.222820000E-1,-1.043304254E-1,2.602530819E-1,-3.256886328E-2
5.440370000E-1,-1.477900110E-1,2.890586407E-1,-4.368030434E-2
5.658260000E-1,-1.190446786E-1,2.852469870E-1,-4.181652719E-2
5.875860000E-1,-1.030550289E-1,2.845335536E-1,-1.794517564E-2
6.093240000E-1,-1.157740020E-1,2.702262026E-1,-2.969997488E-2
6.311040000E-1,-1.161484979E-1,2.804347102E-1,-2.978054083E-2
6.528630000E-1,-1.333007111E-1,3.100501814E-1,-2.522168149E-2
6.746220000E-1,-1.305130967E-1,3.145586405E-1,-1.060387990E-2
6.963810000E-1,-1.310386883E-1,2.981686027E-1,-2.884085902E-2
7.181350000E-1,-1.213576270E-1,2.994322042E-1,-2.430790787E-2
7.398990000E-1,-8.680079260E-2,2.857666034E-1,-1.882936715E-2
7.616590000E-1,-8.651392272E-2,3.056925805E-1,-1.156993358E-2
7.834170000E-1,-1.214672074E-1,3.189564410E-1,-2.877029043E-2
8.051910000E-1,-1.471650898E-1,2.984311061E-1,-1.507282346E-2
8.269650000E-1,-1.544802216E-1,3.293424116E-1,-1.569239649E-2
8.487170000E-1,-1.429450629E-1,2.962361162E-1,-6.419612383E-3
8.704890000E-1,-1.128767249E-1,3.071534342E-1,-3.021412501E-3
8.922420000E-1,-1.128099753E-1,3.088800805E-1,-1.367293722E-2
9.140000000E-1,-1.217385639E-1,3.137838479E-1,-1.006546212E-2
9.357600000E-1,-1.371988397E-1,3.541680082E-1,-1.489876030E-2
9.575210000E-1,-1.450763730E-1,3.221061534E-1,-2.311527916E-2
9.792920000E-1,-1.630743860E-1,3.183759221E-1,-1.141102978E-2
1.001039000E0,-1.588647380E-1,3.305421141E-1,5.206282088E-4
1.022798000E0,-1.348148385E-1,3.444661618E-1,-1.217659933E-2
1.044557000E0,-1.191581785E-1,3.579668711E-1,-1.048446880E-2
1.066315000E0,-1.449471953E-1,3.585627390E-1,-1.015776247E-2
1.088105000E0,-1.574988649E-1,3.579977883E-1,5.136688159E-3
1.109839000E0,-1.623720989E-1,3.641060090E-1,-1.528214236E-2
1.131622000E0,-1.534713576E-1,3.726050832E-1,-1.124142855E-2
1.153382000E0,-1.568615550E-1,3.875732609E-1,-1.241518058E-2
1.175140000E0,-1.680694979E-1,3.851254337E-1,-1.471683766E-2
1.196899000E0,-1.235653072E-1,4.036214559E-1,5.149494932E-3
1.218658000E0,-1.606111734E-1,3.889833535E-1,9.228822776E-4
1.240420000E0,-1.664003737E-1,3.644052038E-1,1.812255556E-3
1.262177000E0,-1.732856894E-1,3.720887740E-1,-1.856217567E-2
1.283936000E0,-1.620155649E-1,3.760300897E-1,-1.557361807E-2
1.305714000E0,-1.388073813E-1,3.986488741E-1,-1.293767412E-3
1.327484000E0,-1.499083841E-1,3.998906765E-1,-1.628262837E-2
1.349243000E0,-1.353961888E-1,3.818760994E-1,-6.982473699E-3
1.371004000E0,-1.728061629E-1,3.674416628E-1,-6.350439365E-3
1.392761000E0,-1.686875669E-1,3.691733889E-1,-9.470123062E-3
1.414515000E0,-1.718632811E-1,3.679735037E-1,1.051576054E-2
1.436275000E0,-1.558726629E-1,3.746372464E-1,-3.061392267E-3
1.458038000E0,-1.599792721E-1,3.871929361E-1,-9.447214996E-3
1.479797000E0,-1.486317634E-1,4.041367052E-1,-1.475343872E-2
1.501556000E0,-1.723515236E-1,4.096687194E-1,-1.667121810E-2
1.523338000E0,-1.772206462E-1,3.902023883E-1,-2.172515988E-3
1.545074000E0,-1.745973660E-1,4.243499085E-1,-2.489653747E-2
1.566833000E0,-1.817901722E-1,4.177833391E-1,3.891378405E-4
1.588623000E0,-1.896821409E-1,4.493171904E-1,-2.248330935E-2
1.610385000E0,-1.701721201E-1,4.348743485E-1,-1.657006355E-2
1.632138000E0,-1.463658394E-1,3.951705116E-1,-1.630170948E-2
1.653900000E0,-1.578887280E-1,3.986314420E-1,2.154117530E-3
1.675660000E0,-1.768225057E-1,3.988460349E-1,-2.585091042E-2
1.697402000E0,-1.770846254E-1,3.893514357E-1,-2.281057755E-2
