"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675937522E1,1.203294807E1,1.053431274E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
4.688069820E-1,4.675937512E1,1.203294859E1,1.053218628E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
1.785166979E0,4.675938715E1,1.203288378E1,1.053095581E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
2.993107319E0,4.675936743E1,1.203282877E1,1.057466030E3,0.000000000E0,0.000000000E0,5.000000000E1,5.000000000E1
3.993110776E0,4.675936743E1,1.203282877E1,1.057401455E3,0.000000000E0,0.000000000E0,5.000000000E1,5.000000000E1
