"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.562207413E1,-2.295624542E1,3.366120911E1
2.174700000E-2,-1.561821842E1,-2.293931007E1,3.367454147E1
4.352400000E-2,-1.562087440E1,-2.291856766E1,3.368743134E1
6.526500000E-2,-1.563125420E1,-2.289237976E1,3.370042038E1
8.705400000E-2,-1.564476013E1,-2.287290001E1,3.370737839E1
1.088130000E-1,-1.565608978E1,-2.286138344E1,3.370992661E1
1.305720000E-1,-1.567834091E1,-2.280020332E1,3.374101639E1
1.523310000E-1,-1.567409897E1,-2.278089142E1,3.375602341E1
1.740900000E-1,-1.567755127E1,-2.275963211E1,3.376876068E1
1.958490000E-1,-1.567779446E1,-2.274665833E1,3.377738571E1
2.176080000E-1,-1.569238567E1,-2.270994186E1,3.379531479E1
2.393540000E-1,-1.570684338E1,-2.266932106E1,3.381586456E1
2.611260000E-1,-1.569946289E1,-2.267213631E1,3.381740189E1
2.828850000E-1,-1.569354725E1,-2.267067528E1,3.382112503E1
3.046440000E-1,-1.568354416E1,-2.265381432E1,3.383706284E1
3.264030000E-1,-1.570545483E1,-2.259391403E1,3.386693573E1
3.481770000E-1,-1.571005821E1,-2.259798050E1,3.386208725E1
3.699240000E-1,-1.571551800E1,-2.258935547E1,3.386530685E1
3.916800000E-1,-1.570938015E1,-2.262242889E1,3.384607315E1
4.134390000E-1,-1.570061302E1,-2.262488365E1,3.384849930E1
4.352130000E-1,-1.568940258E1,-2.262239456E1,3.385536194E1
4.569590000E-1,-1.568084335E1,-2.261141396E1,3.386666107E1
4.787170000E-1,-1.570290089E1,-2.254977036E1,3.389752197E1
5.005010000E-1,-1.570269394E1,-2.256134796E1,3.388991547E1
5.222650000E-1,-1.570598125E1,-2.257184410E1,3.388140488E1
5.440180000E-1,-1.570492840E1,-2.257103157E1,3.388242722E1
5.657830000E-1,-1.569164276E1,-2.258517075E1,3.387916183E1
5.875430000E-1,-1.568156719E1,-2.258386993E1,3.388469696E1
6.092930000E-1,-1.567525864E1,-2.258392334E1,3.388757706E1
6.310550000E-1,-1.569602585E1,-2.252370262E1,3.391803360E1
6.528190000E-1,-1.569826889E1,-2.252652168E1,3.391512680E1
6.745780000E-1,-1.570043087E1,-2.252524948E1,3.391496658E1
6.963380000E-1,-1.569660378E1,-2.252025795E1,3.392005539E1
7.180960000E-1,-1.570468903E1,-2.248892593E1,3.393709183E1
7.398460000E-1,-1.572482109E1,-2.242827415E1,3.396789932E1
7.616220000E-1,-1.570673847E1,-2.246417618E1,3.395253754E1
7.833740000E-1,-1.570532799E1,-2.247575951E1,3.394552231E1
8.051330000E-1,-1.571273327E1,-2.245978355E1,3.395266342E1
8.268920000E-1,-1.573410511E1,-2.239642525E1,3.398460770E1
8.486510000E-1,-1.572896004E1,-2.239014626E1,3.399112701E1
8.704170000E-1,-1.570049000E1,-2.242224121E1,3.398312759E1
8.921690000E-1,-1.568818951E1,-2.243989372E1,3.397716141E1
9.139280000E-1,-1.568328190E1,-2.244692039E1,3.397478104E1
9.356930000E-1,-1.567647171E1,-2.246930122E1,3.396312714E1
9.574760000E-1,-1.567467880E1,-2.246800804E1,3.396481705E1
9.792350000E-1,-1.566692162E1,-2.246645355E1,3.396942139E1
1.000994000E0,-1.565860367E1,-2.246731377E1,3.397269058E1
1.022753000E0,-1.567837811E1,-2.240562439E1,3.400429535E1
1.044512000E0,-1.567428589E1,-2.240354919E1,3.400754166E1
1.066272000E0,-1.567635059E1,-2.239288712E1,3.401362228E1
1.088031000E0,-1.567217445E1,-2.239676476E1,3.401298523E1
1.109800000E0,-1.302058315E1,-2.549142265E1,3.699954605E1
1.131540000E0,-1.303092003E1,-2.545420074E1,3.702152634E1
1.153309000E0,-1.303115463E1,-2.543236923E1,3.703644180E1
1.175067000E0,-1.303307915E1,-2.541155815E1,3.705005646E1
1.196826000E0,-1.303189468E1,-2.540425301E1,3.705547714E1
1.218585000E0,-1.305281830E1,-2.533491707E1,3.709555817E1
1.240342000E0,-1.303528309E1,-2.536777306E1,3.707926941E1
1.262103000E0,-1.300617409E1,-2.540746117E1,3.706230927E1
1.283862000E0,-1.297990799E1,-2.544398880E1,3.704645920E1
1.305621000E0,-1.297196198E1,-2.544246483E1,3.705028152E1
1.327387000E0,-1.297760391E1,-2.540920258E1,3.707113266E1
1.349169000E0,-1.297602844E1,-2.540759659E1,3.707278442E1
