"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675941495E1,1.203261419E1,1.064727417E3,-1.000000000E0,-1.000000000E0,4.074693496E2,4.074693496E2
1.863049269E-1,4.675941495E1,1.203261419E1,1.064727417E3,-1.000000000E0,-1.000000000E0,4.075043001E2,4.075043001E2
4.285479784E-1,4.675940953E1,1.203274735E1,1.060950684E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
6.230969429E-1,4.675940908E1,1.203275826E1,1.058900879E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
2.252545953E0,4.675940886E1,1.203276371E1,1.057606689E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
