"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,5.270919560E-2,-1.423735913E-2,-9.728064758E-2
2.175900000E-2,5.967817330E-3,-6.545822592E-3,-1.096042850E-1
4.352000000E-2,-8.715449090E-3,1.234132408E-2,-1.045423138E-1
6.530700000E-2,-4.524934356E-3,4.741639649E-2,-1.074525279E-1
8.706600000E-2,1.456132000E-2,6.609915042E-2,-9.699293716E-2
1.088340000E-1,-2.538200940E-3,7.372227967E-2,-9.093613537E-2
1.305700000E-1,-7.912781698E-3,7.522183924E-2,-1.064450892E-1
1.523430000E-1,-2.530534921E-2,1.145951393E-1,-8.235357396E-2
1.741020000E-1,-4.382731613E-2,1.461563995E-1,-7.460751614E-2
1.958610000E-1,-4.927444976E-2,1.237728285E-1,-9.369099621E-2
2.176210000E-1,-3.894446623E-2,1.313357726E-1,-7.326483554E-2
2.393790000E-1,-3.824930309E-2,1.241113092E-1,-5.973723361E-2
2.611690000E-1,-4.092849959E-2,1.799964840E-1,-6.102807955E-2
2.829280000E-1,-3.721127156E-2,1.501605910E-1,-7.975543678E-2
3.046870000E-1,-6.186844321E-2,1.656170660E-1,-5.221479524E-2
3.264410000E-1,-7.124091321E-2,1.553572856E-1,-6.843633276E-2
3.482050000E-1,-5.755188701E-2,1.819437530E-1,-5.207772828E-2
3.699650000E-1,-6.078140471E-2,1.704275886E-1,-5.752723734E-2
3.917230000E-1,-5.396816508E-2,1.530585076E-1,-3.996901718E-2
4.134820000E-1,-5.061392352E-2,1.681119268E-1,-2.541797435E-2
4.352590000E-1,-6.217916791E-2,1.990663373E-1,-5.221591443E-2
4.570310000E-1,-6.097013730E-2,2.177716350E-1,-5.496503769E-2
4.787900000E-1,-8.681156427E-2,1.910806487E-1,-4.487112178E-2
5.005490000E-1,-8.401276709E-2,2.068544448E-1,-3.825262641E-2
5.223030000E-1,-7.646739667E-2,2.330739262E-1,-2.408586214E-2
5.440680000E-1,-9.342534989E-2,2.525828872E-1,-4.409865892E-2
5.658200000E-1,-9.290619937E-2,2.390462540E-1,-3.222224901E-2
5.875850000E-1,-1.069957416E-1,2.714061159E-1,-2.894391163E-2
6.093440000E-1,-1.203706535E-1,2.819892290E-1,-3.994367772E-2
6.311110000E-1,-9.149846393E-2,2.772555425E-1,-4.104925829E-2
6.528940000E-1,-1.082202033E-1,2.835839292E-1,-3.432213033E-2
6.746520000E-1,-9.791951071E-2,2.775717124E-1,-6.186303911E-3
6.964110000E-1,-1.063284189E-1,3.006236658E-1,-2.187899276E-2
7.181700000E-1,-1.083323420E-1,3.361797436E-1,-6.322362452E-3
7.399140000E-1,-1.400787944E-1,2.849774303E-1,-2.384336714E-2
7.616880000E-1,-1.313460783E-1,2.910947143E-1,-2.471710789E-2
7.834470000E-1,-9.765511606E-2,2.793774971E-1,-2.605881091E-2
8.052070000E-1,-1.008776993E-1,2.842735352E-1,-5.018841068E-3
8.269710000E-1,-1.042067567E-1,2.956548664E-1,-2.064752117E-2
8.487390000E-1,-9.588769463E-2,3.295502802E-1,-3.677596006E-2
8.705130000E-1,-1.103942621E-1,3.129728756E-1,-3.003785030E-2
8.922720000E-1,-1.160387895E-1,3.033171126E-1,-1.103184812E-2
9.140310000E-1,-1.239277341E-1,3.077970299E-1,-1.132022892E-2
9.357910000E-1,-1.149402164E-1,3.031298372E-1,-3.154639311E-2
9.575500000E-1,-1.171433468E-1,2.869181760E-1,-9.432622081E-3
9.793090000E-1,-1.023867286E-1,3.046998877E-1,-9.273734274E-3
1.001068000E0,-1.145815902E-1,3.466265984E-1,-3.276277613E-2
1.022827000E0,-1.240381551E-1,3.122904325E-1,-7.601898261E-3
1.044616000E0,-1.345633899E-1,3.162478280E-1,-9.835193743E-3
1.066375000E0,-1.423837028E-1,3.195744917E-1,-2.570575329E-2
1.088134000E0,-1.431116264E-1,3.258482618E-1,-6.452916959E-3
1.109886000E0,-1.249338480E-1,3.465774087E-1,-1.249244148E-2
1.131649000E0,-1.230555305E-1,3.417513727E-1,-1.076875197E-2
1.153411000E0,-1.344748594E-1,3.727876259E-1,-1.914287727E-2
1.175171000E0,-1.385548090E-1,3.740079764E-1,-2.413440545E-2
1.196954000E0,-1.430754467E-1,3.548111654E-1,-1.781132266E-3
1.218713000E0,-1.369578522E-1,3.520080833E-1,-3.494498785E-3
1.240472000E0,-1.409137128E-1,3.613099436E-1,-1.079988611E-2
1.262237000E0,-1.343374316E-1,3.642450266E-1,3.211117247E-3
1.283996000E0,-1.286101935E-1,3.596675704E-1,-3.234763638E-4
1.305756000E0,-1.301042028E-1,3.429106198E-1,-2.382780806E-2
1.327529000E0,-1.422480931E-1,3.236171104E-1,-1.129334771E-2
1.349273000E0,-1.593583160E-1,3.386953620E-1,-2.617942572E-2
1.371032000E0,-1.402881795E-1,3.282686436E-1,-1.391440781E-2
