,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2068019032.0,46.75937571,12.03294548,1053.312744,-1.0,-1.0,65.0,65.0
5,2139926076.0,46.75933222,12.03295919,1048.617641,0.9300000072,-1.0,50.0,50.0
6,2731925368.0,46.7593274,12.03296003,1048.596767,0.9300000072,-1.0,50.0,50.0
7,3731924891.0,46.7593274,12.03296003,1056.07748,0.0,0.0,10.0,10.0
