,Time (s),X (µT),Y (µT),Z (µT)
15,326427000.0,-14.01794338,-25.78309822,35.51892471
16,348175000.0,-14.03833008,-25.7154007,35.55991745
17,369934000.0,-14.02861691,-25.72309494,35.55819321
18,391693000.0,-14.00102425,-25.75366211,35.54694366
19,413458000.0,-13.9677372,-25.81495094,35.51556015
20,435222000.0,-13.97334671,-25.77898407,35.53947449
21,456971000.0,-13.99437904,-25.71302986,35.57896042
22,478729000.0,-13.98882103,-25.7597332,35.54734421
23,500519000.0,-13.98314571,-25.79875946,35.52126694
24,522278000.0,-13.97762871,-25.79318428,35.52748871
25,544037000.0,-13.9503088,-25.80849648,35.52710724
26,565791000.0,-13.94809532,-25.78476715,35.54520035
27,587555000.0,-13.96675873,-25.71953773,35.5851059
28,609300000.0,-13.97828102,-25.69067192,35.60142899
29,631073000.0,-13.98135853,-25.68985939,35.600811
30,652832000.0,-13.96447754,-25.72453308,35.58238983
31,674591000.0,-13.98450661,-25.65844154,35.6222229
32,696352000.0,-14.01014328,-25.57461166,35.67239761
33,718112000.0,-14.03285313,-25.50707245,35.71180725
34,739868000.0,-14.02772141,-25.5319252,35.69606018
35,761628000.0,-14.0044651,-25.63637352,35.6302681
36,783387000.0,-13.98109818,-25.70840454,35.58751678
37,805135000.0,-13.95196915,-25.75418282,35.56584549
38,826919000.0,-13.97126198,-25.68978882,35.60481644
39,848663000.0,-13.99077129,-25.62406158,35.64450073
40,870454000.0,-13.95340061,-25.71811676,35.59136963
41,892212000.0,-13.94146633,-25.75964546,35.56600952
42,913969000.0,-13.92383957,-25.79320526,35.54858398
43,935730000.0,-13.90559769,-25.82740402,35.53089142
44,957489000.0,-13.88659286,-25.84603119,35.52477646
45,979248000.0,-13.85898781,-25.86539459,35.52146912
46,1001003000.0,-13.8497858,-25.86857033,35.52274323
47,1022762000.0,-13.84498405,-25.86341476,35.52836609
48,1044525000.0,-13.84000015,-25.87696075,35.52044678
49,1066284000.0,-13.84922028,-25.84970665,35.53668976
50,1088047000.0,-13.87654877,-25.76733398,35.58581543
51,1109806000.0,-13.86915398,-25.74720192,35.60326767
52,1131561000.0,-13.88953304,-25.68280602,35.641819
53,1153320000.0,-13.90292931,-25.63227844,35.67295074
54,1175079000.0,-13.92610359,-25.56531143,35.71195221
55,1196838000.0,-13.89521694,-25.64567184,35.66632843
56,1218601000.0,-13.87094688,-25.69925308,35.6371994
57,1240387000.0,-13.89260387,-25.63614464,35.67420197
58,1262146000.0,-13.87095261,-25.65513992,35.66896057
59,1283905000.0,-13.82844639,-25.71943855,35.63914871
60,1305665000.0,-13.80395794,-25.77508545,35.60843277
61,1327413000.0,-13.81089592,-25.75099373,35.62316895
62,1349182000.0,-13.8314209,-25.68606186,35.6620636
