,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75942061,12.03232753,1064.694214,-1.0,-1.0,481.1553369,481.1553369
1,362429022.8,46.75942061,12.03232753,1064.694214,-1.0,-1.0,481.1553369,481.1553369
2,372927069.7,46.7594099,12.0327227,1060.535645,-1.0,-1.0,165.0,165.0
3,701163053.5,46.75940927,12.03274593,1058.429443,-1.0,-1.0,165.0,165.0
4,2171410084.0,46.75942277,12.03269235,1054.458862,-1.0,-1.0,65.0,65.0
