,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
69,1501531000.0,-0.1991931122,0.4391742081,-0.01710654331
70,1523284000.0,-0.1985196409,0.4335283925,-0.0246013079
71,1545043000.0,-0.2147942145,0.4712266709,-0.03363411405
72,1566803000.0,-0.1933247004,0.4807326356,-0.006500479262
73,1588561000.0,-0.1927994012,0.4736753752,-0.007725813551
74,1610320000.0,-0.193713924,0.4699591773,-0.02676687675
75,1632080000.0,-0.2086812977,0.4732825519,-0.02033841817
76,1653838000.0,-0.2078927641,0.4808881715,-0.02236655233
77,1675629000.0,-0.2111784425,0.483914398,-0.00523407285
78,1697384000.0,-0.2252363001,0.4906991415,-0.03029414564
79,1719146000.0,-0.2147741512,0.4939683198,-0.01914040705
80,1740905000.0,-0.1830682456,0.4811822134,-0.02152977237
81,1762664000.0,-0.1911296739,0.4778805099,-0.01978964556
82,1784423000.0,-0.206422902,0.4764336895,-0.03311389915
83,1806167000.0,-0.1998838694,0.4891384101,-0.03993127066
84,1827941000.0,-0.2107770311,0.4777392266,-0.02862055603
85,1849688000.0,-0.2082338943,0.4838847599,-0.04981512991
86,1871470000.0,-0.1744937241,0.4598671023,-0.02839691602
87,1893224000.0,-0.2060628963,0.466349618,-0.02934849784
88,1914977000.0,-0.2047529007,0.4688618376,-0.05814320953
89,1936736000.0,-0.2032582793,0.4738609877,-0.01329843562
90,1958496000.0,-0.2129682935,0.4718486685,-0.025325867
91,1980260000.0,-0.2132679085,0.4781846748,-0.06074035543
92,2002044000.0,-0.2041429813,0.4847060379,-0.04836736389
93,2023804000.0,-0.2118450616,0.4897160419,-0.03393139928
94,2045562000.0,-0.216164144,0.477551129,-0.06005900406
95,2067321000.0,-0.209794772,0.4871823702,-0.05921984182
96,2089080000.0,-0.2220658301,0.4914967749,-0.04427438602
97,2110852000.0,-0.2014122767,0.5047690408,-0.05022261232
98,2132598000.0,-0.195075777,0.5034500551,-0.03827062487
99,2154357000.0,-0.2135393289,0.5059303343,-0.02981353649
100,2176117000.0,-0.2289738586,0.4909112858,-0.04543547859
101,2197892000.0,-0.2244646686,0.4987861697,-0.02790895902
102,2219634000.0,-0.2021366371,0.4920682305,-0.05187453297
103,2241397000.0,-0.2158845923,0.5069651453,-0.04787396852
104,2263152000.0,-0.2091914855,0.5079367698,-0.05761426949
105,2284942000.0,-0.2200314376,0.5217080591,-0.04545201525
106,2306701000.0,-0.2163834694,0.5063766596,-0.03188945108
107,2328460000.0,-0.2213629948,0.495230551,-0.03514791478
108,2350219000.0,-0.2297646032,0.4982639768,-0.04964178281
109,2371973000.0,-0.1951698624,0.5009645133,-0.044427478
110,2393740000.0,-0.208701032,0.5107655066,-0.05683960935
111,2415496000.0,-0.1987146273,0.5057214426,-0.04709088473
112,2437256000.0,-0.2561020156,0.5090534418,0.01648799126
113,2459014000.0,-0.2458078828,0.5104847671,-0.06875190425
114,2480773000.0,-0.4850176579,0.6242238924,-0.08134976235
115,2502541000.0,-5.380541185,0.08678032734,-0.1544014852
116,2524291000.0,-7.517114369,0.2017494784,-0.2262928554
117,2546050000.0,1.987600747,2.431009728,0.3606872151
118,2567840000.0,-5.395129988,-2.953591179,-1.206443069
119,2589585000.0,-1.556690482,1.423348091,-2.218343571
120,2611358000.0,-4.791710489,2.83848523,-4.294766741
121,2633117000.0,-3.405456111,0.4383549036,-6.116966422
122,2654876000.0,-2.692360095,2.104233111,-7.150010968
123,2676635000.0,-5.376149341,1.222276817,-7.631774175
124,2698398000.0,-6.008176051,-1.089849735,-5.990256674
125,2720153000.0,-4.824274803,-2.285020249,-7.150962895
126,2741912000.0,-3.766394792,-0.4726327801,-9.133914521
127,2763671000.0,-3.589722049,-0.8970756593,-7.689926489
128,2785430000.0,-4.57065884,-1.606321502,-6.080051195
129,2807189000.0,-3.475381208,-1.476790912,-4.057564497
130,2828948000.0,-1.650550573,-0.6045908791,-4.271959968
131,2850716000.0,0.7305763397,-0.910561312,-4.324041995
132,2872479000.0,0.8949086811,-1.154680519,-2.43141991
133,2894253000.0,1.011587677,-0.03512528423,-3.767814789
134,2916009000.0,1.637139399,0.1369144092,-4.563974011
135,2937774000.0,1.448340261,-0.4669984031,-4.458589643
136,2959534000.0,0.9995796885,-0.277611035,-4.057726173
137,2981283000.0,1.039951935,-0.5407243738,-4.006353998
138,3003039000.0,1.622573546,-0.7996211392,-4.123488345
139,3024811000.0,1.505329709,-0.4456339196,-4.601385081
140,3046569000.0,1.201572265,-0.3192008912,-3.13972998
141,3068328000.0,0.8605700301,-0.07723865812,-2.975106301
142,3090101000.0,0.8057678054,-0.3520861436,-2.933029445
143,3111859000.0,0.7372092019,0.03344991762,-2.753563778
144,3133636000.0,1.753081645,-0.1280896451,-2.779457588
145,3155395000.0,1.795442091,-0.1830930415,-2.820153917
146,3177154000.0,0.8153994852,0.4005761894,-3.406303957
147,3198913000.0,0.4513709152,0.4134426951,-2.013301891
148,3220673000.0,0.6908542304,-0.3840975297,-2.59454027
149,3242416000.0,-0.05051562178,-1.697928661,0.8078065103
150,3264190000.0,0.3975692953,0.4856338814,-3.444047149
151,3285943000.0,-0.6636068632,0.6101049862,-0.7833544046
152,3307708000.0,-0.6876552918,0.653970798,-0.343889334
153,3329467000.0,0.3783196401,0.3383988351,-0.4633359995
154,3351226000.0,0.9961168212,0.189008432,-0.9221152639
155,3372998000.0,0.8893728297,0.4962244314,-1.345939727
156,3394748000.0,0.7123429672,0.200037505,-1.489401748
157,3416534000.0,0.2168345638,0.3988747958,-0.9604998958
158,3438294000.0,0.4858850193,0.1219491459,-0.8344062252
159,3460052000.0,0.7654971541,0.2321479465,-1.086293239
160,3481811000.0,1.085432456,0.09184640067,-0.9684085473
161,3503571000.0,1.326681776,0.04160334593,-1.047829743
162,3525329000.0,1.456463797,-0.05632686792,-1.148195664
163,3547089000.0,0.7921489093,0.1214568926,-1.187380342
164,3568847000.0,0.4247922138,0.04425848433,-0.862716543
165,3590607000.0,0.32782082,-0.04099972141,-0.5999433294
166,3612366000.0,0.5366516785,0.1056359716,-0.7768275232
167,3634124000.0,0.6177454698,0.2790155179,-0.9645925813
168,3655883000.0,0.7769885409,0.2196703721,-0.8868834507
169,3677643000.0,0.7468680713,-0.05700596263,-0.5026893689
170,3699432000.0,0.570940555,-0.06626844558,-0.2718232599
171,3721191000.0,0.4827787956,0.07437961634,-0.3585006123
172,3742950000.0,0.4984782042,0.06914284087,-0.2712354503
173,3764717000.0,0.6584016719,-0.001862541325,-0.1101136323
174,3786470000.0,0.6648298815,0.04110928819,0.01218699299
175,3808227000.0,0.4729321575,-0.01337721086,0.1855133319
176,3829986000.0,0.3963469349,0.103071529,0.02666064929
177,3851757000.0,0.6188226731,0.06585286844,0.2111872864
178,3873498000.0,0.5013890943,0.0762090548,0.1821806565
179,3895267000.0,0.4788177455,0.05281812283,-0.0162525666
180,3917022000.0,0.5848647855,-0.01967469524,-0.1246237446
181,3938781000.0,0.3857194012,-0.02615223845,-0.2422265363
182,3960571000.0,0.4560983891,-0.08006537575,-0.1369010885
183,3982314000.0,0.5069330222,-0.2472614093,0.1860049183
184,4004072000.0,0.5759429942,-0.2823887218,0.2498504285
185,4025848000.0,0.4430497792,-0.2005908708,0.08657832432
186,4047607000.0,0.2569226358,-0.2250128634,0.150646723
187,4069866542.0,0.3101952289,-0.2351530682,0.07636422529
188,4091616542.0,0.2535673938,-0.2019541492,0.02531045182
189,4113398542.0,0.38066547,-0.2094113226,-0.001706727017
190,4135143542.0,0.4801753959,-0.2651986752,0.106281358
191,4156901542.0,0.4716536638,-0.225316206,0.1330447036
192,4178660542.0,0.2826244194,-0.221389289,-0.3262544605
193,4200419542.0,0.2896820818,-0.2460970277,-0.3047554363
194,4222208542.0,0.254083301,-0.2529987338,-0.04308294731
195,4243961542.0,0.2227486753,-0.2607647681,-0.02527352985
196,4265727542.0,0.2249213179,-0.1935443547,-0.04322635484
197,4287479542.0,0.2569991064,-0.1985450215,-0.1122872981
198,4309245542.0,0.06690258526,-0.1498076841,-0.4964158912
