,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
69,1501531000.0,0.09188000858,0.03726490587,-0.01636294834
70,1523284000.0,0.09297062457,0.03845200688,-0.01394807175
71,1545043000.0,0.09412891418,0.03842514008,-0.01270939875
72,1566803000.0,0.09036526829,0.03715674579,-0.01278515905
73,1588561000.0,0.09649470448,0.03837096319,-0.01625692844
74,1610320000.0,0.09149284661,0.03957512602,-0.01642346941
75,1632080000.0,0.09259189665,0.04077349231,-0.01280331425
76,1653838000.0,0.0926278457,0.03705741093,-0.01753884554
77,1675629000.0,0.09246332198,0.03576539457,-0.01389716379
78,1697384000.0,0.08871109784,0.03697038442,-0.01523431111
79,1719146000.0,0.08981101215,0.03939330205,-0.01405262295
80,1740905000.0,0.09096684307,0.03565296903,-0.01393441856
81,1762664000.0,0.09330494702,0.03684423864,-0.01269001327
82,1784423000.0,0.09446325153,0.03682020679,-0.01145124994
83,1806167000.0,0.08951003104,0.03803399205,-0.01402752846
84,1827941000.0,0.08950249851,0.03801355138,-0.01764304936
85,1849688000.0,0.09187407792,0.03673646227,-0.01754717901
86,1871470000.0,0.09287980944,0.03913392127,-0.01395608857
87,1893224000.0,0.08910811692,0.0391007103,-0.01406008191
88,1914977000.0,0.09020057321,0.0378158018,-0.01158879511
89,1936736000.0,0.08656377345,0.03781171143,-0.01771701872
90,1958496000.0,0.09371974319,0.03526505083,-0.01143138763
91,1980260000.0,0.09366782755,0.03894437477,-0.01392668393
92,2002044000.0,0.08988179266,0.04138017073,-0.01408709772
93,2023804000.0,0.09151141346,0.04082879797,-0.0150693059
94,2045562000.0,0.0914137736,0.03832731768,-0.01139875408
95,2067321000.0,0.09263503551,0.0395495221,-0.01380291767
96,2089080000.0,0.0889865905,0.03707738966,-0.01746462472
97,2110852000.0,0.08892901242,0.03705297783,-0.01746522821
98,2132598000.0,0.08878812939,0.03825145587,-0.01267442573
99,2154357000.0,0.09380262345,0.03826006502,-0.01976655237
100,2176117000.0,0.09118588269,0.03697453067,-0.01498856116
101,2197892000.0,0.09115026146,0.03819029406,-0.01622228697
102,2219634000.0,0.09474004805,0.04062519222,-0.01497153193
103,2241397000.0,0.08975505829,0.03812849149,-0.01384829078
104,2263152000.0,0.08970735967,0.04181546345,-0.01513831317
105,2284942000.0,0.08969382942,0.03809870034,-0.01505387854
106,2306701000.0,0.08841176331,0.03683906049,-0.0150606446
107,2328460000.0,0.09438567609,0.03678201512,-0.01007031091
108,2350219000.0,0.08828979731,0.03802203014,-0.01509023458
109,2371973000.0,0.09313551337,0.03922129422,-0.01618673466
110,2393740000.0,0.08939800411,0.03796530515,-0.01626206934
111,2415496000.0,0.08812692761,0.03423883766,-0.01621210016
112,2437256000.0,0.08919019997,0.03419073299,-0.01015418861
113,2459014000.0,0.08968611807,0.03400265053,0.01999974623
114,2480773000.0,0.0783290118,0.0432812646,0.3581933081
115,2502541000.0,0.07354406267,0.03661365435,0.6836746931
116,2524291000.0,-0.03115480952,-1.136630058,0.50853163
117,2546050000.0,-0.26058954,-0.4060676098,1.545069933
118,2567840000.0,-0.2924356759,-1.583246112,0.4752200246
119,2589585000.0,-0.8909673095,-3.546864748,-0.3044941425
120,2611358000.0,-1.349627614,-5.342349529,-1.606068373
121,2633117000.0,-1.328684807,-6.201036453,-1.972897172
122,2654876000.0,-1.27886939,-6.949027061,-1.56635046
123,2676635000.0,-1.206915855,-8.100542068,-0.7437823415
124,2698398000.0,-1.305202842,-9.3502388,-0.4746182263
125,2720153000.0,-0.7128498554,-8.568764687,0.3968966901
126,2741912000.0,0.2053702027,-7.725622177,0.3093721569
127,2763671000.0,0.7409433126,-7.367978096,-0.1454635262
128,2785430000.0,0.9695846438,-8.152211189,-0.1453471482
129,2807189000.0,1.07846427,-7.933244228,-0.006248132791
130,2828948000.0,1.344687939,-6.94671011,-0.03570323437
131,2850716000.0,1.91361928,-6.673335075,-0.2056217045
132,2872479000.0,2.427626848,-6.650253773,-0.6679177284
133,2894253000.0,2.72288847,-4.998722553,-0.6007837057
134,2916009000.0,2.762317657,-3.824036598,0.2403048724
135,2937774000.0,2.585300684,-3.418789864,1.145877004
136,2959534000.0,2.206317902,-2.77423954,1.195361495
137,2981283000.0,1.666920543,-2.89388442,0.7803918123
138,3003039000.0,1.033264637,-3.10820508,0.5349040031
139,3024811000.0,0.6824535131,-2.930243969,0.4066035151
140,3046569000.0,0.6688618064,-2.328821659,0.3901369274
141,3068328000.0,0.6187539101,-1.724753261,0.5775107741
142,3090101000.0,0.7096294165,-1.437388539,0.6277608871
143,3111859000.0,0.7874344587,-0.9892055392,0.6233611107
144,3133636000.0,0.8385910392,-0.8484262228,0.6131521463
145,3155395000.0,1.16938138,-0.01935872063,0.697570622
146,3177154000.0,1.927201748,0.1680483222,1.111078858
147,3198913000.0,2.750306368,0.2935734093,1.310843587
148,3220673000.0,1.395947814,-1.31540525,0.3512571156
149,3242416000.0,-0.5149340034,-1.070677161,-0.1332435459
150,3264190000.0,-0.4480008185,-1.836721659,-0.0488604866
151,3285943000.0,-0.2282149792,-1.891245127,0.1899645925
152,3307708000.0,0.1984028518,-1.545951486,0.2145319879
153,3329467000.0,0.6047369838,-1.190024137,0.0996697396
154,3351226000.0,0.8012531996,-0.6110059023,0.08838112652
155,3372998000.0,0.8149315119,-0.2759752274,0.008820298128
156,3394748000.0,0.6700710058,-0.2927886844,0.1715008169
157,3416534000.0,0.588627696,-0.2569637299,0.1792580634
158,3438294000.0,0.5384976864,-0.3384560347,0.1857367307
159,3460052000.0,0.4976971447,-0.246717155,0.1222389713
160,3481811000.0,0.4868500829,-0.08566369861,0.02304526605
161,3503571000.0,0.4691173732,0.1570982188,-0.115566954
162,3525329000.0,0.3617303073,0.225341931,-0.1635161042
163,3547089000.0,0.1855895817,0.0485050194,-0.1065211222
164,3568847000.0,0.1529388577,-0.13335675,-0.03579502553
165,3590607000.0,0.2165913731,-0.1495683938,-0.02157587372
166,3612366000.0,0.2325191647,0.1573376209,0.07917310297
167,3634124000.0,0.2114678621,0.4944376647,0.06853979081
168,3655883000.0,0.1691810787,0.4587903023,0.04405973852
169,3677643000.0,0.1442372054,0.3131446242,0.03703085333
170,3699432000.0,0.1027349085,0.2118167579,0.04662832618
171,3721191000.0,0.05931868404,0.1820818931,0.0714045018
172,3742950000.0,0.1066308469,0.3166013658,0.0696843192
173,3764717000.0,0.1661385,0.4955769479,0.06247103214
174,3786470000.0,0.1804191172,0.4475379288,0.03864877671
175,3808227000.0,0.1233531684,0.2968854606,0.04048616812
176,3829986000.0,0.1010530815,0.1389205158,0.02778421342
177,3851757000.0,0.1317424923,0.1475445032,0.02724065632
178,3873498000.0,0.1964347512,0.3039937913,0.06770396978
179,3895267000.0,0.2110215724,0.4200690389,0.04982440174
180,3917022000.0,0.1087516993,0.3412109613,0.02466354147
181,3938781000.0,0.02848045342,0.1683722436,0.02515576966
182,3960571000.0,0.005526143592,0.1066071689,0.02111979201
183,3982314000.0,0.03930804506,0.1536332965,-0.01635794714
184,4004072000.0,0.09102634341,0.2240100503,-0.03699121997
185,4025848000.0,0.1071439832,0.2638380229,-0.02540148422
186,4047607000.0,0.1197866499,0.2218588293,-0.03252812102
187,4069866542.0,0.124596104,0.2316951752,-0.03020225652
188,4091616542.0,0.1337462366,0.202129811,-0.04855556414
189,4113398542.0,0.1168308333,0.2058905959,-0.06236470863
190,4135143542.0,0.09323553741,0.1999410391,-0.1050730646
191,4156901542.0,0.03044685163,0.2481308132,-0.1103233993
192,4178660542.0,-0.1312661469,0.1346114427,-0.1074324921
193,4200419542.0,-0.1853242368,-0.04926661029,-0.1228324026
194,4222208542.0,-0.1743100137,-0.08515081555,-0.1132645234
195,4243961542.0,-0.1744546741,-0.04069687799,-0.1166862696
196,4265727542.0,-0.2210991979,0.01001732796,-0.1299872845
197,4287479542.0,-0.357586205,-0.02947300673,-0.1172311231
198,4309245542.0,-0.3826069534,-0.2060469389,-0.1139111221
199,4331005542.0,-0.3575455844,-0.1815237403,-0.08604104817
200,4352763542.0,-0.3225892484,-0.03584201261,-0.08717103302
201,4374513542.0,-0.341044575,-0.08528738469,-0.07571212947
202,4396278542.0,-0.256705761,-0.07556483895,-0.05790491402
203,4418040542.0,-0.07391268015,0.0376695171,-0.01438513957
204,4439799542.0,0.1083738506,0.2323703617,0.03329165652
205,4461558542.0,0.2541834116,0.281614244,0.04106994346
206,4483328542.0,0.2242271751,0.2669804692,0.009222888388
