,Time (s),X (µT),Y (µT),Z (µT)
103,2241874375.0,-15.75781155,-21.96085548,34.00821686
104,2263633375.0,-15.73894596,-21.99129486,33.99728775
105,2285392375.0,-15.72026634,-22.02080917,33.98682785
106,2307151375.0,-15.6985817,-22.05633926,33.97380829
107,2328910375.0,-15.68825054,-22.07381248,33.96723175
108,2350663375.0,-15.68286896,-22.07224655,33.97073364
109,2372429375.0,-15.67057419,-22.08652306,33.96712112
110,2394189375.0,-15.66030025,-22.09937668,33.96350098
111,2415946375.0,-15.65271282,-22.11044121,33.95979691
112,2437705375.0,-15.65175915,-22.10103226,33.96635818
113,2459472375.0,-15.64153671,-22.10897255,33.96590805
114,2481223375.0,-15.6329813,-22.11709023,33.96455765
115,2502995375.0,-15.6293211,-22.10622025,33.97331619
116,2524741375.0,-15.63207626,-22.0958004,33.97882462
117,2546501375.0,-15.62605572,-22.10060501,33.97846985
118,2568259375.0,-15.61720848,-22.10706711,33.97833633
119,2590018375.0,-15.64242363,-22.03236008,34.0152359
120,2611800375.0,-15.63012028,-22.05142021,34.00854874
121,2633567375.0,-15.64831161,-21.99206924,34.03860092
122,2655320375.0,-15.64951324,-21.97639084,34.04816818
123,2677085375.0,-15.63393021,-22.00630188,34.03601074
124,2698844375.0,-15.61593437,-22.03393555,34.02639389
125,2720603375.0,-15.61735916,-22.01353073,34.03894424
126,2742362375.0,-15.63810349,-21.95264816,34.06872559
127,2764122375.0,-15.61593056,-21.98922539,34.05530548
128,2785880375.0,-15.59152985,-22.04136467,34.03276825
129,2807639375.0,-15.5767231,-22.0697403,34.02115631
130,2829400375.0,-15.56962967,-22.08200645,34.01644516
131,2851157375.0,-15.53403759,-22.13140106,34.00061417
132,2872916375.0,-15.52315617,-22.14639664,33.99581909
133,2894666375.0,-15.51089096,-22.16076279,33.99205399
134,2916434375.0,-15.51513481,-22.13773727,34.00511551
135,2938193375.0,-15.53463078,-22.07678986,34.03582764
136,2959974375.0,-15.51247883,-22.1175518,34.01946259
137,2981712375.0,-15.50435734,-22.12442017,34.01869965
138,3003502375.0,-15.49055481,-22.14405251,34.01221085
139,3025260375.0,-15.51099586,-22.08287621,34.04265594
140,3047020375.0,-15.50587654,-22.08634377,34.04273605
141,3068779375.0,-15.50739861,-22.07256889,34.05097961
142,3090528375.0,-15.50616264,-22.06092072,34.05909348
143,3112279375.0,-15.48941135,-22.08057404,34.05397797
144,3134055375.0,-15.50823975,-22.01873589,34.08543015
145,3155814375.0,-15.47802639,-22.07779694,34.06095505
146,3177574375.0,-15.45563793,-22.11361504,34.04787827
147,3199344375.0,-15.43609047,-22.14438629,34.03674698
148,3221104375.0,-15.42369938,-22.16876984,34.02649307
149,3242850375.0,-15.41049957,-22.18897057,34.01930618
150,3264609375.0,-15.39570141,-22.20808029,34.01352692
151,3286380375.0,-15.41572762,-22.14739418,34.04401779
152,3308127375.0,-15.39969254,-22.17504883,34.03327179
153,3329886375.0,-15.38321304,-22.19911766,34.02503586
154,3351645375.0,-15.35752201,-22.24177933,34.0087738
155,3373435375.0,-15.34770489,-22.25423622,34.00505829
156,3395165375.0,-15.33905315,-22.26656342,34.00088882
157,3416953375.0,-15.34474277,-22.24356461,34.01337814
158,3438712375.0,-15.36321354,-22.18337822,34.04433441
159,3460471375.0,-15.34043026,-22.22257805,34.02903748
160,3482230375.0,-15.32845497,-22.23123741,34.02877426
161,3503989375.0,-15.3138237,-22.24976921,34.02325439
162,3525748375.0,-15.32773972,-22.20645142,34.04528046
163,3547508375.0,-15.30955887,-22.23252678,34.03643799
164,3569267375.0,-15.312644,-22.21485901,34.04658508
165,3591038375.0,-15.33876896,-22.13976288,34.08372116
166,3612784375.0,-15.3278923,-22.16426277,34.07268906
167,3634544375.0,-15.31459045,-22.17661667,34.07063293
168,3656302375.0,-15.29236507,-22.20937538,34.05927277
169,3678061375.0,-15.27174187,-22.24224472,34.04708099
170,3699821375.0,-15.25494194,-22.26695251,34.03845215
171,3721580375.0,-15.27488327,-22.20633507,34.06909561
172,3743369375.0,-15.26931667,-22.21356392,34.06687927
173,3765128375.0,-15.25342178,-22.23752022,34.0583725
174,3786872375.0,-15.23187447,-22.28276634,34.03843689
175,3808646375.0,-15.21671963,-22.30733681,34.02912521
176,3830407375.0,-15.20137787,-22.32927704,34.02158356
177,3852164375.0,-15.17652512,-22.37061119,34.0055275
178,3873923375.0,-15.1633215,-22.38430405,34.00240707
179,3895683375.0,-15.1534605,-22.39772797,33.99796295
180,3917442375.0,-15.17258072,-22.33897591,34.02807999
181,3939200375.0,-15.16916275,-22.33732796,34.03068161
182,3960970375.0,-15.16029167,-22.34674454,34.02845383
183,3982716375.0,-15.14333344,-22.366745,34.02286148
184,4004477375.0,-15.12926769,-22.38580132,34.01659012
185,4026237375.0,-15.14829445,-22.32697105,34.04676819
186,4047996375.0,-15.16433525,-22.31473351,34.04764938
187,4069755375.0,-15.18249321,-22.31681442,34.03819275
188,4091522375.0,-15.2621479,-22.25153732,34.04531097
189,4113304375.0,-15.56053638,-22.00266647,34.07197189
190,4135062375.0,-15.75554466,-21.81458664,34.10327911
191,4156821375.0,-15.72020435,-21.79382896,34.13284302
192,4178559375.0,-15.87354279,-21.64810944,34.15460205
193,4200339375.0,-16.0855217,-21.45906639,34.17472458
194,4222093375.0,-17.10690498,-20.53497696,34.24639511
195,4243857375.0,-18.03109169,-20.05441856,34.05652618
196,4265617375.0,-19.47835922,-18.38837814,34.19953156
197,4287365375.0,-22.25419998,-15.84572506,33.77588654
198,4309134375.0,-23.76854324,-15.28483582,32.99359894
199,4330894375.0,-28.53951645,-15.41255283,28.89803505
200,4352667375.0,-34.82550812,-16.13856316,20.34399414
201,4374413375.0,-39.34513474,-15.34433174,10.18130207
202,4396171375.0,-41.16763687,-13.85956192,-0.5341730118
203,4417931375.0,-39.83768463,-13.85141945,-10.40403366
204,4439719375.0,-37.06578064,-14.96580791,-17.00881386
205,4461478375.0,-30.12887001,-17.97170448,-25.62061691
206,4483230375.0,-22.93199158,-20.30737877,-30.80391312
207,4504996375.0,-15.01426697,-22.02308273,-34.30310059
208,4526755375.0,-9.70174408,-23.10188675,-35.48698425
209,4548514375.0,-3.915092468,-24.6429348,-35.56043625
210,4570273375.0,0.09258842468,-26.13364601,-34.70116806
211,4592026375.0,1.939296246,-27.15548134,-33.85211945
212,4613791375.0,4.273087025,-28.73659515,-32.29699326
213,4635550375.0,6.084721088,-29.80424881,-31.01338387
214,4657310375.0,7.656338692,-30.59363365,-29.87569046
215,4679078375.0,8.942385674,-31.16570473,-28.91158104
216,4700820375.0,9.187726974,-31.30050659,-28.68816948
217,4722587375.0,9.069862366,-31.45195007,-28.55974579
218,4744346375.0,9.237091064,-31.38938522,-28.57497978
219,4766105375.0,9.758312225,-31.37938881,-28.41225624
220,4787886375.0,10.12919521,-31.67984962,-27.94518852
221,4809653375.0,9.999406815,-32.02135468,-27.60057259
222,4831416375.0,9.590666771,-32.21001053,-27.52601433
223,4853167375.0,9.38399601,-32.2618103,-27.53657913
224,4874923375.0,9.948789597,-32.54039383,-27.00539398
225,4896689375.0,10.7523613,-33.26276398,-25.78996468
226,4918448375.0,11.21243382,-33.79985046,-24.879673
227,4940207375.0,11.47395992,-34.21960831,-24.17671585
228,4961961375.0,11.39840317,-34.39254761,-23.96615028
229,4983714375.0,11.40149307,-34.45536804,-23.87425995
230,5005486375.0,11.20136452,-34.53635788,-23.85196686
231,5027244375.0,10.82045269,-34.6986084,-23.7922554
232,5049003375.0,10.48557854,-34.70199585,-23.93681145
233,5070762375.0,10.31696224,-34.65315247,-24.08041763
234,5092537375.0,10.24585152,-34.66754532,-24.09005547
235,5114310375.0,10.1807785,-34.81064606,-23.91061401
236,5136069375.0,9.996242523,-34.93938446,-23.80045128
237,5157828375.0,9.868388176,-35.02621841,-23.72605896
238,5179584375.0,9.755001068,-34.84040451,-24.04439926
239,5201346375.0,9.837471008,-34.84632111,-24.00219154
240,5223106375.0,9.951221466,-35.08476257,-23.6046505
