"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675937901E1,1.203292839E1,1.052817017E3,-1.000000000E0,-1.000000000E0,2.525178664E2,2.525178664E2
3.919696808E-2,4.675937901E1,1.203292839E1,1.052817017E3,-1.000000000E0,-1.000000000E0,2.525198041E2,2.525198041E2
3.636909723E-1,4.675937543E1,1.203294696E1,1.052850098E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
5.764110088E-1,4.675937541E1,1.203294706E1,1.052863037E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
2.317592978E0,4.675944301E1,1.203289791E1,1.052837891E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
4.590758920E0,4.675943564E1,1.203290152E1,1.052825562E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
