"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.411503375E-2,3.823012114E-2,-1.228232309E-2
2.175900000E-2,9.794025123E-2,3.951574117E-2,-1.361141074E-2
4.354200000E-2,9.183759987E-2,3.705562651E-2,-1.493154280E-2
6.530800000E-2,9.298858792E-2,3.579658642E-2,-1.125450805E-2
8.706600000E-2,9.674344957E-2,3.704274818E-2,-1.479414385E-2
1.088250000E-1,8.925731480E-2,3.949338943E-2,-1.023747493E-2
1.305900000E-1,9.670801461E-2,3.702880442E-2,-1.479461137E-2
1.523200000E-1,9.182831645E-2,3.580454737E-2,-1.610861532E-2
1.741020000E-1,9.542091191E-2,3.825199232E-2,-1.244756766E-2
1.958610000E-1,9.678338468E-2,3.828288615E-2,-1.843728311E-2
2.176200000E-1,9.672959149E-2,3.827010095E-2,-1.602765545E-2
2.393740000E-1,9.293805063E-2,3.824773058E-2,-1.131146308E-2
2.611430000E-1,9.161191434E-2,3.696303070E-2,-1.252403390E-2
2.828970000E-1,9.776153415E-2,3.571301326E-2,-1.352902502E-2
3.046570000E-1,9.287118167E-2,3.695857152E-2,-1.489948761E-2
3.264170000E-1,9.030229598E-2,3.817004338E-2,-1.017717086E-2
3.481770000E-1,9.393347055E-2,3.690579906E-2,-1.245696470E-2
3.699420000E-1,9.620840847E-2,4.179597646E-2,-7.682543714E-3
3.917230000E-1,9.383027256E-2,4.056167230E-2,-1.856852323E-2
4.134820000E-1,9.107723087E-2,3.676905110E-2,-1.132563595E-2
4.352410000E-1,9.232319891E-2,4.047155753E-2,-1.619618759E-2
4.575148333E-1,9.217779338E-2,3.672848642E-2,-8.882613853E-3
4.792728333E-1,9.474135935E-2,3.675192222E-2,-1.363316085E-2
5.010318333E-1,9.595441073E-2,3.795862570E-2,-1.483223122E-2
5.227908333E-1,9.207311273E-2,3.790340200E-2,-1.373267546E-2
5.445398333E-1,8.827529848E-2,3.540310636E-2,-1.378092915E-2
5.663098333E-1,9.438832104E-2,3.539138660E-2,-1.240434125E-2
5.880678333E-1,9.059386700E-2,3.778636456E-2,-1.377033256E-2
6.098278333E-1,9.067455679E-2,3.780553862E-2,-1.738477498E-2
6.315878333E-1,8.681856841E-2,4.024020210E-2,-1.031541452E-2
6.533678333E-1,9.276187420E-2,3.522154689E-2,-1.364899799E-2
6.751048333E-1,9.386996925E-2,3.641205654E-2,-1.364439167E-2
6.968638333E-1,9.262257069E-2,3.763583675E-2,-1.852781884E-2
7.186528333E-1,9.124385566E-2,3.512873501E-2,-1.127682906E-2
7.404088333E-1,8.993643522E-2,3.632142395E-2,-1.013526600E-2
7.621458333E-1,8.743644506E-2,3.500090912E-2,-1.499694865E-2
7.839298333E-1,9.460167587E-2,3.741535917E-2,-1.725969650E-2
8.056888333E-1,9.178337455E-2,3.609661758E-2,-1.609942503E-2
8.274478333E-1,9.016560018E-2,3.596894443E-2,-1.011338457E-2
8.491918333E-1,9.144738317E-2,3.598066419E-2,-1.248865854E-2
8.709698333E-1,9.025162458E-2,3.475321457E-2,-1.369959768E-2
8.927248333E-1,9.140729904E-2,3.718914092E-2,-1.613300107E-2
9.144838333E-1,8.975013345E-2,3.706790134E-2,-1.014721300E-2
9.362428333E-1,8.842502534E-2,3.209163621E-2,-1.127543207E-2
9.580028333E-1,8.590252697E-2,3.577083722E-2,-1.504520047E-2
9.797628333E-1,8.591318130E-2,3.330102190E-2,-1.498874184E-2
1.001534833E0,8.940708637E-2,3.562289104E-2,-1.374073699E-2
1.023310833E0,8.921377361E-2,3.672621027E-2,-1.256714296E-2
1.045039833E0,8.924600482E-2,3.549769521E-2,-1.374372747E-2
1.066827833E0,9.708876163E-2,3.423067927E-2,-1.214046869E-2
1.088586833E0,9.457802027E-2,3.792628646E-2,-1.229428127E-2
