,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75934218,12.03312496,1052.803467,-1.0,-1.0,701.4235096,701.4235096
1,172900080.7,46.75940514,12.03278789,1052.703735,-1.0,-1.0,165.0,165.0
2,617074012.8,46.75940663,12.03277994,1052.625122,-1.0,-1.0,165.0,165.0
3,2190110087.0,46.75965982,12.03269702,1052.297485,-1.0,-1.0,65.0,65.0
