,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
9,8873442769.0,46.75936965,12.03297453,1057.39584,0.0,0.0,50.0,50.0
10,9873441696.0,46.75936965,12.03297453,1057.321011,0.0,0.0,30.0,30.0
11,10873441340.0,46.75936965,12.03297453,1057.280849,0.0,0.0,30.0,30.0
12,11873429060.0,46.75936965,12.03297453,1057.290493,0.0,0.0,30.0,30.0
