"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.734080696E1,-2.052426910E1,4.065584946E1
2.175800000E-2,-1.729493713E1,-2.061894608E1,4.062746811E1
4.351000000E-2,-1.725908089E1,-2.067426300E1,4.061460876E1
6.527600000E-2,-1.727393532E1,-2.063265991E1,4.062944794E1
8.703500000E-2,-1.730332756E1,-2.055111313E1,4.065825272E1
1.087940000E-1,-1.727501678E1,-2.062312508E1,4.063382339E1
1.305530000E-1,-1.728474808E1,-2.058333969E1,4.064985275E1
1.523430000E-1,-1.730510139E1,-2.052360535E1,4.067138672E1
1.741020000E-1,-1.728055954E1,-2.056759262E1,4.065960693E1
1.958610000E-1,-1.730715179E1,-2.049122429E1,4.068685150E1
2.176210000E-1,-1.733622169E1,-2.041253662E1,4.071401215E1
2.393680000E-1,-1.733911705E1,-2.040269470E1,4.071771240E1
2.611380000E-1,-1.733115387E1,-2.041717148E1,4.071384048E1
2.828970000E-1,-1.732801056E1,-2.040727234E1,4.072014999E1
3.046560000E-1,-1.735515213E1,-2.033045769E1,4.074700546E1
3.264140000E-1,-1.738183403E1,-2.025286484E1,4.077426147E1
3.481650000E-1,-1.737715340E1,-2.025813293E1,4.077364349E1
3.699330000E-1,-1.735601044E1,-2.030751038E1,4.075808334E1
3.916930000E-1,-1.736463356E1,-2.028882599E1,4.076371002E1
4.134520000E-1,-1.739407921E1,-2.021040344E1,4.079010391E1
4.352150000E-1,-1.742246246E1,-2.013406563E1,4.081573105E1
4.569650000E-1,-1.737647629E1,-2.024988174E1,4.077803421E1
4.787280000E-1,-1.736815643E1,-2.025620842E1,4.077842331E1
5.005190000E-1,-1.739398956E1,-2.018030167E1,4.080504608E1
5.222770000E-1,-1.742115974E1,-2.010409546E1,4.083105850E1
5.440170000E-1,-1.740604019E1,-2.012666512E1,4.082638931E1
5.657950000E-1,-1.737635612E1,-2.018764305E1,4.080892563E1
5.875420000E-1,-1.733975792E1,-2.025380516E1,4.079170609E1
6.093130000E-1,-1.730435562E1,-2.032982254E1,4.076891708E1
6.310720000E-1,-1.731935310E1,-2.029194450E1,4.078141785E1
