"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.006351495E-1,-1.369189499E-2,-9.489301016E-2
2.176100000E-2,-3.303895657E-2,2.102487215E-2,-6.658583976E-2
4.351800000E-2,-3.039426379E-3,4.974226812E-2,-8.581848778E-2
6.527700000E-2,-2.094786478E-2,7.392815191E-2,-8.733610519E-2
8.703500000E-2,-4.594140893E-2,7.134897249E-2,-7.009144654E-2
1.088090000E-1,-8.381891361E-2,7.199685312E-2,-7.176274523E-2
1.305450000E-1,-1.183814307E-1,1.120521853E-1,-7.779425324E-2
1.523120000E-1,-1.086485484E-1,9.669705891E-2,-4.741436366E-2
1.740710000E-1,-2.447354395E-2,1.262749983E-1,-4.861978544E-2
1.958300000E-1,-2.308032834E-2,1.365996097E-1,-5.877785170E-2
2.175890000E-1,-6.475015209E-2,1.286977373E-1,-7.220258375E-2
2.393480000E-1,-1.219093940E-1,1.432303797E-1,-6.128030011E-2
2.611070000E-1,-1.421312127E-1,1.601527699E-1,-3.956842352E-2
2.828670000E-1,-1.062212779E-1,1.489983107E-1,-4.324021914E-2
3.046260000E-1,-6.591607775E-2,1.602817741E-1,-5.091652607E-2
3.263990000E-1,-5.787186675E-2,2.300393675E-1,-4.628562720E-2
3.481440000E-1,-4.823953827E-2,2.280257509E-1,-2.548777549E-2
3.699270000E-1,-1.265923651E-1,2.120618106E-1,-4.427946579E-2
3.916620000E-1,-1.329563101E-1,1.776589681E-1,-3.113905916E-2
4.134510000E-1,-1.424754310E-1,1.774214798E-1,-2.867629644E-2
4.352100000E-1,-1.028451504E-1,1.887718938E-1,-2.074569044E-2
4.569690000E-1,-5.073896258E-2,2.197853795E-1,-1.468655091E-2
4.787280000E-1,-6.325112699E-2,2.217735973E-1,-5.495833966E-3
5.004870000E-1,-8.580365047E-2,2.619639041E-1,-2.675328654E-2
5.222340000E-1,-1.489668180E-1,2.257282702E-1,-1.880542783E-2
5.440050000E-1,-1.626100075E-1,2.200961407E-1,-2.775710501E-2
5.657650000E-1,-1.388934633E-1,2.384367183E-1,-2.492572330E-2
5.875240000E-1,-1.018700175E-1,2.621969157E-1,-6.036165229E-4
6.092820000E-1,-8.205884689E-2,3.290372966E-1,-2.075610580E-2
6.310490000E-1,-1.223605798E-1,2.939342135E-1,-6.610320121E-3
6.528010000E-1,-1.292894664E-1,2.745431654E-1,-6.269611887E-3
6.745600000E-1,-1.406300954E-1,2.796617631E-1,3.351106956E-3
6.963190000E-1,-1.689769858E-1,2.865461287E-1,-1.266786024E-2
7.180870000E-1,-1.421087923E-1,3.328476712E-1,-2.049101908E-2
7.398320000E-1,-8.585393652E-2,3.343791301E-1,2.999524914E-4
7.615960000E-1,-9.621949671E-2,3.138768551E-1,1.001546614E-2
7.833560000E-1,-1.091262568E-1,3.080863575E-1,-6.272323648E-3
8.051140000E-1,-1.477153037E-1,2.985033009E-1,-1.463033656E-2
8.268680000E-1,-1.468439589E-1,3.001858007E-1,1.478106567E-2
8.486260000E-1,-1.781069928E-1,3.381143315E-1,-2.075152852E-2
8.703920000E-1,-1.240310927E-1,3.620917529E-1,4.630471745E-3
8.921500000E-1,-1.017256187E-1,3.565064560E-1,-1.478024112E-2
9.139090000E-1,-1.307574921E-1,3.136610929E-1,-1.977899038E-2
9.356680000E-1,-1.577070258E-1,3.104130011E-1,1.280119160E-2
9.574270000E-1,-1.854059807E-1,3.365295899E-1,-6.468434350E-3
9.791860000E-1,-1.729572586E-1,3.525747516E-1,8.927837778E-3
1.000977000E0,-1.362310798E-1,3.548426307E-1,-2.087434718E-3
1.022710000E0,-9.942241872E-2,3.444008192E-1,-1.719859584E-2
1.044494000E0,-1.228251685E-1,3.615010014E-1,1.760827324E-2
1.066253000E0,-1.552282632E-1,3.549004451E-1,1.618112892E-2
1.088012000E0,-1.852843586E-1,3.804815385E-1,2.266479002E-3
1.109771000E0,-1.790811389E-1,3.830982771E-1,2.710834843E-3
1.131524000E0,-1.634613255E-1,4.128086377E-1,-8.919817272E-3
1.153289000E0,-1.561352394E-1,4.126446233E-1,1.587791196E-2
1.175049000E0,-1.351709796E-1,3.777740584E-1,8.689195149E-4
1.196807000E0,-1.369005129E-1,3.654370911E-1,4.032930274E-3
1.218553000E0,-1.627352475E-1,3.858731829E-1,1.036410752E-2
1.240325000E0,-2.061768073E-1,4.108374682E-1,1.749085926E-3
1.262084000E0,-2.017675499E-1,4.276684957E-1,-3.594960117E-3
1.283843000E0,-1.680544779E-1,4.075808980E-1,1.579395303E-2
1.305602000E0,-2.256410992E0,1.548332472E0,-4.013836716E-2
1.327360000E0,-3.076814378E-1,4.147859467E-1,6.923495193E-4
1.349119000E0,1.678875362E0,-1.666504335E-1,2.900556321E-2
1.370893000E0,-1.065706399E-1,2.818756469E-1,-5.666914845E-4
1.392638000E0,-1.297124850E-1,4.774660520E-1,7.863250528E-3
1.414410000E0,8.142714660E-2,5.000602049E-1,6.955523973E-3
1.436156000E0,-5.129288667E-1,4.279644744E-1,7.659074779E-3
1.457915000E0,3.898349274E-1,3.097412292E-1,3.066931990E-2
1.479674000E0,3.771542900E-1,3.308104282E-1,-1.413453036E-2
1.501433000E0,-1.221530950E-1,1.255856061E0,-8.385618961E-2
1.523213000E0,-1.252525048E0,5.266754149E-1,-2.230778004E-1
1.544982000E0,-4.361567890E-1,9.718518265E-1,-7.005524953E-1
1.566742000E0,1.041313185E-1,4.608555010E-1,-1.136452500E-1
1.588500000E0,7.911243309E-1,2.478436458E-2,3.584542731E-1
1.610252000E0,1.828086073E0,1.721332397E-1,3.642897578E-2
1.632001000E0,1.693935305E0,2.734208289E-1,-1.608658342E0
1.653777000E0,1.485445083E0,-5.402988975E-2,-4.976019624E-1
1.675536000E0,1.156101319E0,4.266302860E-1,-8.031408707E-1
1.697295000E0,-5.714649041E-1,9.594021542E-1,-2.087002098E0
1.719059000E0,-1.049831975E0,8.111839351E-1,-3.436680534E0
1.740813000E0,-2.485827083E0,6.934435967E-1,-5.363065027E0
1.762567000E0,-3.741038342E0,7.156518334E-1,-6.580506781E0
1.784331000E0,-4.589551194E0,1.218131890E-1,-7.029123877E0
1.806090000E0,-4.813989550E0,2.199573242E-1,-6.763219407E0
1.827849000E0,-2.725793305E0,5.791358663E-1,-4.595146979E0
1.849602000E0,-3.233187197E-1,-7.790733291E-2,-5.154988350E0
1.871367000E0,-3.311225599E-1,2.724039250E-1,-4.296645743E0
1.893127000E0,-2.059396808E0,2.326304149E-1,-2.303999287E0
1.914888000E0,3.949513690E-2,-3.989805117E-2,-1.657730515E0
1.936645000E0,2.362046351E0,-1.316211258E-1,-1.119516753E0
1.958404000E0,1.541923924E0,-7.666853815E-1,-1.585697203E0
1.980184000E0,3.168384699E-1,6.841825665E-2,-2.405634238E-1
2.001922000E0,5.958134044E-1,-3.506132300E-1,3.794770965E-1
2.023699000E0,2.109866611E0,5.826442688E-1,2.681027497E-1
2.045470000E0,4.751875382E-1,8.244745832E-1,-1.551517743E0
2.067229000E0,-5.981893109E-1,5.022943895E-1,-2.412875905E0
2.088988000E0,2.735197382E-1,2.277460164E-1,-6.766597489E-1
2.110745000E0,6.194944451E-1,-4.022759750E-1,-3.179034671E-1
2.132506000E0,4.259468561E-1,2.263326530E-1,-1.456908039E0
2.154265000E0,-3.840306522E-1,5.469772766E-1,-3.586039253E-1
2.176025000E0,-6.798452389E-1,7.261795077E-2,-5.191636432E-1
2.197784000E0,-5.639103015E-1,2.700430568E-1,-1.172765372E0
2.219536000E0,2.332148989E-1,-5.935471607E-2,-9.389151916E-1
2.241303000E0,9.061492223E-1,-2.500102585E-1,-3.548103980E-1
2.263061000E0,2.857919475E-1,4.367806869E-1,-9.946906123E-1
2.284820000E0,2.010080331E-1,2.766932048E-1,-1.038675707E0
2.306579000E0,8.138684649E-1,2.053793750E-1,-9.674407601E-1
2.328339000E0,1.304620962E0,-2.531529541E-1,-5.910149600E-1
2.350097000E0,3.714733180E-1,2.329172026E-1,-6.381007969E-1
2.371856000E0,1.147749156E0,4.063352218E-1,-5.771419658E-1
2.393615000E0,1.175624880E0,3.779392376E-2,-1.020808462E-1
2.415396000E0,6.639334759E-2,1.134209316E-2,-5.172167396E-1
2.437133000E0,3.191669773E-1,-8.935640956E-2,-1.731116433E-1
2.458892000E0,6.600815038E-1,-8.162083562E-2,8.641483982E-2
2.480681000E0,8.923503781E-1,-5.830267863E-1,-1.749887823E-1
2.502442000E0,1.156294058E0,1.489985094E-2,6.199540545E-2
2.524200000E0,8.521447040E-1,-1.210121388E-1,4.442497009E-1
2.545959000E0,1.309469693E-1,-1.402944379E-1,3.880785334E-1
2.567718000E0,8.030714898E-2,-2.424016605E-1,-4.106004001E-1
2.589477000E0,3.781671009E-1,-3.263290491E-1,-8.315228900E-1
2.611213000E0,1.041742060E0,-7.545040598E-2,-5.580430226E-1
2.632995000E0,1.200822359E0,-3.159811219E-1,-4.411455238E-1
2.654754000E0,4.169063664E-1,-3.620726033E-1,-1.314367248E0
2.676513000E0,-2.533119619E-1,-1.100924635E-1,-1.126714090E0
2.698272000E0,5.186509154E-1,-3.454703846E-1,-1.086760212E0
2.720026000E0,3.166788774E-1,-2.444734934E-1,-1.007194079E0
2.741780000E0,-3.641516539E-1,8.378984199E-2,-7.746364984E-1
2.763549000E0,1.200913485E-1,1.386530787E-1,-6.309764763E-1
2.785308000E0,8.081079525E-2,-2.651501616E-1,-7.701418168E-1
2.807053000E0,2.510565812E-1,-3.779738139E-1,-5.285812052E-1
2.828826000E0,1.254983510E0,-5.781310954E-1,1.202509500E-1
2.850595000E0,4.637711420E-1,-8.898292049E-1,-5.705878948E-1
2.872344000E0,6.825012635E-1,-1.018291144E0,-7.009698404E-1
2.894103000E0,6.527211019E-1,-7.311129680E-1,-6.168026063E-1
2.915864000E0,-1.249980303E-1,1.029699610E-1,-1.003314141E-1
