"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675941883E1,1.203310265E1,1.052693970E3,-1.000000000E0,-1.000000000E0,1.502809124E2,1.502809124E2
2.490800619E-1,4.675937740E1,1.203294315E1,1.052791138E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
6.739180088E-1,4.675937685E1,1.203294102E1,1.052816284E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
2.291922092E0,4.675937796E1,1.203293384E1,1.052816162E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
