"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.277154505E-2,3.770108521E-2,-8.887371048E-3
2.176000000E-2,9.018108249E-2,3.767125681E-2,-2.932009753E-3
4.352100000E-2,9.260808676E-2,3.766227886E-2,-1.658559078E-3
6.527700000E-2,9.267648309E-2,3.396931291E-2,-3.983521368E-3
8.703600000E-2,9.145790339E-2,3.644485772E-2,-5.279266275E-3
1.088100000E-1,9.355765581E-2,3.652938828E-2,-1.080137119E-2
1.305540000E-1,9.359896183E-2,3.777459264E-2,-1.323931385E-2
1.523230000E-1,9.859691560E-2,3.655459732E-2,-1.668810844E-2
1.740730000E-1,9.604959190E-2,3.900736943E-2,-1.319883391E-2
1.958310000E-1,9.598968178E-2,3.651789948E-2,-1.073293947E-2
2.175900000E-1,9.233624488E-2,3.776264191E-2,-1.327408664E-2
2.393490000E-1,9.591425955E-2,3.525981680E-2,-8.295405656E-3
2.611200000E-1,9.594142437E-2,4.144713655E-2,-1.084618084E-2
2.828680000E-1,9.476697445E-2,3.528005630E-2,-1.194420271E-2
3.046270000E-1,9.347299486E-2,3.649644926E-2,-1.080237422E-2
3.263860000E-1,9.231646359E-2,3.774641827E-2,-1.568458788E-2
3.481650000E-1,9.340463579E-2,3.894830495E-2,-9.654392488E-3
3.699220000E-1,9.337240458E-2,4.017682001E-2,-8.477807976E-3
3.916930000E-1,9.461641312E-2,3.646545857E-2,-9.563881904E-3
4.134520000E-1,9.209100902E-2,3.520591930E-2,-8.400105871E-3
4.352110000E-1,9.696684778E-2,3.766050562E-2,-8.319437504E-3
4.569700000E-1,9.570833296E-2,3.888374195E-2,-9.587467648E-3
4.787300000E-1,9.571986645E-2,3.763813153E-2,-1.196939033E-2
5.004710000E-1,9.803421050E-2,3.883459046E-2,-7.109990343E-3
5.222470000E-1,9.073330462E-2,4.131899029E-2,-1.339730155E-2
5.440070000E-1,9.434722364E-2,3.882680461E-2,-9.623336606E-3
5.657650000E-1,9.198260307E-2,3.637829423E-2,-1.325002871E-2
5.875240000E-1,9.546550363E-2,3.631841764E-2,-5.918513518E-3
6.092850000E-1,9.300707281E-2,3.878027201E-2,-9.658961557E-3
6.310260000E-1,8.930610865E-2,3.753025457E-2,-1.214429550E-2
