,Time (s),X (µT),Y (µT),Z (µT)
223,4853572917.0,-10.82021809,-23.49739838,35.04614639
224,4875330917.0,-10.81300163,-23.49934769,35.04706192
225,4897082917.0,-10.79680252,-23.51678467,35.04036713
226,4918848917.0,-10.7907877,-23.51710129,35.04200745
227,4940607917.0,-10.78442001,-23.51738167,35.04377365
228,4962366917.0,-10.77730942,-23.51820946,35.04541016
229,4984127917.0,-10.76947212,-23.52050209,35.04627991
230,5005915917.0,-10.75995922,-23.52334785,35.04729462
231,5027660917.0,-10.75147724,-23.52570534,35.04831696
232,5049433917.0,-10.7399292,-23.54144669,35.04128265
233,5071192917.0,-10.73745728,-23.52817535,35.0509491
234,5092956917.0,-10.72824192,-23.5317173,35.05139542
235,5114711917.0,-10.71433926,-23.55153465,35.04233551
236,5136469917.0,-10.70609665,-23.55502319,35.04251099
237,5158248917.0,-10.69787216,-23.55709839,35.04363632
238,5179994917.0,-10.68617249,-23.55638313,35.04767609
239,5201777917.0,-10.67362785,-23.57199287,35.041008
240,5223536917.0,-10.67183495,-23.55898857,35.05029297
241,5245295917.0,-10.66518974,-23.56126595,35.05079269
242,5267054917.0,-10.6564827,-23.56221008,35.05280304
243,5288811917.0,-10.64390373,-23.57778168,35.04615402
244,5310572917.0,-10.63777542,-23.56476212,35.05676651
245,5332331917.0,-10.62809181,-23.56813812,35.05743408
246,5354090917.0,-10.6189146,-23.56831741,35.06009293
247,5375858917.0,-10.61073399,-23.57154846,35.06040192
248,5397633917.0,-10.60367107,-23.57543755,35.05992126
249,5419402917.0,-10.58573914,-23.59093285,35.05491638
250,5441158917.0,-10.5752821,-23.58919907,35.05923843
251,5462916917.0,-10.57124519,-23.58840942,35.06098938
252,5484689917.0,-10.56962585,-23.57575607,35.06998825
253,5506434917.0,-10.55721283,-23.59589767,35.06018066
254,5528210917.0,-10.54169941,-23.60193634,35.0607872
255,5549983917.0,-10.52951241,-23.60303879,35.06370163
256,5571742917.0,-10.52143288,-23.60689735,35.06352997
257,5593500917.0,-10.50921059,-23.62490273,35.05507278
258,5615259917.0,-10.49957466,-23.62579536,35.05735397
259,5637018917.0,-10.4926033,-23.62413597,35.06056213
260,5658777917.0,-10.48444653,-23.62845039,35.06008911
261,5680535917.0,-10.47885513,-23.62909126,35.06132889
262,5702296917.0,-10.47178364,-23.62888145,35.06358719
263,5724085917.0,-10.46307945,-23.63014221,35.06533813
264,5745845917.0,-10.45394802,-23.62982368,35.06827164
265,5767608917.0,-10.44540882,-23.63116455,35.06991577
266,5789375917.0,-10.43130112,-23.64925003,35.06191635
267,5811121917.0,-10.42760563,-23.6504879,35.06218719
268,5832880917.0,-10.42285156,-23.63544273,35.07374191
269,5854639917.0,-10.41650105,-23.63574028,35.07542419
270,5876412917.0,-10.40763092,-23.63928413,35.07567596
271,5898160917.0,-10.39413643,-23.65689468,35.0677948
272,5919947917.0,-10.38025284,-23.66091156,35.06920242
273,5941707917.0,-10.37492275,-23.66001511,35.07138443
274,5963466917.0,-10.36687374,-23.66183662,35.07253647
275,5985220917.0,-10.36184311,-23.66304398,35.07321167
276,6006983917.0,-10.35526371,-23.66718292,35.07235336
277,6028736917.0,-10.34681988,-23.66916275,35.07350922
278,6050501917.0,-10.3375845,-23.67280388,35.07378006
279,6072277917.0,-10.33121967,-23.67549133,35.07384109
280,6094050917.0,-10.3237648,-23.67671585,35.07520294
281,6115809917.0,-10.31130695,-23.69044685,35.06960678
282,6137568917.0,-10.30212593,-23.69120026,35.07178497
283,6159341917.0,-10.29185867,-23.69228554,35.07406998
284,6181092917.0,-10.28385067,-23.69396782,35.07528305
285,6202845917.0,-10.2701273,-23.71043968,35.06817627
286,6224604917.0,-10.26754665,-23.69544601,35.0790596
287,6246393917.0,-10.25958157,-23.69501305,35.08168411
288,6268152917.0,-10.25263786,-23.69642258,35.08276749
289,6289903917.0,-10.23632908,-23.71314812,35.07622528
290,6311670917.0,-10.22671223,-23.71667862,35.07664108
291,6333429917.0,-10.22276974,-23.71725273,35.07740021
292,6355189917.0,-10.21972561,-23.70443535,35.08695602
293,6376947917.0,-10.20762253,-23.70890617,35.08745575
294,6398707917.0,-10.19982052,-23.71019363,35.08885574
295,6420497917.0,-10.18307018,-23.73082733,35.07976532
296,6442255917.0,-10.17479801,-23.73231697,35.08116531
297,6464015917.0,-10.18830967,-23.72445488,35.08255768
298,6485763917.0,-10.23919868,-23.70233917,35.08268738
299,6507532917.0,-10.22331905,-23.66686058,35.11126328
300,6529289917.0,-10.19013596,-23.61356544,35.15676117
301,6551051917.0,-10.30233955,-23.49213219,35.20537949
302,6572822917.0,-10.0207634,-23.27304459,35.43144226
303,6594599917.0,-9.634881973,-23.27447319,35.53737259
304,6616372000.0,-9.059907913,-23.22076035,35.72326279
305,6638130000.0,-7.089263916,-23.15596771,36.20746994
306,6659889000.0,-3.76235199,-23.72768784,36.33564377
307,6681663000.0,1.719648361,-25.60681725,35.19618607
308,6703407000.0,5.455357552,-26.71619225,33.96942139
309,6725166000.0,10.75155163,-27.26935196,32.22148132
310,6746956000.0,16.27135658,-27.08053017,29.98875046
311,6768706000.0,21.45091629,-27.06984901,26.54276657
312,6790474000.0,26.93538475,-27.04084778,20.99320412
313,6812233000.0,28.78248215,-26.82664108,18.6905632
314,6833992000.0,32.36712646,-26.33835411,12.49389648
315,6855752000.0,33.57352829,-26.84193802,7.054501534
316,6877510000.0,33.23611069,-28.09669685,1.836743832
317,6899297000.0,32.40246582,-29.00178719,-2.532551765
318,6921058000.0,32.08183289,-28.66010666,-6.840465546
319,6942817000.0,32.11329269,-27.76260185,-9.767893791
320,6964577000.0,32.17261124,-26.61689568,-12.40569496
321,6986336000.0,31.73627853,-25.86329079,-14.87736702
322,7008095000.0,30.33692169,-24.89015961,-18.91001511
323,7029854000.0,27.85415649,-23.86127663,-23.49941826
324,7051614000.0,23.7874012,-23.5476799,-27.87657547
325,7073368000.0,23.49361038,-23.04707527,-28.53629112
326,7095161000.0,23.0350399,-22.75307465,-29.13969612
327,7116920000.0,22.30589104,-22.31861496,-30.02938652
328,7138680000.0,21.86492157,-22.00557709,-30.57968521
329,7160451000.0,20.83270836,-21.8178997,-31.42315674
330,7182207000.0,19.95689964,-22.19657326,-31.72493362
331,7203956000.0,19.65287209,-23.01459312,-31.32938576
332,7225715000.0,19.30297279,-23.91559029,-30.86870575
333,7247474000.0,18.88617706,-24.39028549,-30.75489426
334,7269259000.0,18.28540039,-24.75157356,-30.82922363
335,7291018000.0,17.80836105,-25.14434624,-30.79060555
336,7312776000.0,17.33434296,-25.84412956,-30.48013496
337,7334541000.0,17.00705338,-26.35238266,-30.22828674
338,7356300000.0,16.67699432,-26.95704842,-29.87696075
339,7378067000.0,16.46946907,-27.85632706,-29.15851402
340,7399819000.0,16.52649307,-28.89398384,-28.0971508
341,7421608000.0,16.6671772,-29.7995739,-27.04861832
342,7443367000.0,16.77506447,-30.51570892,-26.16917801
343,7465106000.0,16.84402084,-31.05631638,-25.47982788
344,7486885000.0,17.02561951,-31.44424057,-24.87619781
345,7508644000.0,17.21730995,-31.88666916,-24.17109299
346,7530403000.0,17.39533806,-32.42896652,-23.30668831
347,7552162000.0,17.40738297,-32.88129425,-22.65481567
348,7573948000.0,17.45264435,-33.07058716,-22.34230804
349,7595705000.0,17.54693794,-33.0999527,-22.22465134
350,7617470000.0,17.58461761,-33.12680817,-22.15475273
351,7639230000.0,17.37119293,-33.24379349,-22.147892
352,7660988000.0,17.36327362,-33.20632553,-22.21021843
