,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,4200037003.0,46.7593787,12.03292976,1053.351318,-1.0,-1.0,65.0,65.0
5,4851297975.0,46.75936072,12.03306807,1047.887051,0.0,-1.0,30.0,30.0
6,5851293564.0,46.75936072,12.03306807,1055.956753,0.0,-1.0,30.0,30.0
7,6851297498.0,46.75936072,12.03306807,1055.956509,0.0,-1.0,30.0,30.0
