"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,2.337736040E-1,-1.173106194E0,1.523810178E-1
2.177400000E-2,2.029982805E-1,3.710632086E0,-1.294951737E-1
4.353300000E-2,9.382621199E-2,1.170045212E-1,-2.190163732E-2
6.529200000E-2,9.857902676E-2,5.432040989E-2,-2.632535063E-2
8.705100000E-2,9.389793873E-2,3.830909729E-2,-3.332470357E-2
1.088310000E-1,8.864160627E-2,3.081430495E-2,-1.642538235E-2
1.305890000E-1,8.869837224E-2,2.211511321E-2,-1.743222214E-2
1.523580000E-1,9.104770422E-2,4.063011706E-2,-1.658216491E-2
1.741180000E-1,9.106623381E-2,3.315973654E-2,-1.641271636E-2
1.958760000E-1,9.225676209E-2,3.562203422E-2,-1.523002144E-2
2.176360000E-1,9.096338600E-2,3.925232589E-2,-1.414449140E-2
2.394000000E-1,8.977854997E-2,3.555490822E-2,-1.529901195E-2
2.611550000E-1,9.587785602E-2,3.790498525E-2,-1.518341713E-2
2.829430000E-1,9.096948802E-2,3.535390273E-2,-1.646932401E-2
3.047000000E-1,9.218347073E-2,3.775210679E-2,-1.769635268E-2
3.264610000E-1,9.452006966E-2,3.518928960E-2,-1.275187545E-2
3.482200000E-1,9.334384650E-2,3.638447821E-2,-1.642886177E-2
3.699760000E-1,9.078578651E-2,3.507002443E-2,-1.285483316E-2
3.917380000E-1,9.085516632E-2,3.382259607E-2,-1.644105092E-2
4.134970000E-1,8.827577531E-2,3.374168649E-2,-1.289546210E-2
4.352560000E-1,9.196951985E-2,3.369385377E-2,-1.520221587E-2
4.570460000E-1,8.574645221E-2,3.611093387E-2,-1.422588155E-2
4.788050000E-1,8.948949724E-2,3.608023375E-2,-1.894234307E-2
5.005390000E-1,9.183318168E-2,3.726401925E-2,-1.528756786E-2
5.223270000E-1,9.052626789E-2,3.719171509E-2,-1.411724556E-2
5.440820000E-1,8.797463775E-2,3.467185795E-2,-1.051510498E-2
5.658410000E-1,9.057392925E-2,3.711845353E-2,-2.014149912E-2
5.876000000E-1,9.159893543E-2,3.333613649E-2,-1.158884633E-2
6.093670000E-1,9.407023340E-2,3.823821247E-2,-1.645262167E-2
6.311250000E-1,8.896184713E-2,3.814132884E-2,-1.297624502E-2
6.529080000E-1,9.013033658E-2,3.314482048E-2,-1.282945741E-2
6.746670000E-1,9.621325135E-2,3.679151461E-2,-1.515257545E-2
6.964240000E-1,9.361270070E-2,3.547103703E-2,-1.278396416E-2
7.181860000E-1,9.354093671E-2,3.663964942E-2,-1.401751488E-2
7.399440000E-1,9.106328338E-2,3.906220198E-2,-1.775761321E-2
7.617030000E-1,8.845552057E-2,3.528267518E-2,-1.533268578E-2
7.834920000E-1,8.704066277E-2,3.397412226E-2,-1.293010078E-2
8.052490000E-1,8.690201491E-2,3.513587639E-2,-1.295927074E-2
8.270110000E-1,8.680736274E-2,3.258824721E-2,-1.290357113E-2
8.487700000E-1,8.681420982E-2,3.503717482E-2,-1.657492109E-2
8.705300000E-1,9.032516927E-2,3.495221958E-2,-1.526805107E-2
8.922880000E-1,9.140336514E-2,3.488222882E-2,-1.523476560E-2
9.140470000E-1,8.636681736E-2,3.605958819E-2,-1.540132612E-2
9.358060000E-1,9.237384796E-2,3.350781649E-2,-1.396919508E-2
9.575950000E-1,8.857102692E-2,3.467936441E-2,-1.530636381E-2
9.793450000E-1,8.720702678E-2,3.460479900E-2,-1.654677838E-2
1.001099000E0,8.578120172E-2,3.451214358E-2,-1.417267136E-2
1.022872000E0,8.688835055E-2,3.320801258E-2,-1.411108952E-2
1.044631000E0,9.087815136E-2,3.229753301E-2,-1.437105797E-2
1.066390000E0,8.958400041E-2,3.475021943E-2,-1.325730328E-2
1.088149000E0,8.838535100E-2,3.351656348E-2,-1.567330584E-2
1.109926000E0,8.944120258E-2,3.715630993E-2,-1.090491191E-2
1.131694000E0,8.822169900E-2,3.712680936E-2,-1.455434598E-2
1.153457000E0,9.073236585E-2,3.465039283E-2,-1.924887672E-2
1.175212000E0,8.932509273E-2,3.707613051E-2,-1.331583597E-2
1.196970000E0,9.175416082E-2,3.706760705E-2,-1.204231195E-2
1.218731000E0,8.558307588E-2,3.704635426E-2,-1.462440751E-2
1.240507000E0,9.169032425E-2,3.702495992E-2,-1.445290074E-2
1.262252000E0,8.907131106E-2,3.696057945E-2,-1.211284939E-2
1.284043000E0,9.153465182E-2,3.199619800E-2,-1.434141770E-2
1.305778000E0,8.660949022E-2,3.321881592E-2,-1.691716351E-2
1.327560000E0,9.148781002E-2,3.195987269E-2,-1.795673929E-2
1.349319000E0,9.380485862E-2,3.562489897E-2,-1.556349918E-2
1.371081000E0,9.121043980E-2,3.187416121E-2,-1.193359867E-2
1.392837000E0,8.629529923E-2,3.681460023E-2,-1.459387504E-2
1.414596000E0,8.504410088E-2,3.307964653E-2,-1.574910991E-2
1.436386000E0,8.629701287E-2,3.430414200E-2,-2.056286670E-2
1.458145000E0,8.976795524E-2,3.423783183E-2,-1.443627663E-2
1.479904000E0,8.845828474E-2,3.667953238E-2,-1.452762540E-2
1.501667000E0,8.589149266E-2,3.540423512E-2,-1.215908490E-2
1.523431000E0,8.957913518E-2,3.414933011E-2,-1.443804055E-2
1.545182000E0,8.706955612E-2,3.289574012E-2,-1.327398792E-2
1.566940000E0,8.704859018E-2,3.411251679E-2,-1.571242511E-2
1.588729000E0,8.939136565E-2,3.284006193E-2,-1.200134400E-2
1.610488000E0,8.811601251E-2,3.528623283E-2,-1.450249087E-2
1.632247000E0,8.800607175E-2,3.276276216E-2,-1.444706693E-2
1.654006000E0,8.552625775E-2,3.397847712E-2,-1.695434190E-2
1.675765000E0,8.285905421E-2,3.391958028E-2,-1.099946070E-2
1.697529000E0,8.653393388E-2,3.637368605E-2,-1.456787717E-2
1.719283000E0,9.015563130E-2,3.634119406E-2,-1.567029953E-2
1.741043000E0,8.407887816E-2,3.511852026E-2,-2.063344419E-2
1.762833000E0,8.642894030E-2,3.755195439E-2,-2.062178589E-2
1.784591000E0,8.137593418E-2,3.133043647E-2,-1.700422727E-2
1.806353000E0,8.502373099E-2,3.253894672E-2,-1.933987066E-2
1.828109000E0,8.737876266E-2,3.374057263E-2,-1.689020917E-2
1.849868000E0,8.238369972E-2,3.494115919E-2,-1.705691591E-2
1.871645000E0,8.848631382E-2,3.243459016E-2,-1.803450845E-2
1.893405000E0,8.584766090E-2,3.113592044E-2,-1.325676776E-2
1.915176000E0,8.818440139E-2,3.356005996E-2,-1.204053219E-2
1.936935000E0,8.817641437E-2,3.477863967E-2,-1.568391174E-2
1.958694000E0,8.683055639E-2,3.102689423E-2,-1.322470885E-2
1.980453000E0,8.547729254E-2,3.469046950E-2,-1.213968545E-2
2.002692542E0,8.547168970E-2,3.221030161E-2,-1.328833215E-2
2.024464542E0,8.817818016E-2,3.672684729E-2,-1.680061407E-2
2.046223542E0,8.690443635E-2,3.423449770E-2,-1.677899249E-2
2.068013542E0,9.177832305E-2,3.668764979E-2,-1.669833064E-2
2.089772542E0,8.067639172E-2,3.544370458E-2,-1.577474363E-2
2.111525542E0,9.045059234E-2,3.417757899E-2,-1.547213737E-2
2.133285542E0,9.150333703E-2,3.659252077E-2,-1.188049745E-2
2.155049542E0,8.402422816E-2,3.656269610E-2,-9.677461348E-3
2.176808542E0,8.533629775E-2,3.533649445E-2,-1.563936099E-2
2.198565542E0,8.403800428E-2,3.283884749E-2,-1.441291533E-2
2.220356542E0,9.138386697E-2,3.158160299E-2,-1.538384147E-2
