,Time (s),X (µT),Y (µT),Z (µT)
150,3264016000.0,-14.54923439,-23.68921471,43.38394928
151,3285772000.0,-14.54303932,-23.692173,43.38441467
152,3307534000.0,-14.52941322,-23.71730423,43.37524796
153,3329293000.0,-14.52207088,-23.71729851,43.37770844
154,3351051000.0,-14.51665211,-23.71681404,43.37979507
155,3372811000.0,-14.50892735,-23.71570015,43.38298416
156,3394574000.0,-14.50240612,-23.71461105,43.38575745
157,3416330000.0,-14.49535465,-23.71770096,43.38642883
158,3438118000.0,-14.48991871,-23.72415924,43.3847084
159,3459878000.0,-14.48155022,-23.72646141,43.38624573
160,3481637000.0,-14.47606373,-23.73262787,43.3847084
161,3503375000.0,-14.45496941,-23.76488686,43.37407684
162,3525150000.0,-14.45646095,-23.74506378,43.38443756
163,3546914000.0,-14.44955063,-23.74518204,43.38667297
164,3568673000.0,-14.44372082,-23.74533272,43.38853455
165,3590415000.0,-14.43428898,-23.75360298,43.38714981
166,3612181000.0,-14.41331959,-23.78601265,43.37635422
167,3633950000.0,-14.4140749,-23.76719475,43.3864212
168,3655709000.0,-14.40183067,-23.7654705,43.39143372
169,3677468000.0,-14.39016533,-23.76371193,43.39626694
170,3699224000.0,-14.37191963,-23.79109764,43.3873024
171,3720990000.0,-14.36534119,-23.79429626,43.38773346
172,3742745000.0,-14.35771751,-23.79610443,43.38926315
173,3764504000.0,-14.35020447,-23.79876709,43.39028931
174,3786253000.0,-14.33475494,-23.82257271,43.38232422
175,3808022000.0,-14.32438469,-23.82320404,43.38540268
176,3829781000.0,-14.31699085,-23.82276344,43.38808823
177,3851535000.0,-14.30943012,-23.8262291,43.3886795
178,3873299000.0,-14.30767155,-23.8184166,43.39355087
179,3895075000.0,-14.2985611,-23.82106018,43.39510345
180,3916817000.0,-14.28224087,-23.84120941,43.38940811
181,3938577000.0,-14.27305412,-23.8376503,43.39439011
182,3960363000.0,-14.26353455,-23.83898544,43.39678574
183,3982105000.0,-14.24560547,-23.86692047,43.38731384
184,4003884000.0,-14.23870277,-23.86604881,43.39006424
185,4025643000.0,-14.22879791,-23.86406517,43.39440918
186,4047402000.0,-14.22490692,-23.86397934,43.39572144
187,4069161000.0,-14.22814941,-23.84790421,43.4034996
188,4090898000.0,-14.22552013,-23.83410454,43.41194153
189,4112679000.0,-14.21179295,-23.8476181,43.40901947
190,4134438000.0,-14.19860268,-23.856884,43.40823364
191,4156197000.0,-14.19483471,-23.85836411,43.40866089
192,4177956000.0,-14.18113899,-23.87574959,43.40357208
193,4199715000.0,-14.17558384,-23.87444687,43.40611267
194,4221473000.0,-14.17021465,-23.88020706,43.4046936
195,4243233000.0,-14.1441946,-23.89633179,43.4043045
196,4264992000.0,-14.08213234,-23.9324131,43.40460968
197,4286769000.0,-14.1476965,-23.97756386,43.3583374
198,4308511000.0,-14.11541748,-23.94051361,43.38931656
199,4330269000.0,-14.50048733,-23.7057972,43.39120865
200,4352574333.0,-15.00376701,-23.05464363,43.57059479
201,4374320333.0,-14.46827316,-23.04430771,43.7567749
202,4396083333.0,-14.21747398,-23.06721115,43.82686234
203,4417839333.0,-14.68164253,-22.98273087,43.71807861
204,4439629333.0,-16.50996399,-22.95052147,43.07807922
205,4461387333.0,-18.76399612,-22.89297867,42.17642593
206,4483144333.0,-20.58135223,-22.88924599,41.32211685
207,4504905333.0,-23.5955925,-23.01557922,39.60502625
208,4526665333.0,-26.52726746,-23.17463303,37.60674667
209,4548424333.0,-30.48804092,-23.35730934,34.35028839
210,4570182333.0,-35.24108124,-22.94139862,29.77893448
211,4591919333.0,-40.35016632,-21.76314926,23.52139473
212,4613701333.0,-44.63080978,-20.26779556,15.88502121
213,4635459333.0,-47.53982162,-18.68025589,6.785281181
214,4657218333.0,-48.13716125,-18.29146576,-1.806245804
215,4678977333.0,-47.13645554,-18.7155323,-9.105498314
216,4700739333.0,-44.58535767,-19.57941055,-16.84692574
217,4722501333.0,-42.04366684,-20.3669014,-21.73812103
218,4744254333.0,-38.91650009,-21.228302,-26.26579666
219,4766014333.0,-34.94839096,-22.03213692,-30.79320145
220,4787787333.0,-30.66002274,-22.56745911,-34.72318268
221,4809532333.0,-26.13629532,-22.91263771,-38.03855515
222,4831314333.0,-21.3938179,-23.46370506,-40.58060837
223,4853050333.0,-17.77651215,-24.25117493,-41.84378815
224,4874809333.0,-11.46370125,-26.12975311,-42.9050827
225,4896582333.0,-5.86564827,-28.08626556,-42.79932785
226,4918357333.0,-1.18289566,-29.74042892,-42.0610733
227,4940116333.0,4.065074921,-31.53013229,-40.55061722
228,4961858333.0,6.901885986,-32.20580292,-39.62545776
229,4983609333.0,8.936903,-32.16904449,-39.24679565
230,5005394333.0,10.9164257,-31.76570129,-39.07426834
231,5027152333.0,13.81537056,-31.15885353,-38.64308167
232,5048911333.0,16.71805382,-30.57484436,-37.95671463
233,5070671333.0,19.33729553,-29.29439163,-37.72180176
234,5092422333.0,20.30422974,-27.89822197,-38.26818466
235,5114189333.0,21.86966896,-27.02622223,-38.03061295
236,5135949333.0,23.45225334,-27.44736671,-36.76493454
237,5157707333.0,25.06096268,-28.38903427,-34.94334412
238,5179469333.0,25.78735161,-28.8995266,-33.98317719
239,5201225333.0,26.65993881,-29.01827621,-33.19960785
240,5222977333.0,27.38423729,-29.0891037,-32.5415802
241,5244743333.0,27.63562012,-29.60602951,-31.85564423
242,5266503333.0,27.96207619,-30.2273674,-30.97507286
243,5288262333.0,28.37342262,-30.48361206,-30.34344864
244,5310020333.0,28.37436485,-30.5042057,-30.32185936
245,5331779333.0,28.22963524,-30.32645035,-30.63365555
246,5353538333.0,28.27861023,-30.21661568,-30.69695473
247,5375327333.0,28.75288963,-30.60771942,-29.85741806
248,5397087333.0,29.2363739,-31.08432007,-28.87951279
249,5418846333.0,29.61388397,-31.30104446,-28.25401306
250,5440605333.0,30.1299057,-31.40073013,-27.59002304
251,5462364333.0,30.59132385,-31.39510345,-27.08403397
252,5484106333.0,31.02974701,-31.27038956,-26.72721481
253,5505882333.0,31.41462326,-31.04826355,-26.53588867
254,5527641333.0,31.51543045,-30.97816849,-26.49824905
255,5549400333.0,31.41398239,-31.06868362,-26.51273346
256,5571159333.0,31.60438156,-31.01011276,-26.35455322
257,5592917333.0,31.78149033,-30.87826157,-26.29631615
258,5614677333.0,31.84815979,-30.76602173,-26.34716606
259,5636437333.0,31.95387077,-30.71953201,-26.27331161
260,5658195333.0,32.15647888,-30.72104645,-26.02316666
261,5679971333.0,32.17834091,-31.00152588,-25.66098785
262,5701718333.0,32.20860291,-31.2852726,-25.27576065
263,5723472333.0,32.29982758,-31.82266235,-24.47582245
264,5745232333.0,32.44962692,-32.30328751,-23.63357925
265,5766990333.0,32.48506546,-32.44499207,-23.38951874
266,5788766333.0,32.59752274,-32.52455521,-23.12101555
267,5810539333.0,32.66468048,-32.84841156,-22.56163216
268,5832296333.0,32.70049286,-33.32776642,-21.79367065
269,5854057333.0,32.7472496,-33.74579239,-21.06812286
270,5875816333.0,32.82945251,-33.81501389,-20.82782745
271,5897575333.0,32.79883194,-34.01255035,-20.55260468
272,5919334333.0,32.71841049,-34.29169464,-20.21415329
273,5941093333.0,32.74794006,-34.55677414,-19.70857811
274,5962832333.0,33.01859665,-34.48748779,-19.37555695
275,5984606333.0,33.15029907,-34.25592422,-19.56056213
276,6006371333.0,33.17267227,-34.18176651,-19.65214348
277,6028129333.0,33.09303284,-34.44327545,-19.32715225
278,6049888333.0,33.07976913,-34.65035248,-18.97651863
279,6071648333.0,33.1322403,-34.59660339,-18.98305702
280,6093402333.0,33.0794754,-34.646595,-18.98389435
281,6115165333.0,33.04090881,-34.79454041,-18.77937698
282,6136924333.0,33.05776215,-34.87866974,-18.59272385
283,6158683333.0,33.03781891,-35.03925705,-18.32428551
284,6180445333.0,33.20947266,-34.98273468,-18.12086296
285,6202201333.0,33.34272003,-34.90960312,-18.01691818
286,6223971333.0,33.42002869,-34.86870575,-17.9527607
287,6245750333.0,33.49276352,-34.86700439,-17.82001686
