"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,8.897781372E-2,3.740640730E-2,-9.574063122E-3
2.175900000E-2,8.778205514E-2,3.617895767E-2,-1.078500226E-2
4.354900000E-2,9.018954635E-2,3.492913395E-2,-8.278435096E-3
6.530800000E-2,9.281608462E-2,3.423219547E-2,-1.402062736E-2
8.706700000E-2,9.150005132E-2,3.544920310E-2,-1.046883874E-2
1.088290000E-1,9.149054438E-2,3.668465465E-2,-1.049720217E-2
1.305850000E-1,9.149722010E-2,3.421404958E-2,-1.044084504E-2
1.523270000E-1,8.786898851E-2,3.917371854E-2,-1.427131798E-2
1.741030000E-1,9.520439804E-2,3.421491012E-2,-1.154264342E-2
1.958620000E-1,9.646630287E-2,3.297667205E-2,-1.388997864E-2
2.176210000E-1,9.404815733E-2,3.669631109E-2,-1.645300351E-2
2.394140000E-1,9.275940061E-2,3.544401005E-2,-1.404971816E-2
2.611500000E-1,9.153141081E-2,3.544507548E-2,-1.408407278E-2
2.829290000E-1,8.900567889E-2,3.913914412E-2,-1.182784326E-2
3.046820000E-1,8.530727774E-2,3.665287793E-2,-1.307984069E-2
3.264410000E-1,9.392473847E-2,3.788672015E-2,-1.407240145E-2
3.482060000E-1,9.022986144E-2,3.417880088E-2,-1.288596354E-2
3.699630000E-1,8.889392763E-2,3.537864238E-2,-1.294985600E-2
3.917540000E-1,9.494468570E-2,3.782109916E-2,-1.163041405E-2
4.135130000E-1,9.124045074E-2,3.658096865E-2,-1.170558110E-2
4.352720000E-1,8.632850647E-2,3.658523038E-2,-1.184300147E-2
4.570410000E-1,8.877671510E-2,3.532834724E-2,-1.536164340E-2
4.787910000E-1,8.876242489E-2,3.531284258E-2,-1.656686887E-2
5.005600000E-1,8.981781453E-2,3.277886286E-2,-1.165760122E-2
5.223090000E-1,8.974341303E-2,3.522053733E-2,-1.171474438E-2
5.440680000E-1,9.224971384E-2,3.398994356E-2,-1.523265429E-2
5.658570000E-1,8.967498690E-2,3.890508786E-2,-1.300520450E-2
5.876160000E-1,9.087857604E-2,3.642013296E-2,-1.532510761E-2
6.093750000E-1,8.840103447E-2,3.518096358E-2,-1.416077372E-2
6.311340000E-1,8.965592086E-2,3.518628702E-2,-1.533123385E-2
6.528870000E-1,9.070545435E-2,3.758329526E-2,-1.294492278E-2
6.746520000E-1,9.189748019E-2,3.385554627E-2,-1.282643806E-2
6.964110000E-1,8.685381711E-2,4.000465199E-2,-1.310627256E-2
7.181700000E-1,9.060753882E-2,3.630951792E-2,-1.532814745E-2
7.399600000E-1,9.055374563E-2,3.629673272E-2,-1.291851979E-2
7.617190000E-1,8.293928206E-2,3.497502580E-2,-9.483972564E-3
7.834790000E-1,9.149631858E-2,3.614240140E-2,-1.650268026E-2
8.052370000E-1,8.902409673E-2,3.366832435E-2,-1.531011704E-2
8.269960000E-1,9.267581999E-2,3.489364311E-2,-1.403046865E-2
8.487640000E-1,9.383776039E-2,3.734673932E-2,-1.525838859E-2
8.705380000E-1,8.612795174E-2,3.725942224E-2,-7.032550871E-3
8.922730000E-1,9.105211496E-2,3.599373251E-2,-1.289247163E-2
9.140630000E-1,8.864462376E-2,3.724355623E-2,-1.539903879E-2
9.358220000E-1,8.863903582E-2,3.229753301E-2,-1.408130676E-2
9.575650000E-1,8.851639926E-2,3.718157113E-2,-1.660564914E-2
9.793400000E-1,9.080218524E-2,3.465200216E-2,-1.166202873E-2
1.001116000E0,8.821187913E-2,3.461142629E-2,-1.293724496E-2
1.022858000E0,8.922868222E-2,3.578666598E-2,-1.172821689E-2
1.044617000E0,9.049168974E-2,3.207320720E-2,-1.642949879E-2
1.066407000E0,8.840921521E-2,3.642166033E-2,-1.418840326E-2
1.088166000E0,8.840834349E-2,3.269818425E-2,-1.530917827E-2
1.109925000E0,9.088055044E-2,3.517226130E-2,-1.650174148E-2
1.131684000E0,8.953965455E-2,3.638266772E-2,-1.174507011E-2
1.153451000E0,8.828090876E-2,3.760711476E-2,-1.301310863E-2
1.175202000E0,8.586533368E-2,3.514335304E-2,-1.543525793E-2
1.196961000E0,9.195726365E-2,3.388493508E-2,-1.403078437E-2
1.218720000E0,8.575289696E-2,3.634729609E-2,-1.184939034E-2
1.240488000E0,9.074019641E-2,3.759711608E-2,-1.535464264E-2
1.262269000E0,8.209594339E-2,3.511562198E-2,-1.433434710E-2
1.284027000E0,9.185481817E-2,3.508925810E-2,-1.406016387E-2
1.305786000E0,8.818710595E-2,3.756866232E-2,-1.542450115E-2
1.327545000E0,9.061617404E-2,3.756013885E-2,-1.415097713E-2
1.349304000E0,9.303250164E-2,3.257578984E-2,-1.397052128E-2
1.371089000E0,8.928003162E-2,3.625614196E-2,-1.295397431E-2
1.392853000E0,8.669596910E-2,3.496589512E-2,-1.058567781E-2
1.414612000E0,9.037409723E-2,3.619506210E-2,-1.292050816E-2
1.436371000E0,8.910087496E-2,3.495038673E-2,-1.292658597E-2
1.458123000E0,9.031819552E-2,3.741913661E-2,-1.294868998E-2
1.479889000E0,9.280639142E-2,3.618848696E-2,-1.405656524E-2
1.501646000E0,9.145648777E-2,3.861935437E-2,-1.173850149E-2
