,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2254037976.0,46.75942305,12.03269063,1052.960083,-1.0,-1.0,65.0,65.0
5,4508885980.0,46.75939791,12.03282582,1052.899048,-1.0,-1.0,65.0,65.0
