,Time (s),X (µT),Y (µT),Z (µT)
126,2742036167.0,-12.45657444,-24.80776787,37.93340683
127,2763795167.0,-12.4301424,-24.84866142,37.91530991
128,2785562167.0,-12.41418171,-24.86690712,37.90857315
129,2807313167.0,-12.39832497,-24.88147545,37.90419769
130,2829087167.0,-12.37201595,-24.91923904,37.88799286
131,2850831167.0,-12.36271477,-24.92683792,37.88602448
132,2872621167.0,-12.35135078,-24.93369675,37.88521957
133,2894380167.0,-12.33476067,-24.95453262,37.87690353
134,2916139167.0,-12.32600689,-24.9557972,37.87892532
135,2937899167.0,-12.31648636,-24.95383453,37.88331223
136,2959657167.0,-12.32337761,-24.91962433,37.90358353
137,2981421167.0,-12.32927132,-24.88205528,37.92634201
138,3003175167.0,-12.32022572,-24.89128113,37.9232254
139,3024934167.0,-12.3102932,-24.89049149,37.92697144
140,3046694167.0,-12.2967968,-24.9027977,37.92327118
141,3068452167.0,-12.31822491,-24.83375931,37.96156693
142,3090243167.0,-12.32153034,-24.80583191,37.97875595
143,3112002167.0,-12.29823017,-24.84379768,37.961483
144,3133760167.0,-12.29302597,-24.84072876,37.96518326
145,3155519167.0,-12.29170036,-24.82009125,37.97910309
146,3177284167.0,-12.2954483,-24.79417992,37.99481583
147,3199049167.0,-12.28273201,-24.81591225,37.9847374
148,3220796167.0,-12.24693108,-24.87546158,37.95733261
149,3242555167.0,-12.22571754,-24.90721703,37.94334793
150,3264314167.0,-12.20860004,-24.93239212,37.93231964
151,3286082167.0,-12.19115067,-24.95275307,37.92453766
152,3307863167.0,-12.18777752,-24.94464111,37.93096161
153,3329625167.0,-12.17193604,-24.96382904,37.92342758
154,3351382167.0,-12.14350891,-25.00421524,37.90592957
155,3373122167.0,-12.13172531,-25.01479149,37.90272522
156,3394899167.0,-12.12131214,-25.0215435,37.90159225
157,3416658167.0,-12.12114143,-25.00842857,37.91030884
158,3438417167.0,-12.10996723,-25.01698494,37.90823364
159,3460176167.0,-12.11391926,-24.99045563,37.92446136
160,3481948167.0,-12.11698151,-24.96247673,37.94190979
161,3503724167.0,-12.10118008,-24.97982407,37.93553162
162,3525483167.0,-12.08838177,-24.99205017,37.93156433
163,3547244167.0,-12.07567501,-25.0038414,37.92783356
164,3569002167.0,-12.0969286,-24.93560028,37.9659729
165,3590757167.0,-12.08559608,-24.94613838,37.96266174
166,3612520167.0,-12.06816673,-24.97023773,37.95235825
167,3634279167.0,-12.05024338,-24.98956108,37.9453392
168,3656038167.0,-12.0470686,-24.97956085,37.95293045
169,3677806167.0,-12.05377769,-24.94613457,37.97278214
170,3699556167.0,-12.04932976,-24.94383621,37.97570038
171,3721325167.0,-12.0192318,-25.00161934,37.94722748
172,3743105167.0,-12.00157166,-25.02153015,37.93969345
173,3764863167.0,-11.98623943,-25.04008293,37.93229675
174,3786622167.0,-11.96823692,-25.0721302,37.91680908
175,3808381167.0,-11.95914459,-25.08239937,37.91289139
176,3830141167.0,-11.94971943,-25.09151459,37.909832
177,3851900167.0,-11.95457268,-25.06166458,37.92803955
178,3873665167.0,-11.9591198,-25.0261097,37.95007706
179,3895443167.0,-11.95284653,-25.03607559,37.94548035
180,3917208167.0,-11.94077492,-25.04031944,37.94648743
181,3938966167.0,-11.92440701,-25.05867386,37.93951035
182,3960707167.0,-11.94766903,-24.99139404,37.97655106
183,3982476167.0,-11.95021439,-24.96447182,37.99345398
184,4004244167.0,-11.92633629,-25.00208473,37.97621536
185,4026002167.0,-11.91875076,-25.00301361,37.9779892
186,4047761167.0,-11.91983795,-24.98612022,37.9887619
187,4069518167.0,-11.92278671,-24.96200752,38.00368881
188,4091285167.0,-11.91576862,-24.96796227,38.00197601
189,4113039167.0,-11.87466526,-25.04445457,37.96448517
190,4134828167.0,-11.85454178,-25.07688522,37.94936752
191,4156587167.0,-11.83445835,-25.10261536,37.93862152
192,4178348167.0,-11.81365108,-25.13889503,37.92108154
193,4200105167.0,-11.79633045,-25.15803146,37.91378403
194,4221864167.0,-11.79026031,-25.15424156,37.91819
195,4243623167.0,-11.77275181,-25.16571999,37.91600418
196,4265393167.0,-11.76204586,-25.17733955,37.91161728
197,4287141167.0,-11.75167847,-25.18606949,37.90903473
198,4308900167.0,-11.74870682,-25.17351913,37.918293
199,4330691167.0,-11.73704338,-25.18365097,37.91517639
200,4352424167.0,-11.74321842,-25.15216255,37.93415833
201,4374192167.0,-11.746521,-25.1155529,37.95738983
202,4395968167.0,-11.73658466,-25.12678528,37.95302582
203,4417727167.0,-11.72635555,-25.13338089,37.95182037
204,4439485167.0,-11.71041203,-25.14985275,37.94583511
205,4461245167.0,-11.73290825,-25.08180046,37.98390579
206,4483004167.0,-11.72397041,-25.08186722,37.98661804
207,4504762167.0,-11.72443485,-25.0749588,37.99104309
208,4526546167.0,-11.80328941,-25.03483963,37.99308395
209,4548306167.0,-11.33206463,-24.80135155,38.28853989
210,4570070167.0,-10.91777897,-24.72681046,38.45676041
211,4591829167.0,-10.4648447,-25.23728371,38.25051117
212,4613588167.0,-7.557621479,-26.01572037,38.41353607
213,4635347167.0,-1.98631525,-27.10607147,38.35166931
214,4657107167.0,3.872324944,-28.21515465,37.39578629
215,4678865167.0,9.745202065,-29.25391006,35.47922134
216,4700624167.0,15.82370186,-30.10468674,32.44769669
217,4722383167.0,20.84905624,-30.14138603,29.43380547
218,4744172167.0,28.63395882,-29.35664177,22.97430801
