"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675949481E1,1.203333157E1,1.038484009E3,-1.000000000E0,-1.000000000E0,6.539049298E2,6.539049298E2
1.792010069E-1,4.675949481E1,1.203333157E1,1.038484009E3,-1.000000000E0,-1.000000000E0,6.539234174E2,6.539234174E2
7.824419737E-1,4.675949481E1,1.203333157E1,1.038484009E3,-1.000000000E0,-1.000000000E0,6.539247319E2,6.539247319E2
8.048309088E-1,4.675949481E1,1.203333157E1,1.038484009E3,-1.000000000E0,-1.000000000E0,6.539247319E2,6.539247319E2
4.410295010E0,4.675949120E1,1.203333132E1,1.038516235E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
