"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.286069870E-2,3.969201818E-2,-1.515311934E-2
2.175900000E-2,9.523531795E-2,3.967081755E-2,-1.147000771E-2
4.351800001E-2,9.494258463E-2,3.879820183E-2,-1.534594037E-2
6.527400000E-2,9.238694608E-2,3.630377352E-2,-1.053899061E-2
8.703800001E-2,9.486621618E-2,3.630620614E-2,-1.167514734E-2
1.087780000E-1,8.985323459E-2,3.752150387E-2,-8.226589300E-3
1.305550000E-1,9.483265877E-2,3.753262013E-2,-1.170381811E-2
1.523140000E-1,9.370090067E-2,4.249938205E-2,-1.787539944E-2
1.740730000E-1,9.603925049E-2,4.246719554E-2,-1.298755780E-2
1.958320000E-1,9.599874169E-2,3.997988999E-2,-1.172655635E-2
2.175910000E-1,9.594498575E-2,3.996212035E-2,-1.052205637E-2
2.393490000E-1,9.348607063E-2,4.119236395E-2,-1.302925870E-2
2.611400000E-1,9.097311646E-2,3.870030120E-2,-1.183714718E-2
2.828980000E-1,9.467487782E-2,3.622518852E-2,-1.408789121E-2
3.046580000E-1,9.341619164E-2,3.744471073E-2,-1.535587013E-2
3.264160000E-1,9.697928280E-2,4.110918939E-2,-1.292839274E-2
3.481750000E-1,9.197171777E-2,3.736683726E-2,-1.057204511E-2
3.699220000E-1,9.440620989E-2,3.981750831E-2,-1.297008153E-2
3.916940000E-1,9.439522028E-2,3.732734919E-2,-1.532404963E-2
4.134530000E-1,9.550500661E-2,3.852102160E-2,-1.411410514E-2
4.352120000E-1,8.677152544E-2,3.724711016E-2,-1.191778295E-2
4.569720000E-1,9.033422917E-2,3.720079735E-2,-1.061101910E-2
4.787300000E-1,9.265665710E-2,3.962357715E-2,-9.395062923E-3
5.004890000E-1,9.026927501E-2,3.715014458E-2,-1.663733646E-2
5.222790000E-1,9.008501470E-2,4.079747945E-2,-1.431374252E-2
5.440370000E-1,9.243928641E-2,4.075463116E-2,-1.545142382E-2
5.657800000E-1,9.099785984E-2,3.944603726E-2,-1.184470672E-2
5.875550000E-1,9.328372031E-2,4.061480612E-2,-1.060097385E-2
6.093020000E-1,9.071419388E-2,4.056210816E-2,-1.187603455E-2
6.310730000E-1,9.299562126E-2,4.170714319E-2,-1.424754411E-2
6.528320000E-1,9.157247096E-2,3.793073818E-2,-1.178943831E-2
6.746050000E-1,9.138192236E-2,3.785626590E-2,-1.058647037E-2
6.963500000E-1,9.495797753E-2,3.904507682E-2,-1.412838511E-2
7.181100000E-1,9.103731811E-2,3.896280751E-2,-1.182398200E-2
7.398910000E-1,8.970553428E-2,3.766655177E-2,-1.544669736E-2
7.616580000E-1,8.941254020E-2,3.755335510E-2,-1.062941179E-2
7.834120000E-1,9.049639851E-2,3.624151647E-2,-1.297869347E-2
8.051710000E-1,8.777603507E-2,3.737386316E-2,-1.066822745E-2
8.269360000E-1,9.007027745E-2,3.729831055E-2,-1.301159896E-2
8.486840000E-1,8.984412253E-2,3.720981628E-2,-1.301421691E-2
8.704670000E-1,9.072847664E-2,3.832304105E-2,-8.191477507E-3
8.922130000E-1,8.825268596E-2,3.827756271E-2,-1.790137403E-2
9.139710000E-1,8.794197440E-2,3.568451479E-2,-1.423314866E-2
9.357300000E-1,9.006288648E-2,3.802728653E-2,-1.060916856E-2
9.574890000E-1,8.622594923E-2,3.424325213E-2,-1.424482465E-2
9.792710000E-1,8.577305824E-2,3.901708126E-2,-1.315758843E-2
1.001038000E0,9.056534618E-2,3.648771346E-2,-1.296520419E-2
1.022797000E0,9.009191394E-2,3.585397452E-2,-1.115098968E-2
1.044556000E0,9.252257645E-2,3.953948990E-2,-1.357730571E-2
1.066304000E0,8.751104772E-2,4.074442387E-2,-1.253891084E-2
1.088074000E0,8.866421878E-2,3.576721996E-2,-1.118760277E-2
1.109844000E0,9.721104056E-2,4.067271203E-2,-1.467571035E-2
1.131592000E0,9.103478491E-2,3.818177804E-2,-1.599667408E-2
1.153351000E0,9.339556843E-2,3.690614179E-2,-1.469574869E-2
1.175114000E0,9.451480210E-2,3.933619708E-2,-1.351383328E-2
1.196869000E0,8.840789646E-2,3.933583945E-2,-1.850569062E-2
1.218628000E0,9.067960083E-2,3.927515075E-2,-1.361857727E-2
1.240419000E0,9.309834242E-2,4.172192886E-2,-1.601684839E-2
1.262151000E0,8.930039406E-2,3.673902899E-2,-1.359826699E-2
1.283936000E0,9.283860773E-2,3.915874660E-2,-1.114293281E-2
1.305696000E0,8.795808256E-2,3.791672736E-2,-1.607231610E-2
