"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-9.596622776E-3,-1.687199230E-2,-1.059229602E-1
2.176600000E-2,2.493188515E-3,7.426838106E-3,-1.000436123E-1
4.352500000E-2,-1.727930226E-2,1.070851195E-2,-9.792099992E-2
6.528500000E-2,-4.700961300E-2,4.063419735E-2,-7.938110534E-2
8.704300000E-2,-3.215567526E-2,5.390257120E-2,-8.570988488E-2
1.088060000E-1,-5.528761213E-2,1.072867776E-1,-7.555291041E-2
1.305690000E-1,-6.096258160E-2,7.985802800E-2,-6.664352163E-2
1.523210000E-1,-3.408987025E-2,8.884720844E-2,-9.793215531E-2
1.740800000E-1,-3.693746427E-2,6.903854116E-2,-5.626091315E-2
1.958380000E-1,-4.305148655E-2,1.080023580E-1,-5.874633612E-2
2.175970000E-1,-7.999573907E-2,1.602887725E-1,-4.201662987E-2
2.393560000E-1,-6.188622697E-2,1.366341265E-1,-5.013149626E-2
2.611150000E-1,-5.646197058E-2,1.313553516E-1,-2.784501195E-2
2.828750000E-1,-6.091145044E-2,1.290721053E-1,-5.365332906E-2
3.046260000E-1,-6.136172259E-2,1.591370172E-1,-3.201234539E-2
3.263920000E-1,-7.573364876E-2,1.584708732E-1,-4.584022012E-2
3.481520000E-1,-7.874912183E-2,1.932505139E-1,-2.947403025E-2
3.699100000E-1,-8.710484781E-2,2.095111638E-1,-4.742023372E-2
3.916690000E-1,-9.839239514E-2,2.070871640E-1,-3.664260243E-2
4.134330000E-1,-8.065390714E-2,1.761453433E-1,-4.654351226E-2
4.351870000E-1,-7.363997554E-2,1.886348497E-1,-3.019191301E-2
4.569460000E-1,-7.291924682E-2,2.137307156E-1,-4.882786409E-2
4.787050000E-1,-8.235134471E-2,2.504242596E-1,-1.174942597E-2
5.004880000E-1,-9.952833555E-2,2.712556963E-1,-2.453752072E-3
5.222240000E-1,-1.357614479E-1,2.429261374E-1,-8.023825120E-3
5.439830000E-1,-1.021534065E-1,2.521593660E-1,-2.379392162E-2
