"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675943190E1,1.203303041E1,1.052778442E3,-1.000000000E0,-1.000000000E0,1.678594062E2,1.678594062E2
1.034920216E-1,4.675943190E1,1.203303041E1,1.052778442E3,-1.000000000E0,-1.000000000E0,1.678594062E2,1.678594062E2
4.394569397E-1,4.675942007E1,1.203289755E1,1.052710205E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
6.998209953E-1,4.675941436E1,1.203283336E1,1.052652954E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
2.418815017E0,4.675941150E1,1.203280126E1,1.052603149E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
