"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.624122620E-1,-9.909393311E-2,-9.911189575E0
2.562300000E-2,1.296304321E-1,-1.450483704E-1,-9.911488953E0
4.524500000E-2,1.237925720E-1,-1.414558411E-1,-9.894274750E0
6.486900000E-2,1.395098877E-1,-9.101074219E-2,-9.906100159E0
8.446000000E-2,1.537303162E-1,-7.050338745E-2,-9.889335022E0
1.040830000E-1,1.514849854E-1,-1.005908203E-1,-9.896520081E0
1.237070000E-1,1.704954529E-1,-1.344204712E-1,-9.928403778E0
1.433290000E-1,1.562750244E-1,-1.540296936E-1,-9.884095917E0
1.629530000E-1,1.523831177E-1,-1.187031555E-1,-9.910141754E0
1.825750000E-1,1.363664246E-1,-8.487350464E-2,-9.904004517E0
2.021980000E-1,1.203497314E-1,-8.128097534E-2,-9.918224945E0
2.218210000E-1,1.610650635E-1,-1.010398865E-1,-9.898316345E0
2.414120000E-1,1.582209778E-1,-1.263372803E-1,-9.897717590E0
2.610360000E-1,1.686991882E-1,-1.420545959E-1,-9.913883972E0
2.806620000E-1,1.658551025E-1,-1.285826111E-1,-9.883347473E0
3.002780000E-1,1.522334290E-1,-1.496887207E-1,-9.904303894E0
3.199010000E-1,1.362167358E-1,-1.067280579E-1,-9.877210236E0
3.395270000E-1,1.392105103E-1,-9.250762939E-2,-9.884095917E0
3.591190000E-1,1.266366577E-1,-9.984237671E-2,-9.894125061E0
3.787500000E-1,1.594184875E-1,-1.243913269E-1,-9.903705139E0
3.983650000E-1,1.621128845E-1,-1.567240906E-1,-9.861642609E0
4.179870000E-1,1.628613281E-1,-1.344204712E-1,-9.863588562E0
4.376100000E-1,1.423539734E-1,-8.053253174E-2,-9.850415955E0
4.572030000E-1,1.416055298E-1,-8.457412720E-2,-9.865833893E0
4.768180000E-1,1.453477478E-1,-1.133143616E-1,-9.854756927E0
4.964480000E-1,1.541793823E-1,-1.279838562E-1,-9.832153931E0
5.160720000E-1,1.528321838E-1,-1.411564636E-1,-9.857601013E0
5.356930000E-1,1.561253357E-1,-1.210981750E-1,-9.835596771E0
5.553170000E-1,1.454974365E-1,-1.311273193E-1,-9.849068756E0
5.749310000E-1,1.465452576E-1,-9.864486694E-2,-9.831405487E0
5.945320000E-1,1.486408997E-1,-1.013392639E-1,-9.847422180E0
6.141540000E-1,1.315763855E-1,-1.143621826E-1,-9.842482452E0
6.337780000E-1,1.267863464E-1,-1.095721436E-1,-9.842632141E0
6.534010000E-1,1.371148682E-1,-1.568737793E-1,-9.836794281E0
6.730230000E-1,1.440005493E-1,-1.351689148E-1,-9.824519806E0
6.926150000E-1,1.745370483E-1,-1.106199646E-1,-9.846973114E0
7.122380000E-1,1.648072815E-1,-1.041833496E-1,-9.842931519E0
7.318610000E-1,1.510359192E-1,-9.220825195E-2,-9.802515564E0
7.514880000E-1,1.166075134E-1,-1.281335449E-1,-9.807754669E0
7.710900000E-1,1.528321838E-1,-1.263372803E-1,-9.823172607E0
7.907300000E-1,1.513352966E-1,-1.423539734E-1,-9.815837860E0
8.103530000E-1,1.516346741E-1,-1.224453735E-1,-9.823322296E0
8.299440000E-1,1.580712891E-1,-9.310638428E-2,-9.811496887E0
8.495680000E-1,1.555265808E-1,-1.193019104E-1,-9.832752686E0
8.691990000E-1,1.288819885E-1,-1.136137390E-1,-9.832602997E0
8.888130000E-1,1.357676697E-1,-1.085243225E-1,-9.817035370E0
9.084360000E-1,1.487905884E-1,-1.294807434E-1,-9.830507355E0
9.280520000E-1,1.279838562E-1,-1.276844788E-1,-9.830058289E0
9.476820000E-1,1.645079041E-1,-1.077758789E-1,-9.808503113E0
9.672740000E-1,1.619631958E-1,-8.577163696E-2,-9.817334747E0
9.868960000E-1,1.576222229E-1,-9.804611206E-2,-9.802216187E0
1.006520000E0,1.492396545E-1,-1.190025330E-1,-9.824519806E0
1.026150000E0,1.529818726E-1,-1.383123779E-1,-9.821675720E0
1.045764000E0,1.559756470E-1,-1.543290710E-1,-9.817185059E0
1.065387000E0,1.570234680E-1,-9.894424438E-2,-9.792785797E0
1.085011000E0,1.541793823E-1,-1.008901978E-1,-9.797875214E0
1.104602000E0,1.734892273E-1,-1.014889526E-1,-9.807155914E0
1.124228000E0,1.625619507E-1,-1.107696533E-1,-9.829459534E0
1.143848000E0,1.404080200E-1,-1.209484863E-1,-9.791438599E0
1.163471000E0,1.625619507E-1,-1.179547119E-1,-9.823771362E0
1.183094000E0,1.302291870E-1,-1.335223389E-1,-9.789043579E0
