,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
165,3590916625.0,0.08763786405,0.03457624093,-0.01300062984
166,3612682625.0,0.087561436,0.03454970568,-0.0117963301
167,3634434625.0,0.08633951098,0.03577407449,-0.01547461189
168,3656200625.0,0.08494220674,0.03325429931,-0.009428988211
169,3677960625.0,0.08383639902,0.03204149008,-0.01666424051
170,3699719625.0,0.08979029953,0.03322219476,-0.01049665269
171,3721478625.0,0.08728474379,0.03320990875,-0.009360509925
172,3743237625.0,0.0848133117,0.03814479336,-0.01195227541
173,3764996625.0,0.08724872023,0.03812876344,-0.01308909897
174,3786764625.0,0.0872983858,0.03442404792,-0.01661934517
175,3808545625.0,0.08717209846,0.03438495472,-0.01300567761
176,3830304625.0,0.08843576163,0.03315206617,-0.01535297278
177,3852062625.0,0.08341731131,0.03436142951,-0.01310894266
178,3873821625.0,0.08956214786,0.03434996307,-0.01534708776
179,3895558625.0,0.08695165813,0.03430592641,-0.0105973836
180,3917339625.0,0.08576545119,0.03183916584,-0.01298551168
181,3939098625.0,0.08933956176,0.03304123133,-0.009296603501
182,3960857625.0,0.08823527396,0.03677208349,-0.01784978621
183,3982604625.0,0.08437911421,0.03425390646,-0.01187276933
184,4004358625.0,0.08553244174,0.03422496468,-0.01063452475
185,4026136625.0,0.09069511294,0.03481211513,-0.01536498591
186,4047894625.0,0.08329115808,0.0348040089,-0.015571394
187,4069653625.0,0.08434319496,0.03599048033,-0.009541705251
188,4091403625.0,0.08323522657,0.03106941655,-0.01548749674
189,4113159625.0,0.08799354732,0.0334947668,-0.01058763359
190,4134931625.0,0.08801269531,0.03720467165,-0.01308208331
191,4156689625.0,0.08796486259,0.03347833082,-0.01179295592
192,4178448625.0,0.08669999987,0.03346388787,-0.01182775479
193,4200207625.0,0.08266544342,0.02042987756,0.114925243
194,4221966625.0,0.08640152961,0.02791378647,0.3294244409
195,4243726625.0,0.08422666043,0.04001510888,0.3664494157
196,4265484625.0,0.07867662609,0.0243829973,0.288297385
197,4287250625.0,0.08993694931,0.03206795827,0.002752737375
198,4309002625.0,0.08987670392,0.03605485335,-0.05037811399
199,4330792625.0,0.06125220284,0.02209790051,0.02387508564
200,4352551625.0,0.08848376572,0.03448733315,0.01230046526
201,4374310625.0,0.08972289413,0.03819726035,0.01104532741
