"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.392274857E1,-2.386561203E1,4.256245422E1
2.175900000E-2,-1.394270229E1,-2.380708885E1,4.258868790E1
4.351800000E-2,-1.396684456E1,-2.372919273E1,4.262423325E1
6.527700000E-2,-1.399165535E1,-2.365088844E1,4.265960312E1
8.702800000E-2,-1.394344711E1,-2.376640892E1,4.261115646E1
1.087950000E-1,-1.389815998E1,-2.383710098E1,4.258645630E1
1.305540000E-1,-1.392576599E1,-2.375808525E1,4.262158203E1
1.523130000E-1,-1.395175743E1,-2.367823792E1,4.265749741E1
1.740720000E-1,-1.395107746E1,-2.366316795E1,4.266608810E1
1.958620000E-1,-1.392384815E1,-2.370569801E1,4.265137482E1
2.176120000E-1,-1.389182663E1,-2.372871780E1,4.264901352E1
2.393800000E-1,-1.385623264E1,-2.378786087E1,4.262763596E1
2.611390000E-1,-1.386005783E1,-2.377390289E1,4.263417435E1
2.829150000E-1,-1.388245392E1,-2.371613503E1,4.265905762E1
3.046570000E-1,-1.384555244E1,-2.376762009E1,4.264239883E1
3.264270000E-1,-1.387369156E1,-2.369004440E1,4.267640686E1
3.482110000E-1,-1.387607193E1,-2.367306900E1,4.268504333E1
3.699650000E-1,-1.390403175E1,-2.359593010E1,4.271864319E1
3.917240000E-1,-1.393071556E1,-2.351393127E1,4.275514603E1
4.134830000E-1,-1.395876694E1,-2.343456650E1,4.278956223E1
4.352420000E-1,-1.393101406E1,-2.347552872E1,4.277615356E1
4.570110000E-1,-1.392318535E1,-2.346529770E1,4.278432083E1
4.787910000E-1,-1.395124245E1,-2.338753510E1,4.281774139E1
5.005500000E-1,-1.397835636E1,-2.330961418E1,4.285137558E1
5.223090000E-1,-1.400477314E1,-2.323217964E1,4.288479614E1
5.440690000E-1,-1.396300125E1,-2.331478500E1,4.285356903E1
5.658270000E-1,-1.389046478E1,-2.346894455E1,4.279294586E1
5.876000000E-1,-1.384710503E1,-2.355257797E1,4.276103592E1
6.093460000E-1,-1.387415409E1,-2.347605133E1,4.279434204E1
6.311340000E-1,-1.385092258E1,-2.351099014E1,4.278268051E1
6.528930000E-1,-1.383746910E1,-2.353393555E1,4.277442169E1
6.746330000E-1,-1.380193615E1,-2.358567810E1,4.275740433E1
6.964110000E-1,-1.377275467E1,-2.363791656E1,4.273795700E1
7.181890000E-1,-1.377807045E1,-2.359897041E1,4.275776291E1
7.399290000E-1,-1.375169754E1,-2.362538147E1,4.275166321E1
7.616880000E-1,-1.374851799E1,-2.361391258E1,4.275902176E1
7.834610000E-1,-1.373430252E1,-2.362326622E1,4.275842285E1
8.052370000E-1,-1.373485374E1,-2.361435699E1,4.276316452E1
8.269960000E-1,-1.376059818E1,-2.353462982E1,4.279883194E1
8.487670000E-1,-1.379312229E1,-2.343589783E1,4.284251785E1
8.705190000E-1,-1.381855965E1,-2.335495567E1,4.287850952E1
8.922730000E-1,-1.384155273E1,-2.327765083E1,4.291310883E1
9.140320000E-1,-1.385998631E1,-2.321962166E1,4.293859863E1
9.358220000E-1,-1.388683605E1,-2.314058304E1,4.297256851E1
9.575810000E-1,-1.391243649E1,-2.306016731E1,4.300750732E1
9.793400000E-1,-1.393776989E1,-2.298159981E1,4.304134750E1
1.001099000E0,-1.378738976E1,-2.331767845E1,4.290881729E1
1.022858000E0,-1.381209946E1,-2.323912239E1,4.294347382E1
1.044617000E0,-1.370795059E1,-2.348188400E1,4.284467316E1
1.066377000E0,-1.364981842E1,-2.361449242E1,4.279031754E1
1.088165000E0,-1.367360306E1,-2.353612328E1,4.282587814E1
1.109925000E0,-1.369772625E1,-2.346135521E1,4.285918427E1
1.131684000E0,-1.367104530E1,-2.350992775E1,4.284108734E1
1.153444000E0,-1.363499355E1,-2.357990837E1,4.281410599E1
1.175214000E0,-1.365581799E1,-2.352142334E1,4.283963776E1
1.196961000E0,-1.363057613E1,-2.356958961E1,4.282119370E1
1.218727000E0,-1.362944412E1,-2.355538940E1,4.282936096E1
1.240510000E0,-1.361740303E1,-2.355563545E1,4.283306122E1
1.262268000E0,-1.360229778E1,-2.356916618E1,4.283041763E1
1.284028000E0,-1.362934685E1,-2.348912621E1,4.286577606E1
1.305786000E0,-1.365492249E1,-2.340956497E1,4.290114212E1
1.327545000E0,-1.362866116E1,-2.346929932E1,4.287685394E1
1.349306000E0,-1.357275486E1,-2.357799339E1,4.283493423E1
1.371063000E0,-1.359916019E1,-2.350101280E1,4.286885071E1
1.392853000E0,-1.362469673E1,-2.342308426E1,4.290337372E1
1.414612000E0,-1.365290642E1,-2.334206390E1,4.293854523E1
