"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675937997E1,1.203292744E1,1.057125000E3,-1.000000000E0,-1.000000000E0,2.566529208E2,2.566529208E2
9.532690048E-2,4.675940026E1,1.203281545E1,1.056792236E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
5.870599747E-1,4.675940446E1,1.203279223E1,1.056492432E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
2.212372899E0,4.675940666E1,1.203278011E1,1.056203979E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
4.450750947E0,4.675950934E1,1.203274019E1,1.054937988E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
