,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
89,1936708000.0,0.08916018158,0.03837078437,-0.01428893674
90,1958467000.0,0.08794744313,0.03712901473,-0.01670539007
91,1980225000.0,0.08899857104,0.03335937858,-0.01176833641
92,2001985000.0,0.08646912128,0.03580504656,-0.01309904736
93,2023743000.0,0.09187740833,0.03654070199,-0.01191756874
94,2045502000.0,0.08694528043,0.03529933468,-0.01202707831
95,2067262000.0,0.08812580258,0.03403928876,-0.01196531858
96,2089020000.0,0.09056579322,0.03774188459,-0.01198129822
97,2110774000.0,0.08920383453,0.03769944608,-0.008401998319
98,2132538000.0,0.08318237215,0.03525628522,-0.01454165857
99,2154297000.0,0.08672626317,0.03645054251,-0.0108526824
100,2176056000.0,0.08923085034,0.03769303486,-0.01442683954
101,2197815000.0,0.09046947956,0.03522215411,-0.01433602627
102,2219579000.0,0.08915761858,0.03641967848,-0.01440005749
103,2241346000.0,0.08656962961,0.03637735546,-0.01085527055
104,2263092000.0,0.08895724267,0.04005970433,-0.01087167021
105,2284882000.0,0.09023545682,0.03511898965,-0.0143391788
106,2306635000.0,0.08888344467,0.03384847194,-0.01073114853
107,2328401000.0,0.08524796367,0.03509936109,-0.01327207033
108,2350160000.0,0.08644987643,0.03508557752,-0.01323819347
109,2371918000.0,0.08770236373,0.03631414846,-0.01684743911
110,2393678000.0,0.08763025701,0.03504923731,-0.01561521739
111,2415444000.0,0.08878970891,0.03255616501,-0.01311490964
112,2437195000.0,0.08135347068,0.03624776378,-0.01340602525
113,2458954000.0,0.08995965123,0.03500012308,-0.01554723084
114,2480713000.0,0.08988730609,0.0399229601,-0.0144556649
115,2502465000.0,0.08612252772,0.03494908288,-0.01203725953
116,2524231000.0,0.08601625264,0.03491853178,-0.008423180319
117,2545991000.0,0.08854758739,0.03617048264,-0.01199714281
118,2567750000.0,0.09103366733,0.03493095934,-0.01551503129
119,2589509000.0,0.08725677431,0.03243188187,-0.01315243449
120,2611267000.0,0.08362007886,0.03490909562,-0.0181318596
121,2633026000.0,0.08601691574,0.03612909093,-0.01568175107
122,2654816000.0,0.09318891913,0.03730109707,-0.009480520152
123,2676575000.0,0.08711279929,0.03483876213,-0.01441577915
124,2698328875.0,0.08086713403,0.03481115028,-0.01217828412
125,2720087875.0,0.0894042775,0.03602249548,-0.01076131873
126,2741845875.0,0.08698584884,0.03356120363,-0.01197838318
127,2763605875.0,0.08571086824,0.03848269954,-0.01333152968
128,2785364875.0,0.08571397513,0.03723600879,-0.01571367681
129,2807114875.0,0.08806502819,0.03596202284,-0.01320777554
130,2828882875.0,0.08675316721,0.0371697098,-0.01206611656
131,2850641875.0,0.08556395024,0.03593572602,-0.01568708383
132,2872400875.0,0.08912282437,0.03589611128,-0.01196981501
133,2894159875.0,0.08547310531,0.0358992368,-0.01568777859
134,2915918875.0,0.08658819646,0.03215400875,-0.01195483655
135,2937678875.0,0.0877545476,0.03583633527,-0.0120060388
136,2959436875.0,0.08893281221,0.03704972193,-0.01200067997
137,2981195875.0,0.08280354738,0.03458523378,-0.01211599447
138,3002970875.0,0.08403223008,0.03581320122,-0.01451970171
139,3024744875.0,0.08736372739,0.03370805457,-0.01615868695
140,3046503875.0,0.08973799646,0.03862535581,-0.01499838196
141,3068262875.0,0.0848460421,0.03615795076,-0.01628449187
142,3090020875.0,0.08598800749,0.03737261891,-0.0126639232
143,3111774875.0,0.08221224695,0.03363448009,-0.01027337369
144,3133540875.0,0.09083943814,0.03115543351,-0.01238649432
145,3155298875.0,0.08842053264,0.0373448357,-0.01621083543
146,3177057875.0,0.08596456796,0.03734696284,-0.01627954468
147,3198813875.0,0.08454252034,0.03605717048,-0.00905738771
148,3220581875.0,0.08586506546,0.034837991,-0.01381440368
149,3242335875.0,0.08939357102,0.03354992345,-0.008864663541
150,3264093875.0,0.08702754974,0.03604012728,-0.01501407288
151,3285853875.0,0.08328388631,0.03602418676,-0.01391240023
152,3307618875.0,0.08446799964,0.03848093748,-0.01393442042
153,3329365875.0,0.08569038659,0.03353384882,-0.01258233376
154,3351139875.0,0.0831726566,0.03351256624,-0.01144700032
155,3372919875.0,0.0807646066,0.03351802006,-0.01513083838
156,3394672875.0,0.08793374151,0.03469318151,-0.007724610623
157,3416437875.0,0.0892322436,0.03346955404,-0.01127664186
158,3438196875.0,0.08434051275,0.03347396851,-0.01382362191
159,3459955875.0,0.08557146043,0.03717844933,-0.01628331654
160,3481709875.0,0.08920160681,0.03716247156,-0.01377062313
161,3503473875.0,0.08551619202,0.03592058644,-0.01505102962
162,3525233875.0,0.0891064927,0.03712474555,-0.01256691385
163,3546991875.0,0.08417508006,0.03340959549,-0.01261989772
164,3568750875.0,0.08565375209,0.04660734907,0.522328496
165,3590509875.0,0.1029941291,0.06699225307,0.4018076658
166,3612268875.0,0.4130634964,0.0733082369,0.1065730676
167,3634028875.0,0.7408237457,0.9931325316,0.3069743216
168,3655786875.0,2.252951622,0.7976616621,-0.2900011837
169,3677547875.0,3.276106358,2.487590551,0.3523082733
170,3699326875.0,1.825641394,5.154113293,2.275024891
171,3721064875.0,-0.8041222692,7.389384747,2.793166399
172,3742831875.0,-0.6240736842,9.851447105,1.847792983
173,3764613875.0,1.144060731,10.58354378,0.7016758323
174,3786371875.0,2.222822189,10.97695827,0.1804493964
175,3808130875.0,2.275690079,12.29595947,-1.04022646
176,3829889875.0,1.888514757,12.92239761,-1.994674683
177,3851648875.0,1.380881906,12.31752014,-2.186774015
178,3873407875.0,1.219444036,11.78027534,-1.444969773
179,3895168875.0,1.310328603,10.46051693,-0.3335673213
180,3916925875.0,1.734713554,8.547540665,-0.326420486
181,3938684875.0,2.361913681,5.857566833,-0.9794089794
182,3960438875.0,2.546490192,4.184824944,-1.070014
