,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2249721050.0,46.75942103,12.03269394,1053.402954,-1.0,-1.0,65.0,65.0
5,3387270689.0,46.75938159,12.03242191,1049.406338,0.0,0.0,50.0,50.0
6,4387272239.0,46.75938159,12.03242191,1057.994717,0.0,0.0,50.0,50.0
