,Time (s),X (µT),Y (µT),Z (µT)
202,4395832000.0,-11.6844511,-24.59467316,38.65232468
203,4417619000.0,-11.67538261,-24.59894943,38.65234375
204,4439378000.0,-11.66838455,-24.60292053,38.6519165
205,4461137000.0,-11.65362549,-24.6227684,38.64373779
206,4482896000.0,-11.64304161,-24.62431335,38.64595032
207,4504655000.0,-11.63443661,-24.6254406,38.64781952
208,4526430000.0,-11.63840866,-24.59386063,38.66672516
209,4548173000.0,-11.62785721,-24.60282898,38.6641922
210,4569932000.0,-11.61798954,-24.61101151,38.66195679
211,4591691000.0,-11.6073494,-24.61555862,38.66225433
212,4613480000.0,-11.59689522,-24.62108994,38.66186523
213,4635213000.0,-11.58764648,-24.61463165,38.66875458
214,4657000000.0,-11.58353901,-24.61806679,38.6678009
215,4678758000.0,-11.57630444,-24.60855484,38.67602539
216,4700518000.0,-11.56563377,-24.62057877,38.67155838
217,4722263000.0,-11.57179642,-24.58703423,38.69105148
218,4744036000.0,-11.55764389,-24.59851456,38.68798447
219,4765804000.0,-11.53547573,-24.62960815,38.67481232
220,4787554000.0,-11.52891541,-24.63651085,38.67237473
221,4809313000.0,-11.52060509,-24.64264488,38.67093658
222,4831071542.0,-11.50984001,-24.64715576,38.67127609
223,4852861542.0,-11.50262642,-24.65382385,38.66916656
224,4874599542.0,-11.50927067,-24.62235641,38.6872406
225,4896378542.0,-11.49509048,-24.63066483,38.68617249
226,4918114542.0,-11.4811058,-24.63695526,38.68632126
227,4939897542.0,-11.47084522,-24.64655495,38.68324661
228,4961656542.0,-11.45495796,-24.67046356,38.6727066
229,4983416542.0,-11.44316387,-24.67498207,38.67332077
230,5005188542.0,-11.43316555,-24.67957115,38.67334366
231,5026956542.0,-11.43909931,-24.63877678,38.6975975
232,5048692542.0,-11.42463207,-24.65263939,38.69303513
233,5070452542.0,-11.42465591,-24.64000511,38.70108414
234,5092241542.0,-11.41279411,-24.6512661,38.69740677
235,5114002542.0,-11.41653061,-24.62516403,38.71292114
236,5135762542.0,-11.39253426,-24.66545105,38.69433975
237,5157517542.0,-11.37970638,-24.67668533,38.69094849
238,5179276542.0,-11.36659527,-24.68702316,38.68820572
239,5201035542.0,-11.36151505,-24.69239044,38.68627548
240,5222808542.0,-11.35531044,-24.68773079,38.69107437
241,5244553542.0,-11.34331608,-24.69840622,38.68777466
242,5266331542.0,-11.32452297,-24.72793961,38.67441559
243,5288072542.0,-11.31445694,-24.73060036,38.67566299
244,5309831542.0,-11.3027544,-24.73311043,38.67747498
245,5331620542.0,-11.29103851,-24.73922348,38.67699051
246,5353379542.0,-11.28105164,-24.74355888,38.67712784
247,5375139542.0,-11.28551865,-24.71429825,38.69453049
248,5396897542.0,-11.27644539,-24.72281837,38.6917305
249,5418655542.0,-11.26780224,-24.73011971,38.68958664
250,5440416542.0,-11.25951481,-24.73430252,38.68932343
251,5462175542.0,-11.259902,-24.72110367,38.69763947
252,5483933542.0,-11.24792957,-24.72783852,38.69683075
253,5505692542.0,-11.23553848,-24.73442268,38.69621658
254,5527451542.0,-11.23060322,-24.72283936,38.70504761
255,5549241542.0,-11.2175045,-24.73151588,38.70330429
256,5571000542.0,-11.221241,-24.70519638,38.71902847
257,5592759542.0,-11.20328426,-24.7325592,38.70676041
258,5614508542.0,-11.1918211,-24.74357796,38.70303726
259,5636277542.0,-11.18301678,-24.73218918,38.71285629
260,5658036542.0,-11.1887064,-24.70405197,38.72917557
261,5679795542.0,-11.17521286,-24.71875954,38.7236824
262,5701554542.0,-11.16003036,-24.74608994,38.71061325
263,5723326542.0,-11.14982224,-24.75677299,38.70671463
264,5745068542.0,-11.13877773,-24.76694107,38.70339203
265,5766844542.0,-11.11896229,-24.79392624,38.69180679
266,5788621542.0,-11.10758209,-24.80247116,38.6896019
267,5810370542.0,-11.09316921,-24.81082153,38.68838501
268,5832139542.0,-11.08132935,-24.81660271,38.68806458
269,5853898542.0,-11.08520889,-24.78426743,38.70768356
270,5875640542.0,-11.0131073,-24.812006,38.71049118
271,5897416542.0,-11.04764462,-24.78874397,38.71554947
272,5919174542.0,-11.17503548,-24.68588066,38.74470139
273,5940934542.0,-11.38894749,-24.43959618,38.83843994
274,5962693542.0,-11.54246712,-24.06523514,39.02642441
275,5984452542.0,-11.37697601,-23.84973526,39.20690536
276,6006216542.0,-11.07384777,-24.20776749,39.07403946
277,6028001542.0,-9.801421165,-24.40025139,39.29358673
278,6049760542.0,-7.190156937,-24.40977478,39.8483429
279,6071519542.0,-3.788110256,-24.87014008,40.03189468
280,6093279542.0,-0.5427341461,-25.61334419,39.73773956
281,6115050542.0,5.908828735,-26.88375854,38.44184494
282,6136807542.0,11.79759312,-27.12853813,36.88204575
283,6158549542.0,17.76741219,-26.92824554,34.5632019
284,6180314542.0,23.34633064,-26.71884537,31.24865532
285,6202073542.0,27.15159416,-26.75085258,27.97515678
286,6223832542.0,31.06380844,-27.22233391,23.00892258
287,6245622542.0,33.65751266,-27.83042717,18.11258698
288,6267362542.0,36.79963684,-27.53541565,11.09116936
289,6289140542.0,38.73009109,-26.86994553,3.662237644
290,6310880542.0,39.08353043,-26.32468605,-3.861985683
291,6332659542.0,38.0693512,-26.10836029,-10.22271919
292,6354416542.0,36.2300415,-26.34504509,-15.12444305
293,6376176542.0,33.97869492,-27.31316566,-18.29933739
294,6397935542.0,31.69515228,-28.61576462,-20.29732513
295,6419694542.0,29.49554062,-29.77618027,-21.88192749
296,6441453542.0,27.21812057,-30.91877365,-23.20839691
297,6463242542.0,25.71322441,-31.70633698,-23.85296822
298,6484997542.0,23.7189846,-32.51670456,-24.80926895
299,6506732542.0,22.5124836,-32.58255386,-25.82617378
300,6528520542.0,22.02544022,-32.02998734,-26.91441917
301,6550279542.0,21.64560509,-31.27461243,-28.08544922
302,6572039542.0,20.51536942,-31.34022522,-28.8502388
303,6593797542.0,19.48232651,-32.05327606,-28.78285599
304,6615551542.0,18.43058777,-33.25003815,-28.11004257
305,6637315542.0,17.86783981,-34.10135269,-27.44565964
306,6659074542.0,17.31311607,-34.36802673,-27.46854591
