,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
39,848598000.0,0.09287912399,0.03925558552,-0.007693839725
40,870381000.0,0.09044445306,0.03431808576,-0.007649631705
41,892120000.0,0.08789593726,0.03673096001,-0.01139137428
42,913879000.0,0.0877597481,0.03666969389,-0.01259818859
43,935629000.0,0.09011375159,0.03539572284,-0.01129738055
44,957397000.0,0.08620281518,0.0402639918,-0.009105590172
45,979157000.0,0.08359235525,0.03649713844,-0.007886550389
46,1000928000.0,0.08850762993,0.03524594009,-0.01133630704
47,1022674000.0,0.08969639242,0.03520171344,-0.01732827723
48,1044433000.0,0.09159487486,0.0384577997,-0.01806306466
49,1066193000.0,0.0889506191,0.03841518983,-0.009698076174
50,1087952000.0,0.0926810801,0.03470824286,-0.01192022581
51,1109711000.0,0.0926335305,0.03468963131,-0.01192077436
52,1131469000.0,0.09254086018,0.03837132826,-0.009596128017
53,1153223000.0,0.09014934301,0.03591642529,-0.01201800723
54,1174983000.0,0.0863737762,0.03218933195,-0.007217126433
55,1196746000.0,0.08879841864,0.03835359961,-0.008494736627
56,1218506000.0,0.09245093167,0.03215027601,-0.008251237683
57,1240278000.0,0.09243240952,0.03708036616,-0.01077440754
58,1262023000.0,0.0949421823,0.03709102049,-0.01311532594
59,1283783000.0,0.0885771513,0.03827394545,-0.004881952889
60,1305541000.0,0.09113422036,0.03828420863,-0.01204285864
61,1327301000.0,0.08739828318,0.03703052551,-0.0121183088
62,1349059000.0,0.08975724876,0.035758093,-0.009612409398
63,1370818000.0,0.08975499868,0.03821907192,-0.01207912434
64,1392578000.0,0.09220004082,0.03450582549,-0.01072091237
65,1414337000.0,0.09101520479,0.03698949143,-0.01322135422
66,1436104000.0,0.09086104482,0.03941723332,-0.009663909674
67,1457855000.0,0.08961834759,0.03570159152,-0.009613899514
68,1479614000.0,0.08840970695,0.0369374454,-0.01208649389
69,1501387000.0,0.0895729661,0.03321248293,-0.008353008889
70,1523133000.0,0.08955726027,0.0356741026,-0.009614672512
71,1544891000.0,0.08835084736,0.03691646457,-0.01088207029
72,1566650000.0,0.08718198538,0.03569540754,-0.01329782326
73,1588409000.0,0.09439475089,0.03440382332,-0.009449847974
74,1610168000.0,0.09193948656,0.03686772659,-0.01319023035
75,1631930000.0,0.08939944208,0.03684259206,-0.01084978133
76,1653687000.0,0.09314784408,0.03438236192,-0.01309988555
77,1675446000.0,0.08692191541,0.0331238322,-0.01083423197
78,1697204000.0,0.09046589583,0.03678657487,-0.008406895213
79,1718964000.0,0.09052473307,0.03926168755,-0.01448820718
80,1740723000.0,0.08797787875,0.03428656235,-0.01203513425
81,1762492000.0,0.08788459003,0.03672577068,-0.01088753995
82,1784271000.0,0.08909744024,0.03424325585,-0.01079711225
83,1806030000.0,0.08789102733,0.03548562154,-0.01206451003
84,1827779000.0,0.0866574049,0.03423815966,-0.01448095031
85,1849548000.0,0.08659557253,0.03545507044,-0.01330466382
86,1871306000.0,0.08759012818,0.03785507381,-0.007303778082
87,1893067000.0,0.08630631864,0.03906499222,-0.00736743072
88,1914825000.0,0.09005527943,0.03782834113,-0.01205631252
89,1936566000.0,0.08643578738,0.03537450358,-0.01451254636
90,1958343000.0,0.09126702696,0.03535106778,-0.0107606845
91,1980102000.0,0.08959747851,0.03800094128,-0.04944051057
92,2001852000.0,0.0988676548,0.04760975391,-0.468885839
93,2023603000.0,0.1462033242,-0.004892550875,-0.2794892788
94,2045379000.0,0.3193727136,-0.3289145529,-0.2058036029
95,2067138000.0,0.2397912443,-0.787116766,-0.1747063696
96,2088897000.0,0.0309072677,-1.184298396,0.2407393008
97,2110656000.0,0.428732127,-1.564451575,0.3906909823
98,2132391000.0,0.6799383163,-2.276634932,-0.8541942835
99,2154175000.0,-0.07035432756,-3.607665539,-1.687492847
100,2175933000.0,-1.347240567,-5.020525932,-1.922504306
101,2197693000.0,-1.790674925,-6.20943594,-1.892196178
102,2219451000.0,-0.8817068934,-7.345619678,-1.743309498
103,2241190000.0,0.1066340208,-7.616106987,-0.9344424009
104,2262966000.0,-0.08125338703,-7.946102619,-0.1534896195
105,2284728000.0,-0.6148835421,-8.345479012,0.7182194591
106,2306487000.0,-0.7963519096,-8.430716515,1.214128613
