,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
55,1080063000.0,0.159717865,-0.122744751,-9.799072723
56,1099635000.0,0.1812730408,-0.1085243225,-9.807006226
57,1119248000.0,0.1466949463,-0.09280700684,-9.807754669
58,1138841000.0,0.163460083,-0.08337661743,-9.783954163
59,1158464000.0,0.159717865,-0.09131011963,-9.800120544
60,1178055000.0,0.1742376709,-0.1065783691,-9.804760895
61,1197648000.0,0.1788780212,-0.1193019104,-9.787397003
62,1217241000.0,0.1716929626,-0.1258882141,-9.779164124
63,1236862000.0,0.1510359192,-0.08876541138,-9.798473969
64,1256452000.0,0.1561253357,-0.08083190918,-9.801617432
65,1276047000.0,0.1651066589,-0.09086105347,-9.789043579
66,1295677000.0,0.1320254517,-0.106129303,-9.768087158
67,1315262000.0,0.1540296936,-0.1263372803,-9.788295135
68,1334885000.0,0.1848655701,-0.1092727661,-9.779463501
69,1354490000.0,0.1683998108,-0.09639953613,-9.789642334
70,1374098000.0,0.1568737793,-0.1019380188,-9.804012451
71,1393688000.0,0.1655557251,-0.09894424438,-9.78664856
72,1413294000.0,0.1535806274,-0.0730480957,-9.792785797
73,1432877000.0,0.1450483704,-0.1016386414,-9.785750427
74,1452490000.0,0.1664538574,-0.1221459961,-9.783954163
75,1472093000.0,0.1600172424,-0.1088237,-9.794582062
76,1491698000.0,0.1764830017,-0.1279838562,-9.801018677
77,1511307000.0,0.168848877,-0.09580078125,-9.788295135
78,1530900000.0,0.1438508606,-0.07708969116,-9.800868988
79,1550510000.0,0.1538800049,-0.07933502197,-9.787846069
80,1570085000.0,0.1529818726,-0.1199006653,-9.785600739
81,1589708000.0,0.1631607056,-0.1362167358,-9.776769104
82,1609299000.0,0.1657054138,-0.1001417542,-9.796827393
83,1628892000.0,0.154329071,-0.08681945801,-9.789492645
84,1648506000.0,0.1751358032,-0.09101074219,-9.80535965
85,1668106000.0,0.1752854919,-0.08427474976,-9.790540466
86,1687730000.0,0.1478924561,-0.0940045166,-9.775870972
87,1707322000.0,0.1437011719,-0.09430389404,-9.801617432
88,1726914000.0,0.1453477478,-0.1170565796,-9.789492645
89,1746539000.0,0.1592687988,-0.1124162292,-9.812844086
