,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
135,2653316000.0,0.1579216003,-0.1541793823,-9.849068756
136,2672937000.0,0.1296304321,-0.1630110168,-9.83110611
137,2692562000.0,0.1151106262,-0.1432521057,-9.837243347
138,2712185000.0,0.1246907043,-0.1511856079,-9.852361908
139,2731807000.0,0.1589694214,-0.1155596924,-9.839488678
140,2751430000.0,0.1451980591,-0.1562750244,-9.861193542
141,2771040000.0,0.1528321838,-0.1630110168,-9.844428406
142,2790675000.0,0.1710942078,-0.1243913269,-9.856253815
143,2810299000.0,0.136665802,-0.1365161133,-9.840686188
144,2829916000.0,0.1571731567,-0.1278341675,-9.85445755
145,2849539000.0,0.1215472412,-0.1552272034,-9.856104126
146,2869160000.0,0.1745370483,-0.1580712891,-9.844278717
147,2888779000.0,0.1538800049,-0.1510359192,-9.859846344
148,2908382000.0,0.154329071,-0.1516346741,-9.848769379
149,2928005000.0,0.1564247131,-0.1290316772,-9.862091675
150,2947627000.0,0.1448986816,-0.1655557251,-9.838141479
151,2967270000.0,0.1577719116,-0.1538800049,-9.831255798
152,2986873000.0,0.17902771,-0.1546284485,-9.830806732
153,3006495000.0,0.1387614441,-0.1748364258,-9.818831635
154,3026119000.0,0.1462458801,-0.1216969299,-9.830507355
155,3045742000.0,0.1538800049,-0.1184037781,-9.865534515
156,3065365000.0,0.1398092651,-0.1471440125,-9.839338989
157,3084987000.0,0.1547781372,-0.1962419128,-9.841734009
158,3104610000.0,0.1517843628,-0.1648072815,-9.831854553
159,3124233000.0,0.2089654541,-0.1187031555,-9.845925293
160,3143855000.0,0.1751358032,-0.09490264893,-9.845176849
161,3163478000.0,0.1359173584,-0.07529342651,-9.850415955
162,3183100000.0,0.08666976929,-0.09699829102,-9.842632141
163,3202724000.0,0.06571334839,-0.1357676697,-9.817185059
164,3222347000.0,0.1583706665,-0.15328125,-9.830657043
165,3241969000.0,0.2100132751,-0.1948947144,-9.821376343
166,3261593000.0,0.1667532349,-0.195643158,-9.815538483
167,3281185000.0,0.1646575928,-0.1342707825,-9.837093658
168,3300807000.0,0.1451980591,-0.08846603394,-9.852062531
169,3320440000.0,0.1320254517,-0.1178050232,-9.81583786
170,3340052000.0,0.1556762695,-0.1350192261,-9.848020935
171,3359675000.0,0.1496887207,-0.1390608215,-9.844428406
172,3379298000.0,0.1408570862,-0.1484912109,-9.849068756
173,3398923000.0,0.1423539734,-0.1425036621,-9.828112335
