,Time (s),X (µT),Y (µT),Z (µT)
99,2155088000.0,-13.34337997,-23.54285049,42.92622757
100,2176840000.0,-13.36135197,-23.48567009,42.95195389
101,2198606000.0,-13.30753994,-23.56346512,42.92604446
102,2220366000.0,-13.33285618,-23.48439789,42.96150589
103,2242124000.0,-13.35906315,-23.40387344,42.99728775
104,2263913000.0,-13.38500309,-23.32688522,43.03104401
105,2285661000.0,-13.3329649,-23.45528221,42.97736359
106,2307431000.0,-13.30524158,-23.49240303,42.9656868
107,2329185000.0,-13.33178711,-23.41605949,42.9991188
108,2350945000.0,-13.35638142,-23.33964348,43.03302383
109,2372719000.0,-13.39052963,-23.24461365,43.07382584
110,2394498000.0,-13.41571808,-23.16679001,43.10789871
111,2416257000.0,-13.31860352,-23.38413048,43.02057648
112,2438016000.0,-13.28973484,-23.45353508,42.99171448
113,2459775000.0,-13.31459618,-23.37672997,43.02583694
114,2481549000.0,-13.26169682,-23.51348495,42.96761322
115,2503293000.0,-13.20346642,-23.61863327,42.9278717
116,2525052000.0,-13.15807819,-23.71362877,42.8894043
117,2546842000.0,-13.127141,-23.78751945,42.85795975
118,2568573000.0,-13.1511631,-23.70933342,42.89390564
119,2590361000.0,-13.17883968,-23.63287544,42.92758942
120,2612119000.0,-13.20602798,-23.55304527,42.96310043
121,2633878000.0,-13.16761017,-23.69602585,42.89621735
122,2655637000.0,-13.16813564,-23.69149399,42.89855957
123,2677421000.0,-13.18776703,-23.6335392,42.92448807
124,2699187000.0,-13.1086874,-23.73636627,42.89195633
125,2720933000.0,-13.13444233,-23.65834236,42.9271698
126,2742710000.0,-13.14007378,-23.63862228,42.93630981
127,2764468000.0,-13.16386127,-23.56017303,42.97212601
128,2786222000.0,-13.18785477,-23.48287201,43.00707245
129,2807981000.0,-13.21299267,-23.40672493,43.04085541
130,2829770000.0,-13.17219353,-23.48130608,43.01272583
131,2851534000.0,-13.11512566,-23.60421371,42.96286011
132,2873280000.0,-13.13942146,-23.52576065,42.99845505
133,2895047000.0,-13.16396141,-23.44877243,43.0329895
134,2916807000.0,-13.18887997,-23.37040901,43.06797791
135,2938566000.0,-13.09065342,-23.57747841,42.98500443
136,2960325000.0,-13.02703953,-23.70744896,42.93281174
137,2982102000.0,-12.99003792,-23.7703476,42.90923309
138,3003874000.0,-13.0151577,-23.691576,42.94517136
139,3025632000.0,-12.99688339,-23.71416283,42.93824005
140,3047391000.0,-12.95833302,-23.7681675,42.92002487
141,3069167000.0,-12.94127655,-23.78964233,42.91327667
142,3090909000.0,-12.90044594,-23.86111069,42.88587952
143,3112688000.0,-12.897995,-23.855896,42.88951874
144,3134458000.0,-12.92133236,-23.7796402,42.92483139
145,3156217000.0,-12.94319725,-23.70335007,42.9604187
146,3177990000.0,-12.90176964,-23.7702713,42.93590164
147,3199735000.0,-12.88542366,-23.77963829,42.93561935
148,3221495000.0,-12.91198921,-23.70314789,42.9699173
149,3243253000.0,-12.94388008,-23.60380554,43.01499176
150,3265022000.0,-12.96951103,-23.52528381,43.05026245
151,3286802000.0,-12.98808479,-23.44538498,43.08824158
152,3308561000.0,-13.0406971,-23.33614349,43.13163376
153,3330321000.0,-13.08217812,-23.4993,43.0303688
154,3352079000.0,-13.33404541,-23.30045891,43.06118011
155,3373838000.0,-13.57545757,-23.11299896,43.08676147
156,3395627000.0,-13.73073006,-22.96671677,43.11576843
157,3417387000.0,-13.76847363,-22.88539124,43.14696503
158,3439145000.0,-13.78923225,-22.8289032,43.17025375
159,3460904000.0,-13.81495094,-22.75241089,43.20240402
160,3482663000.0,-13.83944225,-22.67436028,43.23559189
161,3504422000.0,-13.86359787,-22.59447289,43.26965714
162,3526181000.0,-13.89007759,-22.5164299,43.30183029
163,3547971000.0,-13.86530876,-22.46638107,43.33575058
164,3569718000.0,-13.68863392,-22.51974487,43.36421204
165,3591489000.0,-13.73256588,-22.54424095,43.33758926
166,3613262000.0,-14.32210255,-22.78628731,43.01901245
167,3635007000.0,-15.14330006,-23.10263062,42.56667709
168,3656766000.0,-18.73347473,-22.61970139,41.38089371
169,3678556000.0,-23.31899834,-21.781847,39.45565033
170,3700316000.0,-30.5140667,-20.72233772,34.84894562
171,3722055000.0,-37.18855286,-18.887146,28.90087318
172,3743827000.0,-43.77967834,-15.5283165,20.42508698
173,3765606000.0,-47.33536911,-13.20188904,12.65093613
174,3787351000.0,-49.23123169,-11.50479412,4.347208023
175,3809110000.0,-49.38697815,-10.88171864,-4.181818962
176,3830900000.0,-48.32505798,-11.35107327,-10.52684784
177,3852641000.0,-44.11450577,-13.69926739,-21.00508118
178,3874409000.0,-38.51531982,-16.19645882,-28.79614258
179,3896177000.0,-31.42276001,-18.62724876,-35.22227478
180,3917937000.0,-25.58124924,-20.22698212,-38.87726593
181,3939695000.0,-17.05342293,-22.32831192,-42.25636292
182,3961474000.0,-5.497079849,-25.22339821,-43.68678665
183,3983243000.0,4.61758709,-27.54911804,-42.36386108
184,4005002000.0,14.69806671,-29.80607986,-38.34758759
185,4026761000.0,21.94504166,-31.78210831,-32.91329956
186,4048520000.0,18.17067146,-33.90255356,-33.09707642
187,4070281000.0,16.06677246,-35.93040085,-32.0287056
188,4092069000.0,14.89923954,-38.64350128,-29.3200531
189,4113819000.0,15.90647411,-40.04251862,-26.80585289
190,4135587000.0,16.71438408,-40.40198898,-25.75425339
191,4157346000.0,18.67780113,-39.89792633,-25.18468285
192,4179098000.0,20.20078468,-39.61870193,-24.43889618
193,4200859000.0,20.19578362,-40.0157547,-23.78744888
194,4222624000.0,20.09318161,-40.72792816,-22.63786888
195,4244414000.0,19.93721199,-41.68095016,-20.98044205
196,4266166000.0,19.58892441,-42.32531357,-19.99536896
197,4287931000.0,19.01893806,-42.76067352,-19.61574554
198,4309690000.0,18.60475731,-42.98057938,-19.53216553
199,4331449000.0,18.56812286,-43.0843811,-19.33737564
200,4353208000.0,18.77688217,-43.24116516,-18.77773285
201,4374978000.0,18.80065918,-43.33600616,-18.53371811
202,4396757000.0,18.66755295,-43.38939667,-18.54333496
203,4418515000.0,18.68158722,-43.36293793,-18.59103775
204,4440275000.0,18.93593979,-43.27575684,-18.53676987
205,4462038000.0,19.16205215,-43.24632645,-18.37237167
206,4483793000.0,19.08431435,-43.33681488,-18.23958778
207,4505552000.0,18.6079464,-43.55486298,-18.21238899
208,4527341000.0,18.26811981,-43.70397568,-18.19920158
209,4549100000.0,17.85675049,-43.93013763,-18.06245422
210,4570857000.0,17.39647675,-44.20256805,-17.84567833
211,4592618000.0,16.84931564,-44.48929977,-17.65716743
212,4614380000.0,16.22743607,-44.79119873,-17.47546577
213,4636137000.0,15.84619141,-44.98703766,-17.32158279
214,4657926000.0,15.49942493,-45.17341614,-17.14943123
215,4679685000.0,15.25804806,-45.30338287,-17.02258301
216,4701445000.0,15.05115414,-45.42841339,-16.8728981
217,4723203000.0,15.30183601,-45.36656952,-16.81371689
218,4744962000.0,15.61203098,-45.29382324,-16.72445297
219,4766740000.0,15.60941029,-45.31780243,-16.66179657
220,4788511000.0,15.57554245,-45.32759476,-16.6668663
221,4810270000.0,15.63737202,-45.29453278,-16.6988163
222,4832023000.0,15.74674702,-45.2980423,-16.58613586
223,4853782000.0,15.82510185,-45.31344604,-16.46907425
224,4875541000.0,15.88485527,-45.31006622,-16.420784
225,4897307000.0,16.01608467,-45.28316498,-16.36744499
226,4919065000.0,16.05694389,-45.27776337,-16.34233093
227,4940854000.0,16.12856293,-45.30137634,-16.20579338
228,4962591000.0,16.13649368,-45.35840607,-16.03750038
