,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
47,1022854667.0,0.08504524827,0.0358026512,-0.0110870963
48,1044613667.0,0.08752590418,0.03455746174,-0.01460520923
49,1066375667.0,0.08877047151,0.03454840928,-0.01818592846
50,1088132667.0,0.0910814628,0.03326607496,-0.01447522175
51,1109891667.0,0.08978231251,0.03942232206,-0.01585625112
52,1131650667.0,0.08598677814,0.03567750007,-0.01346574258
53,1153403667.0,0.08961874247,0.03563900664,-0.01577337272
54,1175178667.0,0.09197550267,0.03559739143,-0.01450057514
55,1196927667.0,0.08816151321,0.03555727005,-0.01219473686
56,1218686667.0,0.08812873811,0.03800715506,-0.0146615617
57,1240475667.0,0.08811193705,0.03675353155,-0.0170436874
58,1262230667.0,0.08929276466,0.03549262509,-0.01818666235
59,1283993667.0,0.08788128197,0.03420183808,-0.01337429229
60,1305752667.0,0.08654580265,0.03416191414,-0.01220462937
61,1327512667.0,0.09268999845,0.03290671855,-0.01561986003
62,1349271667.0,0.08523037285,0.03534675017,-0.01588325575
63,1371026667.0,0.08630812913,0.03405901045,-0.01461696438
64,1392790667.0,0.08617969602,0.03525665402,-0.01103118248
65,1414549667.0,0.08610176295,0.03645126149,-0.01347029675
66,1436337667.0,0.08597349375,0.03393405676,-0.01100501698
67,1458079667.0,0.08850263059,0.03393404931,-0.01816604286
68,1479855667.0,0.09194391966,0.03756692633,-0.01212445926
69,1501614667.0,0.08817245066,0.03630281612,-0.01220007613
70,1523373667.0,0.08809638023,0.0325627476,-0.01211625151
71,1545132667.0,0.09050000459,0.03500399366,-0.01451458875
72,1566892667.0,0.0916871801,0.03498063236,-0.0168907214
73,1588650667.0,0.08665776253,0.0337036252,-0.01579609141
74,1610409667.0,0.08285260946,0.03366255388,-0.01469527185
75,1632168667.0,0.08403654397,0.03363312408,-0.01707156561
76,1653930667.0,0.08999834955,0.0335685797,-0.01328633633
77,1675694667.0,0.08872829378,0.03477171436,-0.01816959865
78,1697476667.0,0.08612433076,0.0334931761,-0.0133913327
79,1719235667.0,0.08604820818,0.03469271958,-0.01462541334
80,1740994667.0,0.08717188984,0.03464936838,-0.01459205896
81,1762748667.0,0.0883256793,0.0346121639,-0.01576354913
82,1784530667.0,0.0918686837,0.03825847805,-0.01695143618
83,1806272667.0,0.08808415383,0.03699119762,-0.01461721305
84,1828030667.0,0.08857539296,0.0392704457,0.01307044271
85,1849820667.0,0.08266802877,0.03042876907,0.2746833265
86,1871554667.0,0.0831227228,0.03776966035,0.02741206624
87,1893320667.0,0.1039864272,0.04662987962,-0.2482475042
88,1915097667.0,0.1358599067,0.01457808726,0.2017888874
89,1936857667.0,0.2170772254,-0.4057508707,0.287147969
90,1958631667.0,-0.4268844724,-0.4557015002,0.247377634
91,1980374667.0,-0.6788305044,-0.3692290187,0.5059710741
92,2002133667.0,-0.0665942803,-0.5670881867,0.4793695509
93,2023891667.0,-0.1707801819,-1.194482207,-0.2351046801
94,2045682667.0,-0.9328482151,-1.143796444,-0.8397805095
95,2067423667.0,-1.237842083,-1.58290422,-1.117979884
96,2089200667.0,-1.0357728,-2.064146519,-1.203848481
97,2110959667.0,-1.077221513,-2.408931017,-1.14412868
98,2132718667.0,-0.9944143891,-2.48734045,-1.038775325
99,2154471667.0,-0.6906853914,-2.687700272,-0.7858493924
100,2176236667.0,-0.6319144964,-2.990883112,-0.436178267
101,2197996667.0,-0.6016001105,-3.57935524,-0.07117208838
102,2219755667.0,-0.2539146245,-4.213839054,-0.151895985
103,2241543667.0,-0.1623778343,-5.030414104,-0.5526660681
104,2263292667.0,-0.375061065,-5.68877697,-1.175281882
105,2285067667.0,0.1572379321,-6.100159645,-1.207700968
106,2306821667.0,0.6828256249,-6.122735023,-0.748898983
107,2328580667.0,0.4258673787,-6.09526062,-0.308291018
108,2350353667.0,0.2094391733,-5.937143803,-0.05997709185
109,2372098667.0,0.3072527051,-5.776399136,-0.3477878571
110,2393857667.0,0.4669294357,-5.902975559,-0.4826852381
111,2415642667.0,0.3981949091,-6.427403927,-0.5377746224
112,2437405667.0,0.384645462,-6.206777573,-0.6938478947
113,2459164667.0,0.4093236029,-5.460122108,-0.8596083522
114,2480923667.0,0.5916951895,-5.05183506,-0.8059336543
115,2502682667.0,1.037636995,-4.971241474,-0.9291008711
116,2524442667.0,1.624090075,-4.679617405,-1.282168388
117,2546200667.0,2.187968731,-3.837174654,-2.118506193
118,2567959667.0,2.434126854,-2.617736816,-2.290030956
119,2589718667.0,2.308614016,-2.780670643,-1.587074637
120,2611479667.0,1.728833199,-2.78788805,-0.3844390213
121,2633267667.0,1.325197816,-1.632281184,1.317421317
122,2655014667.0,1.145392656,-1.437812567,1.458650112
123,2676764667.0,1.364150524,-2.069025278,0.5485341549
124,2698544667.0,1.708483219,-2.323271513,0.4807678461
125,2720303667.0,1.882064104,-2.261737823,0.7277163863
126,2742063667.0,1.721815228,-2.510931015,0.4745589197
127,2763821667.0,1.072379708,-2.108635902,0.1422834992
128,2785588667.0,-0.3014221191,-0.9023937583,-0.1152143702
129,2807339667.0,-0.007441388443,-1.858451128,-0.0876666531
130,2829129667.0,-0.03953012824,-1.86828661,0.1406898052
131,2850869667.0,-0.009057753719,-1.528419733,0.07836409658
132,2872647667.0,0.2118372768,-0.7090623379,-0.08597479761
133,2894406667.0,0.3231850863,-0.1384349465,-0.1332054436
134,2916166667.0,0.3977730274,-0.1255637705,-0.009665424936
135,2937920667.0,0.4512259662,-0.3497884274,0.1210859194
136,2959683667.0,0.3182986379,-0.413734287,0.08989361674
137,2981442667.0,0.3977445662,0.007350033149,0.07289624959
138,3003232667.0,0.5713174343,0.4838783443,0.06570754945
139,3024980667.0,0.4936720729,0.5386702418,0.03155930713
140,3046731667.0,0.2688884437,-0.01219037175,0.09204499424
141,3068509667.0,0.1261853129,-0.2059144229,0.08643342555
142,3090268667.0,0.09567065537,0.07972472161,0.01403136365
143,3112027667.0,0.07499590516,0.2117681503,0.03094295226
144,3133787667.0,0.08329460025,0.08455084264,0.01601713337
145,3155538667.0,0.2559731305,0.007939572446,0.003299984848
146,3177304667.0,0.3009624779,0.168145135,0.04433223605
147,3199094667.0,0.07388425618,0.04939998314,0.1142146289
148,3220853667.0,-0.08635128289,-0.2405718714,0.08862826228
149,3242611667.0,-0.01532881893,-0.2478056699,0.04617771879
150,3264371667.0,0.1145830452,0.1250146329,0.03532595187
151,3286118667.0,0.1335393041,0.2498977482,-0.01518442761
152,3307889667.0,0.1945136487,0.1236536652,0.03278600425
