,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75945841,12.03226903,1058.601929,-1.0,-1.0,105.1507177,105.1507177
1,48699021.34,46.75945841,12.03226903,1058.601929,-1.0,-1.0,105.1550683,105.1550683
2,359195113.2,46.759444,12.03241384,1056.814209,-1.0,-1.0,105.3338232,105.3338232
3,620401024.8,46.75943372,12.03251719,1055.7854,-1.0,-1.0,105.4635326,105.4635326
4,2317846060.0,46.7594256,12.03259874,1055.102783,-1.0,-1.0,111.1030582,111.1030582
