"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-6.529275543E-2,1.709598634E-2,-6.992523030E-2
2.175900000E-2,-5.065876436E-2,1.962104932E-2,-9.058649015E-2
4.351800000E-2,-2.776875147E-2,3.389308860E-2,-7.537892377E-2
6.528400000E-2,-2.256276296E-2,7.438712179E-2,-9.135698872E-2
8.703100000E-2,-5.237430089E-2,9.874138255E-2,-9.265510714E-2
1.087950000E-1,-8.118086005E-2,1.174587036E-1,-8.170485280E-2
1.305560000E-1,-7.730286785E-2,1.025006580E-1,-8.049604146E-2
1.523140000E-1,-6.336465434E-2,9.564399364E-2,-8.367393921E-2
1.740650000E-1,-5.988379772E-2,1.163040429E-1,-7.401623930E-2
1.958320000E-1,-4.556357830E-2,1.407013310E-1,-8.202839568E-2
2.175910000E-1,-5.952500252E-2,1.940337119E-1,-6.780691198E-2
2.393680000E-1,-7.526960368E-2,2.269214677E-1,-5.049243391E-2
2.611090000E-1,-1.090717315E-1,2.389518763E-1,-5.133150936E-2
2.828680000E-1,-1.032442685E-1,1.668466076E-1,-5.695681404E-2
3.046270000E-1,-9.567506611E-2,1.735206744E-1,-5.046591588E-2
3.263860000E-1,-8.355520419E-2,2.350034343E-1,-6.319594389E-2
3.481450000E-1,-7.979807577E-2,2.726343418E-1,-3.196195427E-2
3.699070000E-1,-1.019995790E-1,2.493092687E-1,-5.248035476E-2
3.916590000E-1,-1.081678890E-1,1.986789410E-1,-4.066437446E-2
4.134220000E-1,-1.015197053E-1,2.105528818E-1,-2.808547413E-2
4.351820000E-1,-1.286886467E-1,2.264649280E-1,-3.620332807E-2
4.569400000E-1,-1.068758371E-1,2.659604578E-1,-2.819065092E-2
4.786990000E-1,-7.722291632E-2,2.755942206E-1,-2.653007365E-2
5.004610000E-1,-7.765968505E-2,2.377644164E-1,-2.377095760E-2
5.222480000E-1,-8.104101109E-2,2.186559898E-1,-3.027433591E-2
5.440070000E-1,-1.197955159E-1,1.901721558E-1,-1.956223455E-2
5.657430000E-1,-1.266037123E-1,2.384839346E-1,-3.583643413E-3
5.875250000E-1,-1.270468673E-1,2.629197046E-1,-9.213022018E-3
6.092840000E-1,-8.968264765E-2,2.944835046E-1,1.182930784E-2
6.310430000E-1,-8.796320080E-2,2.681269974E-1,-8.963648548E-3
6.528020000E-1,-1.142250106E-1,2.716635944E-1,7.077160905E-3
6.745570000E-1,-1.425246664E-1,2.907316570E-1,-7.306645276E-3
6.963200000E-1,-1.678103201E-1,3.021689022E-1,-2.875499631E-2
7.180730000E-1,-1.926479217E-1,3.418807058E-1,-7.857655131E-3
7.398380000E-1,-1.561577877E-1,3.581003338E-1,4.425159387E-3
7.615760000E-1,-1.321517150E-1,3.414909158E-1,-3.079111329E-2
7.833560000E-1,-1.262072894E-1,3.127968744E-1,-2.086442775E-2
8.051160000E-1,-1.457767507E-1,2.941440738E-1,-1.331252604E-2
8.268740000E-1,-1.657402778E-1,3.419237559E-1,-1.280809634E-2
8.486340000E-1,-2.026434628E-1,3.745538871E-1,-3.843468781E-3
8.703760000E-1,-1.222888509E-1,3.359358051E-1,-8.923327314E-3
8.921510000E-1,-1.256407581E-1,2.850594193E-1,-6.285590660E-3
