"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.395843697E1,-2.354939270E1,4.288001251E1
2.175200000E-2,-1.386284065E1,-2.373883057E1,4.280650330E1
4.351500000E-2,-1.384747314E1,-2.374428558E1,4.280845261E1
6.527500000E-2,-1.387654114E1,-2.366124725E1,4.284500504E1
8.703300000E-2,-1.390619659E1,-2.357791519E1,4.288130951E1
1.087920000E-1,-1.388904285E1,-2.361184692E1,4.286819458E1
1.305540000E-1,-1.388340378E1,-2.366916275E1,4.283840561E1
1.523410000E-1,-1.386232376E1,-2.372720909E1,4.281311035E1
1.741000000E-1,-1.384262085E1,-2.375372124E1,4.280478668E1
1.958360000E-1,-1.387354183E1,-2.366886520E1,4.284176636E1
2.176180000E-1,-1.390355492E1,-2.358338356E1,4.287916565E1
2.393770000E-1,-1.393388081E1,-2.349702072E1,4.291671371E1
2.611360000E-1,-1.390388107E1,-2.359999084E1,4.286992264E1
2.828950000E-1,-1.391784859E1,-2.356737518E1,4.288332367E1
3.046500000E-1,-1.394848442E1,-2.348315048E1,4.291956329E1
3.264130000E-1,-1.396934319E1,-2.342104340E1,4.294670486E1
3.481660000E-1,-1.399826717E1,-2.333879471E1,4.298204422E1
3.699310000E-1,-1.402573204E1,-2.325675774E1,4.301754761E1
3.916690000E-1,-1.405620766E1,-2.317306519E1,4.305275345E1
4.134490000E-1,-1.397717953E1,-2.336838913E1,4.297283173E1
4.352090000E-1,-1.395824623E1,-2.339994812E1,4.296180725E1
4.569670000E-1,-1.398834515E1,-2.331542397E1,4.299795532E1
4.787270000E-1,-1.401552773E1,-2.323242569E1,4.303401947E1
5.004690000E-1,-1.398003006E1,-2.328455544E1,4.301738358E1
5.222440000E-1,-1.392210484E1,-2.344258690E1,4.295029068E1
5.440030000E-1,-1.390105438E1,-2.347472382E1,4.293955994E1
5.657620000E-1,-1.393156242E1,-2.338994026E1,4.297592163E1
5.875210000E-1,-1.395948887E1,-2.330644798E1,4.301219940E1
6.092840000E-1,-1.387567711E1,-2.343026733E1,4.297202682E1
6.310520000E-1,-1.385286903E1,-2.344095230E1,4.297356033E1
6.527980000E-1,-1.380432224E1,-2.352463722E1,4.294344330E1
6.745570000E-1,-1.379853058E1,-2.353487206E1,4.293969727E1
6.963280000E-1,-1.380561066E1,-2.350918007E1,4.295149231E1
7.180760000E-1,-1.379287720E1,-2.353985786E1,4.293877792E1
7.398350000E-1,-1.380190849E1,-2.350328636E1,4.295590973E1
7.615900000E-1,-1.383581638E1,-2.340148354E1,4.300054932E1
7.833540000E-1,-1.386734390E1,-2.331713867E1,4.303621292E1
8.051120000E-1,-1.389545345E1,-2.323460579E1,4.307176208E1
8.268710000E-1,-1.392376900E1,-2.314895248E1,4.310872269E1
8.486300000E-1,-1.389132500E1,-2.323437691E1,4.307321548E1
8.703890000E-1,-1.381885242E1,-2.337565804E1,4.302005386E1
8.921680000E-1,-1.384972858E1,-2.329358101E1,4.305463028E1
9.139070000E-1,-1.387955284E1,-2.321149445E1,4.308934784E1
9.356660000E-1,-1.390742874E1,-2.312664032E1,4.312596512E1
9.574250000E-1,-1.382920647E1,-2.334436607E1,4.303372192E1
9.792150000E-1,-1.378871727E1,-2.344384956E1,4.299260712E1
1.000973000E0,-1.381731129E1,-2.336019135E1,4.302894592E1
1.022732000E0,-1.384697342E1,-2.327651215E1,4.306474686E1
1.044493000E0,-1.381338978E1,-2.333337021E1,4.304475784E1
1.066251000E0,-1.374313450E1,-2.342865181E1,4.301548386E1
1.088003000E0,-1.376426125E1,-2.336597824E1,4.304281235E1
1.109769000E0,-1.372635937E1,-2.346452904E1,4.300127411E1
1.131504000E0,-1.372882462E1,-2.346452713E1,4.300049591E1
1.153287000E0,-1.373175240E1,-2.344475555E1,4.301033783E1
1.175046000E0,-1.372421551E1,-2.343882179E1,4.301598358E1
1.196785000E0,-1.375403786E1,-2.335591698E1,4.305154037E1
1.218564000E0,-1.378317451E1,-2.327291107E1,4.308715439E1
1.240323000E0,-1.376364803E1,-2.329918480E1,4.307920074E1
1.262065000E0,-1.371573734E1,-2.341490936E1,4.303171539E1
1.283841000E0,-1.374540520E1,-2.333153534E1,4.306751251E1
1.305601000E0,-1.377373314E1,-2.324645805E1,4.310445786E1
1.327360000E0,-1.380425644E1,-2.316113281E1,4.314060593E1
1.349118000E0,-1.382583046E1,-2.309654045E1,4.316831970E1
1.370877000E0,-1.378546333E1,-2.317297745E1,4.314025497E1
1.392648000E0,-1.371544075E1,-2.334142494E1,4.307170486E1
1.414396000E0,-1.371070576E1,-2.334106064E1,4.307341766E1
1.436154000E0,-1.374077129E1,-2.325498390E1,4.311037445E1
1.457914000E0,-1.366363525E1,-2.339778900E1,4.305758286E1
1.479672000E0,-1.361556149E1,-2.346783257E1,4.303468704E1
1.501444000E0,-1.364323330E1,-2.338657188E1,4.307015228E1
1.523190000E0,-1.367203712E1,-2.330251503E1,4.310655975E1
1.544949000E0,-1.365739727E1,-2.334634972E1,4.308747864E1
1.566708000E0,-1.354440594E1,-2.347412872E1,4.305371094E1
1.588474000E0,-1.323909760E1,-2.370509338E1,4.302211380E1
1.610222000E0,-1.289288616E1,-2.391305161E1,4.301216507E1
1.631985000E0,-1.267406368E1,-2.396883583E1,4.304614639E1
1.653744000E0,-1.259242916E1,-2.393697548E1,4.308781052E1
1.675503000E0,-1.273781586E1,-2.371659279E1,4.316687012E1
1.697263000E0,-1.289772129E1,-2.350226974E1,4.323655701E1
1.719052000E0,-1.353052330E1,-2.334614563E1,4.312759781E1
1.740812000E0,-1.362726116E1,-2.331138992E1,4.311593246E1
1.762570000E0,-1.389079571E1,-2.315808296E1,4.311445999E1
1.784308000E0,-1.566385078E1,-2.271958160E1,4.273840332E1
1.806088000E0,-1.676470757E1,-2.239262772E1,4.249261093E1
1.827847000E0,-2.038785172E1,-2.132907295E1,4.144289780E1
1.849606000E0,-2.447418976E1,-2.065939713E1,3.952607727E1
1.871365000E0,-2.760909081E1,-2.036445618E1,3.756507111E1
1.893102000E0,-3.115346527E1,-2.070206451E1,3.448178101E1
1.914878000E0,-3.324073029E1,-2.074453926E1,3.244727707E1
1.936642000E0,-4.033770752E1,-2.000016785E1,2.368480110E1
1.958401000E0,-4.391111755E1,-1.905998993E1,1.722317696E1
1.980160000E0,-4.693200302E1,-1.803628922E1,7.758003235E0
2.001910000E0,-4.790933228E1,-1.677648926E1,-3.369321823E0
2.023680000E0,-4.678883743E1,-1.547484112E1,-1.262699318E1
2.045438000E0,-4.395019913E1,-1.452381992E1,-2.110796547E1
2.067197000E0,-4.041403961E1,-1.419870281E1,-2.744466400E1
2.088945000E0,-3.657196426E1,-1.451289082E1,-3.224863815E1
2.110715000E0,-3.212501144E1,-1.548959827E1,-3.627896500E1
2.132478000E0,-2.663005066E1,-1.676430893E1,-3.997380829E1
2.154234000E0,-2.217363358E1,-1.808491898E1,-4.206391525E1
2.175992000E0,-1.525286865E1,-2.072202301E1,-4.388684082E1
2.197751000E0,-1.064662552E1,-2.217468452E1,-4.453133774E1
2.219510000E0,-7.656997681E0,-2.246806526E1,-4.499626160E1
2.241269000E0,-3.604022026E0,-2.188667679E1,-4.578309631E1
2.263022000E0,-5.308589935E-1,-2.122675896E1,-4.623040390E1
2.284805000E0,1.845788002E0,-2.138811111E1,-4.612210846E1
2.306546000E0,2.938858032E0,-2.169716263E1,-4.592062378E1
2.328305000E0,6.844374657E0,-2.266461945E1,-4.502862167E1
