"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.143054485E-2,3.914082050E-2,-8.140872233E-3
2.175800000E-2,8.899647743E-2,4.038435221E-2,-9.442653507E-3
4.351700000E-2,8.704965562E-2,4.183016717E-2,-9.236700833E-3
6.530600000E-2,9.080658853E-2,3.690012917E-2,-1.143041626E-2
8.705700000E-2,9.085897356E-2,3.567638993E-2,-1.381193940E-2
1.088230000E-1,9.327676147E-2,3.690018877E-2,-1.256673317E-2
1.305840000E-1,9.444770962E-2,3.565103933E-2,-1.009468455E-2
1.523420000E-1,8.955217153E-2,3.565663472E-2,-1.143704168E-2
1.741060000E-1,9.201347828E-2,3.689088300E-2,-1.260159165E-2
1.958600000E-1,8.575689793E-2,3.439181298E-2,-7.897857577E-3
2.176190000E-1,8.957320452E-2,3.564919531E-2,-1.505211741E-2
2.393920000E-1,9.440964460E-2,3.438699618E-2,-1.247712784E-2
2.611680000E-1,9.060937166E-2,3.559277579E-2,-8.994290605E-3
2.829220000E-1,8.458995074E-2,3.686087206E-2,-1.642360538E-2
3.046860000E-1,8.823417127E-2,3.684479743E-2,-1.632099412E-2
3.264450000E-1,8.807805926E-2,3.680138290E-2,-1.150226127E-2
3.482040000E-1,8.426135778E-2,3.675848991E-2,-7.991320454E-3
3.699760000E-1,9.170993418E-2,3.551552817E-2,-1.498660538E-2
3.917220000E-1,8.666194975E-2,4.042317718E-2,-1.282792538E-2
4.134820000E-1,9.023290128E-2,3.420611098E-2,-7.764756680E-3
4.352400000E-1,8.895339072E-2,3.542473912E-2,-9.032961912E-3
4.570300000E-1,9.013615549E-2,3.910633177E-2,-1.149371639E-2
4.787820000E-1,9.006814659E-2,3.659466282E-2,-1.384815201E-2
5.005290000E-1,8.263707161E-2,3.656817973E-2,-1.525992341E-2
5.223070000E-1,8.858418465E-2,3.402243182E-2,-1.021326240E-2
5.440660000E-1,8.856025338E-2,3.523175418E-2,-1.385680959E-2
5.658220000E-1,8.837718517E-2,3.393542767E-2,-1.021514740E-2
5.875840000E-1,8.837053925E-2,3.268961981E-2,-1.500744838E-2
6.093430000E-1,8.698889613E-2,3.263743967E-2,-1.383826882E-2
6.311030000E-1,8.555147797E-2,3.751373291E-2,-1.157724671E-2
6.528930000E-1,9.155932069E-2,3.744822741E-2,-1.140666567E-2
6.746510000E-1,9.393677115E-2,3.369296715E-2,-1.366429031E-2
6.964100000E-1,8.262052387E-2,3.609312326E-2,-9.212130681E-3
7.181690000E-1,8.500962704E-2,3.358622268E-2,-1.270302851E-2
7.399310000E-1,8.726975322E-2,3.475944698E-2,-1.145945489E-2
7.616840000E-1,8.462630957E-2,3.344549984E-2,-1.391206682E-2
7.834400000E-1,8.568269759E-2,3.460275754E-2,-1.390752941E-2
8.052050000E-1,7.927539945E-2,3.697923571E-2,-1.052298676E-2
8.269950000E-1,8.649127185E-2,3.443673626E-2,-1.146708056E-2
8.487290000E-1,8.385390043E-2,3.189266846E-2,-1.148120593E-2
8.704950000E-1,8.362549543E-2,3.304212913E-2,-1.030653622E-2
8.922720000E-1,8.471745253E-2,3.668519109E-2,-1.397327334E-2
9.140250000E-1,8.084260672E-2,3.414089605E-2,-1.402186044E-2
9.357900000E-1,8.552593738E-2,3.281173110E-2,-1.265341043E-2
9.575490000E-1,8.656170219E-2,3.272399306E-2,-1.382600423E-2
9.793200000E-1,8.265819401E-2,3.017429821E-2,-1.387487445E-2
1.001067000E0,8.472401649E-2,3.499979898E-2,-7.897341624E-3
1.022856000E0,7.971322536E-2,3.618026897E-2,-1.408935525E-2
1.044615000E0,8.640673757E-2,3.289641812E-2,-1.603883691E-2
1.066379000E0,8.142592013E-2,3.411123157E-2,-1.620513387E-2
1.088133000E0,9.106599540E-2,3.651974350E-2,-1.116818096E-2
1.109902000E0,8.733541518E-2,3.773707896E-2,-1.250499021E-2
1.131651000E0,8.974888176E-2,3.153187037E-2,-1.229585055E-2
1.153410000E0,8.358150721E-2,3.399382159E-2,-1.493442431E-2
1.175180000E0,8.962902427E-2,3.765748441E-2,-1.605322585E-2
1.196959000E0,9.081117809E-2,3.393050656E-2,-1.472974475E-2
1.218718000E0,8.944657445E-2,3.635739908E-2,-1.241168566E-2
1.240472000E0,8.811542392E-2,3.384155035E-2,-1.239074394E-2
1.262231000E0,8.927287906E-2,3.257653862E-2,-1.232891250E-2
1.283995000E0,9.045632929E-2,3.749665245E-2,-1.481789164E-2
1.305755000E0,9.152641147E-2,3.744788468E-2,-1.116984896E-2
1.327513000E0,8.791090548E-2,3.498273715E-2,-1.724130102E-2
1.349272000E0,8.777137101E-2,3.617321327E-2,-1.486072410E-2
1.371062000E0,8.884621412E-2,3.364649042E-2,-1.115637366E-2
1.392821000E0,8.761350065E-2,3.363101184E-2,-1.480605640E-2
1.414580000E0,8.745998144E-2,3.728585318E-2,-1.248202007E-2
1.436339000E0,8.989291638E-2,3.602907807E-2,-1.479549985E-2
1.458099000E0,8.730468899E-2,3.474814445E-2,-1.242722291E-2
1.479857000E0,8.845651150E-2,3.224151209E-2,-1.233727671E-2
1.501616000E0,8.603673428E-2,3.471098095E-2,-1.848735660E-2
1.523375000E0,8.460474014E-2,3.588587418E-2,-1.373155136E-2
1.545165000E0,8.577682823E-2,2.843634598E-2,-1.352878194E-2
1.566922000E0,8.572566509E-2,3.211860359E-2,-1.602394134E-2
1.588683000E0,8.314376324E-2,3.454647958E-2,-1.494521648E-2
1.610442000E0,8.557274193E-2,3.205097839E-2,-1.723054238E-2
1.632201000E0,8.546386659E-2,3.571750596E-2,-1.731615327E-2
1.653960000E0,9.147874266E-2,3.690510616E-2,-1.596862823E-2
1.675717000E0,8.641498536E-2,3.314079344E-2,-1.481792610E-2
1.697478000E0,8.511856943E-2,3.806118295E-2,-1.496570837E-2
1.719237000E0,8.629909903E-2,3.927109763E-2,-1.737006009E-2
1.741006000E0,8.614321798E-2,3.427311778E-2,-1.364364848E-2
1.762769000E0,8.723738790E-2,3.174486011E-2,-1.355420146E-2
1.784544000E0,8.338446170E-2,3.663658351E-2,-1.136148628E-2
1.806304000E0,8.460290730E-2,3.537920117E-2,-1.491436735E-2
1.828063000E0,8.581960201E-2,3.289290518E-2,-1.602893509E-2
1.849822000E0,8.204958588E-2,3.656579927E-2,-1.742251962E-2
1.871596000E0,8.191461116E-2,3.280857578E-2,-1.492912881E-2
1.893340000E0,8.791598678E-2,3.522719815E-2,-1.360988244E-2
1.915129000E0,8.538599312E-2,3.519495949E-2,-1.488435268E-2
1.936888000E0,8.525624871E-2,3.514598310E-2,-1.368055865E-2
1.958640000E0,8.768752962E-2,3.635440022E-2,-1.725562289E-2
1.980406000E0,8.753549308E-2,3.629881144E-2,-1.484705508E-2
2.002166000E0,8.373350650E-2,3.501132131E-2,-1.612811722E-2
2.023924000E0,8.712206781E-2,3.465883061E-2,-1.377469022E-2
2.045683000E0,8.706244081E-2,3.463654593E-2,-1.377512701E-2
