"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.264869690E-1,-1.161584473E-1,-9.911189575E0
2.362300000E-2,1.513352966E-1,-1.287322998E-1,-9.913434906E0
4.324600000E-2,1.579216003E-1,-1.178050232E-1,-9.945617981E0
6.286800000E-2,1.431024170E-1,-1.353186035E-1,-9.927954712E0
8.247700000E-2,1.562750244E-1,-1.336720276E-1,-9.929002533E0
1.020830000E-1,1.564247131E-1,-1.465452576E-1,-9.887239380E0
1.217070000E-1,1.459465027E-1,-1.308279419E-1,-9.947414246E0
1.413110000E-1,1.351689148E-1,-1.215472412E-1,-9.914782104E0
1.609320000E-1,1.324745178E-1,-1.225950623E-1,-9.921667786E0
1.805750000E-1,1.440005493E-1,-1.287322998E-1,-9.931397552E0
2.001880000E-1,1.636097717E-1,-1.429527283E-1,-9.915979614E0
2.197900000E-1,1.589694214E-1,-1.293310547E-1,-9.927206268E0
2.394130000E-1,1.547781372E-1,-1.395098877E-1,-9.914033661E0
2.590350000E-1,1.354682922E-1,-1.190025330E-1,-9.913883972E0
2.786280000E-1,1.642085266E-1,-1.290316772E-1,-9.917476501E0
2.982630000E-1,1.398092651E-1,-1.351689148E-1,-9.934241638E0
3.178740000E-1,1.451980591E-1,-1.222956848E-1,-9.908046112E0
3.374970000E-1,1.351689148E-1,-1.398092651E-1,-9.901310120E0
3.571200000E-1,1.685494995E-1,-1.445993042E-1,-9.891580353E0
3.767120000E-1,1.317260742E-1,-1.438508606E-1,-9.890532532E0
3.963400000E-1,1.559756470E-1,-1.248403931E-1,-9.902058563E0
4.159570000E-1,1.375639343E-1,-1.428030396E-1,-9.896220703E0
4.355790000E-1,1.416055298E-1,-1.284329224E-1,-9.889035645E0
4.551730000E-1,1.303788757E-1,-1.276844788E-1,-9.892478485E0
4.747940000E-1,1.395098877E-1,-1.348695374E-1,-9.881102142E0
4.944190000E-1,1.505868530E-1,-1.434017944E-1,-9.886940002E0
5.140410000E-1,1.633103943E-1,-1.369651794E-1,-9.891580353E0
5.336330000E-1,1.437011719E-1,-1.333726501E-1,-9.857301636E0
5.532560000E-1,1.386117554E-1,-1.113684082E-1,-9.872420197E0
5.728910000E-1,1.100212097E-1,-1.263372803E-1,-9.861343231E0
5.924950000E-1,1.115180969E-1,-1.245410156E-1,-9.865983582E0
6.121250000E-1,1.440005493E-1,-1.453477478E-1,-9.868528290E0
6.317120000E-1,1.523831177E-1,-1.221459961E-1,-9.849966888E0
6.513390000E-1,1.648072815E-1,-1.474433899E-1,-9.834548950E0
6.709610000E-1,1.489402771E-1,-1.179547119E-1,-9.842632141E0
6.905850000E-1,1.639091492E-1,-1.080752563E-1,-9.832153931E0
7.101780000E-1,1.200503540E-1,-1.338217163E-1,-9.862241364E0
7.297990000E-1,1.350192261E-1,-1.407073975E-1,-9.830357666E0
7.494230000E-1,1.293310547E-1,-1.378633118E-1,-9.856852570E0
7.690450000E-1,1.431024170E-1,-1.459465027E-1,-9.824220428E0
7.886380000E-1,1.426533508E-1,-1.454974365E-1,-9.842781830E0
8.082610000E-1,1.592687988E-1,-1.166075134E-1,-9.830806732E0
8.278840000E-1,1.425036621E-1,-1.297801208E-1,-9.830357666E0
8.474760000E-1,1.357676697E-1,-1.365161133E-1,-9.833351440E0
8.670990000E-1,1.428030396E-1,-1.369651794E-1,-9.831854553E0
8.867210000E-1,1.369651794E-1,-1.487905884E-1,-9.837542725E0
9.063130000E-1,1.484912109E-1,-1.251397705E-1,-9.827812958E0
9.259360000E-1,1.525328064E-1,-1.380130005E-1,-9.845775604E0
9.455480000E-1,1.583706665E-1,-1.260379028E-1,-9.807904358E0
9.651520000E-1,1.742376709E-1,-1.215472412E-1,-9.835896149E0
9.847750000E-1,1.413061523E-1,-1.299298096E-1,-9.811945953E0
1.004382000E0,1.381626892E-1,-1.416055298E-1,-9.821226654E0
1.023989000E0,1.390608215E-1,-1.345701599E-1,-9.812544708E0
1.043600000E0,1.552272034E-1,-1.260379028E-1,-9.811796265E0
1.063235000E0,1.429527283E-1,-1.179547119E-1,-9.804461517E0
1.082827000E0,1.534309387E-1,-1.263372803E-1,-9.808503113E0
1.102450000E0,1.469943237E-1,-1.348695374E-1,-9.804162140E0
1.122071000E0,1.544787598E-1,-1.330732727E-1,-9.814340973E0
1.141674000E0,1.616638184E-1,-1.381626892E-1,-9.823022919E0
1.161288000E0,1.381626892E-1,-1.357676697E-1,-9.817933502E0
1.180911000E0,1.348695374E-1,-1.389111328E-1,-9.811347198E0
1.200502000E0,1.627116394E-1,-1.203497314E-1,-9.807604980E0
1.220125000E0,1.591191101E-1,-1.224453735E-1,-9.804162140E0
1.239748000E0,1.505868530E-1,-1.357676697E-1,-9.812395020E0
1.259371000E0,1.558259583E-1,-1.447489929E-1,-9.821226654E0
1.278963000E0,1.441502380E-1,-1.498384094E-1,-9.806557159E0
1.298586000E0,1.532812500E-1,-1.237925720E-1,-9.802066498E0
1.318210000E0,1.420545959E-1,-1.326242065E-1,-9.803114319E0
1.337824000E0,1.607656860E-1,-1.284329224E-1,-9.815688171E0
1.357455000E0,1.413061523E-1,-1.252894592E-1,-9.790989532E0
1.377048000E0,1.642085266E-1,-1.245410156E-1,-9.798324280E0
1.396670000E0,1.601669312E-1,-1.442999268E-1,-9.789941711E0
1.416292000E0,1.454974365E-1,-1.434017944E-1,-9.789792023E0
1.435914000E0,1.258882141E-1,-1.428030396E-1,-9.801168365E0
1.455508000E0,1.508862305E-1,-1.249900818E-1,-9.817933502E0
1.475125000E0,1.447489929E-1,-1.311273193E-1,-9.815837860E0
1.494747000E0,1.513352966E-1,-1.363664246E-1,-9.789792023E0
1.514376000E0,1.511856079E-1,-1.365161133E-1,-9.803713074E0
1.533982000E0,1.657054138E-1,-1.341210938E-1,-9.800270233E0
1.553592000E0,1.517843628E-1,-1.396595764E-1,-9.794432373E0
1.573216000E0,1.508862305E-1,-1.460961914E-1,-9.804311829E0
1.592812000E0,1.423539734E-1,-1.423539734E-1,-9.790989532E0
1.612430000E0,1.411564636E-1,-1.285826111E-1,-9.791588287E0
1.632049000E0,1.386117554E-1,-1.371148682E-1,-9.807604980E0
1.651675000E0,1.314266968E-1,-1.380130005E-1,-9.814640350E0
1.671268000E0,1.646575928E-1,-1.386117554E-1,-9.778864746E0
1.690890000E0,1.416055298E-1,-1.459465027E-1,-9.801318054E0
1.710512000E0,1.532812500E-1,-1.249900818E-1,-9.812544708E0
1.730125000E0,1.589694214E-1,-1.414558411E-1,-9.804760895E0
1.749727000E0,1.538800049E-1,-1.290316772E-1,-9.802515564E0
1.769351000E0,1.454974365E-1,-1.428030396E-1,-9.796378326E0
1.788959000E0,1.541793823E-1,-1.389111328E-1,-9.810598755E0
1.808597000E0,1.504371643E-1,-1.475930786E-1,-9.829908600E0
1.828189000E0,1.489402771E-1,-1.193019104E-1,-9.829309845E0
1.847812000E0,1.523831177E-1,-1.360670471E-1,-9.825567627E0
1.867435000E0,1.597178650E-1,-1.369651794E-1,-9.807155914E0
1.887031000E0,1.504371643E-1,-1.336720276E-1,-9.832902374E0
1.906650000E0,1.369651794E-1,-1.399589539E-1,-9.810449066E0
1.926273000E0,1.380130005E-1,-1.381626892E-1,-9.828262024E0
1.945894000E0,1.499880981E-1,-1.219963074E-1,-9.838440857E0
1.965518000E0,1.457968140E-1,-1.344204712E-1,-9.830357666E0
1.985125000E0,1.583706665E-1,-1.273851013E-1,-9.814191284E0
2.004716000E0,1.466949463E-1,-1.438508606E-1,-9.811796265E0
2.024355000E0,1.595681763E-1,-1.329235840E-1,-9.830956421E0
2.043950000E0,1.246907043E-1,-1.477427673E-1,-9.810149689E0
2.063553000E0,1.417552185E-1,-1.444496155E-1,-9.823921051E0
2.083176000E0,1.559756470E-1,-1.451980591E-1,-9.826465759E0
2.102786000E0,1.441502380E-1,-1.422042847E-1,-9.827064514E0
2.122409000E0,1.510359192E-1,-1.338217163E-1,-9.838889923E0
2.142032000E0,1.463955688E-1,-1.281335449E-1,-9.837692413E0
2.161624000E0,1.434017944E-1,-1.326242065E-1,-9.843829651E0
2.181246000E0,1.342707825E-1,-1.513352966E-1,-9.841584320E0
2.200870000E0,1.309776306E-1,-1.478924561E-1,-9.838590546E0
2.220492000E0,1.368154907E-1,-1.444496155E-1,-9.829609222E0
2.240085000E0,1.538800049E-1,-1.404080200E-1,-9.858349457E0
2.259708000E0,1.721420288E-1,-1.477427673E-1,-9.845027161E0
2.279330000E0,1.651066589E-1,-1.212478638E-1,-9.861941986E0
2.298952000E0,1.480421448E-1,-1.347198486E-1,-9.824070740E0
2.318545000E0,1.378633118E-1,-1.462458801E-1,-9.853260040E0
2.338168000E0,1.457968140E-1,-1.654060364E-1,-9.848919067E0
2.357791000E0,1.431024170E-1,-1.329235840E-1,-9.839788055E0
2.377414000E0,1.419049072E-1,-1.353186035E-1,-9.831255798E0
2.397006000E0,1.621128845E-1,-1.273851013E-1,-9.858798523E0
2.416629000E0,1.649569702E-1,-1.342707825E-1,-9.836794281E0
2.436252000E0,1.396595764E-1,-1.420545959E-1,-9.813143463E0
2.455841000E0,1.384620667E-1,-1.630110168E-1,-9.837093658E0
2.475462000E0,1.386117554E-1,-1.610650635E-1,-9.856104126E0
2.495090000E0,1.438508606E-1,-1.326242065E-1,-9.856702881E0
2.514687000E0,1.514849854E-1,-1.240919495E-1,-9.837093658E0
2.534311000E0,1.585203552E-1,-1.423539734E-1,-9.843081207E0
2.553928000E0,1.731898499E-1,-1.269360352E-1,-9.865235138E0
2.573517000E0,1.354682922E-1,-1.404080200E-1,-9.832752686E0
2.593143000E0,1.276844788E-1,-1.453477478E-1,-9.830956421E0
2.612764000E0,1.592687988E-1,-1.538800049E-1,-9.854158173E0
2.632371000E0,1.215472412E-1,-1.416055298E-1,-9.843081207E0
2.651981000E0,1.354682922E-1,-1.065783691E-1,-9.869576111E0
2.671603000E0,1.577719116E-1,-1.478924561E-1,-9.851164398E0
2.691196000E0,8.869056702E-1,-6.146218872E-1,-9.916428680E0
2.710818000E0,-5.839356995E-1,-3.980223083E-1,-1.180550034E1
2.730422000E0,6.131250000E-1,-4.520599365E-1,-1.079150894E1
2.750033000E0,-1.692380676E0,-1.072819061E0,-1.299313065E1
2.769655000E0,-5.457201691E0,-1.556762695E-2,-1.211864914E1
2.789249000E0,-9.965676270E0,1.664388885E0,-1.328472427E1
2.808871000E0,-1.020293289E1,-1.642534332E0,-1.346465012E1
2.828478000E0,-8.495733032E0,-2.447410583E0,-1.356793533E1
2.848086000E0,-9.588610382E0,-2.567011871E0,-1.340237961E1
2.868213333E0,-1.148112488E1,-2.917283478E0,-1.197869019E1
2.887811333E0,-1.418465286E1,-3.294648743E0,-8.745563507E0
2.907437333E0,-1.452998474E1,-2.849474487E0,-7.328161011E0
2.927048333E0,-1.212269073E1,-2.288441162E0,-7.869136047E0
2.946662333E0,-9.027427368E0,-1.182840271E0,-6.395749969E0
2.966266333E0,-7.721692657E0,-6.541397095E-1,-4.542902985E0
2.985888333E0,-6.322851562E0,7.806266785E-1,-2.697540436E0
3.005512333E0,-5.189408569E0,9.026229858E-1,-1.789678345E0
3.025135333E0,-5.451064453E0,5.932164001E-1,5.463638306E-1
3.044726333E0,-7.278314667E0,-1.694476318E-1,3.163521423E0
3.064349333E0,-9.612410889E0,-1.016386414E-1,3.066822510E0
3.083973333E0,-8.163274384E0,1.367556152E0,3.465593262E0
3.103564333E0,-5.852529602E0,6.909631348E-1,4.492457886E0
3.123187333E0,-5.202132111E0,4.819976807E-2,5.497617645E0
3.142809333E0,-5.630241852E0,1.159638519E0,5.906267853E0
3.162433333E0,-5.223836975E0,2.078876953E0,6.489904175E0
3.182026333E0,-6.181545410E0,1.061293030E0,8.018525391E0
3.201648333E0,-6.382876740E0,6.033952332E-1,8.253836060E0
3.221271333E0,-5.622907104E0,1.381626892E0,7.346572723E0
3.240863333E0,-4.800666962E0,2.025138702E0,6.723867645E0
3.260485333E0,-3.615132294E0,2.185305634E0,6.966662750E0
3.280108333E0,-3.122806091E0,2.828069000E0,7.002288666E0
3.299701333E0,-2.013462982E0,2.972817993E0,7.148384857E0
3.319315333E0,-2.582280121E0,2.594404907E0,7.096592560E0
3.338947333E0,-2.680176544E0,2.883902893E0,7.234755249E0
3.358539333E0,-2.269879761E0,3.460354156E0,7.224127350E0
3.378163333E0,-1.763931885E0,3.378773804E0,7.520211639E0
3.397754333E0,-1.693727875E0,3.055745544E0,7.280559998E0
3.417369333E0,-1.444496155E0,3.196303253E0,7.166946259E0
3.436982333E0,-1.576970673E0,2.911146240E0,7.716603241E0
3.456590333E0,-1.216071167E0,3.346740417E0,7.483687592E0
3.476183333E0,-1.424437866E0,3.245999908E0,7.910599823E0
3.495807333E0,-1.494192810E0,3.306923218E0,7.952961731E0
3.515430333E0,-1.238674164E0,3.330574036E0,7.930957489E0
3.535053333E0,-1.377136230E0,3.135679321E0,8.471034393E0
3.554645333E0,-1.582060089E0,3.517086182E0,8.416996765E0
3.574276333E0,-1.519639893E0,3.431015167E0,8.444090424E0
3.593891333E0,-1.503024445E0,3.260968781E0,8.801397400E0
3.613483333E0,-1.638642426E0,3.664379883E0,8.708590393E0
3.633106333E0,-1.782044220E0,3.702400818E0,8.403674469E0
3.652728333E0,-1.863025818E0,3.803740082E0,8.555608521E0
3.672340333E0,-1.778751068E0,3.713328094E0,8.507109375E0
3.691943333E0,-2.293979645E0,3.978277130E0,8.530610504E0
3.711567333E0,-2.418670349E0,3.911366272E0,9.230854340E0
3.731188333E0,-2.257455597E0,3.719165955E0,9.621990967E0
3.750781333E0,-1.857936401E0,3.671864319E0,8.986562347E0
3.770409333E0,-1.962119751E0,3.817661133E0,8.664432220E0
3.790026333E0,-1.996398468E0,3.811523895E0,8.632099457E0
3.809649333E0,-2.064656525E0,3.719165955E0,8.864865417E0
3.829242333E0,-2.136806488E0,3.676205292E0,9.042246552E0
3.848865333E0,-1.691781921E0,3.511098633E0,9.114246826E0
3.868488333E0,-1.563947754E0,3.560795288E0,8.845705261E0
3.888096333E0,-1.954485626E0,3.779191132E0,8.706195374E0
3.907727333E0,-2.013612671E0,3.559897156E0,9.371412048E0
3.927326333E0,-1.876946869E0,3.507206726E0,9.404942322E0
3.946949333E0,-1.701362000E0,4.155059509E0,7.109016724E0
3.966571333E0,-1.482966156E0,2.996917877E0,9.095386047E0
