"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675932740E1,1.203296003E1,1.056089844E3,-1.000000000E0,-1.000000000E0,2.445484368E2,2.445484368E2
8.983409405E-2,4.675932740E1,1.203296003E1,1.056089844E3,-1.000000000E0,-1.000000000E0,2.445588206E2,2.445588206E2
5.139091015E-1,4.675937388E1,1.203295367E1,1.053655518E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
7.011899948E-1,4.675937412E1,1.203295363E1,1.053336060E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
2.321654081E0,4.675937712E1,1.203293785E1,1.053177612E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
