"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.630110168E-1,-1.254391479E-1,-9.893077240E0
1.959100000E-2,1.350192261E-1,-1.378633118E-1,-9.927655334E0
3.921300000E-2,1.348695374E-1,-1.329235840E-1,-9.916129303E0
5.880600000E-2,1.260379028E-1,-1.196012878E-1,-9.922715607E0
7.842800000E-2,1.339714050E-1,-1.041833496E-1,-9.898466034E0
9.805300000E-2,1.522334290E-1,-1.306782532E-1,-9.906100159E0
1.176440000E-1,1.601669312E-1,-1.176553345E-1,-9.929750977E0
1.372670000E-1,1.559756470E-1,-1.059796143E-1,-9.921368408E0
1.568590000E-1,1.321751404E-1,-1.209484863E-1,-9.941127319E0
1.764810000E-1,1.398092651E-1,-1.434017944E-1,-9.905202026E0
1.961050000E-1,1.320254517E-1,-1.474433899E-1,-9.918524323E0
2.156970000E-1,1.529818726E-1,-1.206491089E-1,-9.915380859E0
2.353190000E-1,1.438508606E-1,-1.228944397E-1,-9.892029419E0
2.549110000E-1,1.613644409E-1,-1.109193420E-1,-9.907297668E0
2.745350000E-1,1.692979431E-1,-1.287322998E-1,-9.904603271E0
2.941570000E-1,1.652563477E-1,-1.513352966E-1,-9.891280975E0
3.137580000E-1,1.466949463E-1,-1.172062683E-1,-9.902357941E0
3.333660000E-1,1.230441284E-1,-1.236428833E-1,-9.920619965E0
3.529700000E-1,1.175056458E-1,-1.315763855E-1,-9.889933777E0
3.725870000E-1,1.591191101E-1,-1.465452576E-1,-9.892029419E0
3.921790000E-1,1.562750244E-1,-1.231938171E-1,-9.891879730E0
4.118030000E-1,1.432521057E-1,-1.257385254E-1,-9.882599030E0
4.314240000E-1,1.514849854E-1,-1.342707825E-1,-9.865085449E0
4.510180000E-1,1.600172424E-1,-1.302291870E-1,-9.862840118E0
4.706400000E-1,1.422042847E-1,-1.350192261E-1,-9.881401520E0
4.902330000E-1,1.281335449E-1,-1.309776306E-1,-9.865384827E0
5.098550000E-1,1.460961914E-1,-1.338217163E-1,-9.871971130E0
5.294480000E-1,1.603166199E-1,-1.360670471E-1,-9.843979340E0
5.490700000E-1,1.709445190E-1,-1.552272034E-1,-9.856852570E0
5.686770000E-1,1.523831177E-1,-1.269360352E-1,-9.863887939E0
5.882850000E-1,1.445993042E-1,-1.326242065E-1,-9.864486694E0
6.079080000E-1,1.463955688E-1,-1.182540894E-1,-9.850715332E0
6.275270000E-1,1.224453735E-1,-1.356179810E-1,-9.846524048E0
6.471240000E-1,1.416055298E-1,-1.236428833E-1,-9.869576111E0
6.667470000E-1,1.555265808E-1,-1.526824951E-1,-9.852661285E0
6.863390000E-1,1.384620667E-1,-1.243913269E-1,-9.850565643E0
7.059620000E-1,1.625619507E-1,-1.332229614E-1,-9.832752686E0
7.255800000E-1,1.594184875E-1,-1.264869690E-1,-9.848320312E0
7.451770000E-1,1.389111328E-1,-1.133143616E-1,-9.855205994E0
7.647980000E-1,1.493893433E-1,-1.335223389E-1,-9.846973114E0
7.843970000E-1,1.447489929E-1,-1.378633118E-1,-9.850865021E0
8.040150000E-1,1.387614441E-1,-1.463955688E-1,-9.848470001E0
8.236200000E-1,1.552272034E-1,-1.311273193E-1,-9.835596771E0
8.432300000E-1,1.459465027E-1,-1.375639343E-1,-9.824220428E0
8.628530000E-1,1.511856079E-1,-1.395098877E-1,-9.802515564E0
8.824750000E-1,1.670526123E-1,-1.278341675E-1,-9.813742218E0
9.020670000E-1,1.568737793E-1,-1.158590698E-1,-9.830357666E0
9.216900000E-1,1.362167358E-1,-1.405577087E-1,-9.821076965E0
9.413140000E-1,1.423539734E-1,-1.496887207E-1,-9.811796265E0
9.609060000E-1,1.568737793E-1,-1.323248291E-1,-9.830507355E0
