,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2289386988.0,46.75940786,12.03277336,1052.797485,-1.0,-1.0,165.0,165.0
5,4641582966.0,46.75937889,12.03292844,1052.803467,-1.0,-1.0,65.0,65.0
