,Time (s),X (µT),Y (µT),Z (µT)
93,2024483792.0,-17.44059181,-23.01939964,41.6056633
94,2046242792.0,-17.8240509,-23.09409523,41.40125275
95,2068001792.0,-18.67860222,-23.32124519,40.89409637
96,2089760792.0,-21.6011467,-23.30739975,39.43670654
97,2111535792.0,-26.63612175,-23.00849152,36.41736221
98,2133310792.0,-29.27853394,-23.03813553,34.30903244
99,2155068792.0,-36.73068237,-22.17471123,26.91165924
100,2176827792.0,-41.56307983,-19.61645508,21.27915955
101,2198586792.0,-45.78386688,-16.1290493,14.44953537
102,2220345792.0,-48.75350952,-13.40899467,2.896841049
103,2242104792.0,-48.58842087,-13.66322231,-4.192822456
104,2263894792.0,-46.4998703,-15.6553669,-12.56062222
105,2285649792.0,-41.7189827,-19.89923096,-20.70373726
106,2307403792.0,-36.58404541,-24.28763199,-25.23522186
107,2329170792.0,-30.32724953,-28.88500786,-28.4782753
108,2350930792.0,-24.89784431,-32.07282257,-30.27423477
109,2372689792.0,-16.91247177,-35.83835602,-31.53852463
110,2394449792.0,-8.145383835,-39.0231514,-31.24010849
111,2416207792.0,2.374624252,-42.23490524,-27.85088348
112,2437983792.0,8.73663044,-44.21868896,-23.09711075
113,2459755792.0,11.78249931,-45.41943359,-19.06163025
114,2481514792.0,14.73563576,-46.58848953,-13.3218441
115,2503273792.0,16.45593643,-47.27900314,-7.680866241
116,2525050792.0,20.16943741,-45.28629303,-10.36547661
117,2546791792.0,23.3722229,-42.42723846,-14.79076004
118,2568581792.0,25.01885796,-39.19565201,-20.07125854
119,2590334792.0,25.02238846,-37.07024765,-23.76498604
120,2612094792.0,26.02904892,-35.05797577,-25.66173935
121,2633857792.0,27.30468369,-34.16905975,-25.53482819
122,2655618792.0,27.43429565,-33.76995087,-25.92388725
123,2677376792.0,27.4869194,-33.3061676,-26.46254349
124,2699135792.0,27.56341934,-32.88523865,-26.90570068
125,2720925792.0,27.47626114,-32.73165131,-27.18073273
126,2742684792.0,26.99514389,-32.79141998,-27.58773041
127,2764432792.0,26.04825211,-33.17379761,-28.03722
128,2786202792.0,25.49329376,-33.53327179,-28.11955452
129,2807969792.0,25.30216217,-33.8253479,-27.94180298
130,2829720792.0,25.24205399,-34.21747971,-27.51545525
131,2851480792.0,25.08886719,-34.85984802,-26.84096718
132,2873268792.0,24.89161682,-35.82733917,-25.72755051
133,2895012792.0,24.68475723,-36.76238251,-24.58227158
134,2916785792.0,24.49252701,-37.49391174,-23.65206909
135,2938545792.0,24.1777153,-38.13279343,-22.94397354
136,2960305792.0,23.66856956,-38.65560532,-22.59736443
137,2982064792.0,22.4001503,-39.42324066,-22.56411171
138,3003839792.0,20.73762512,-40.18559647,-22.80715942
139,3025586792.0,18.22535706,-41.22405243,-23.09787369
140,3047371792.0,16.11060333,-41.91842651,-23.41776276
141,3069130792.0,14.64984989,-42.2125473,-23.84493256
142,3090889792.0,14.16015625,-42.02912903,-24.45689964
143,3112650792.0,14.0841217,-41.21434021,-25.84788704
144,3134408792.0,14.99839401,-40.09085846,-27.07155609
145,3156166792.0,15.97098255,-39.50727081,-27.37154388
146,3177956792.0,16.6763916,-39.45475769,-27.02439499
147,3199715792.0,17.67476082,-39.58966446,-26.17936325
148,3221476792.0,19.3188343,-39.47470856,-25.17196846
149,3243233792.0,20.19014931,-39.20771027,-24.90403748
150,3264992792.0,21.03733826,-38.86427307,-24.74058342
151,3286761792.0,21.59656525,-38.67460632,-24.55526924
152,3308525792.0,21.68157959,-38.7718811,-24.32587433
153,3330300792.0,21.90394783,-38.84723663,-24.00431824
154,3352059792.0,22.17571259,-38.84960175,-23.74960899
155,3373818792.0,22.40484428,-38.84465027,-23.54174614
156,3395586792.0,22.44787216,-38.86287308,-23.47057915
157,3417342792.0,22.42444229,-38.94591141,-23.35504532
158,3439095792.0,22.3940239,-39.03095245,-23.24199486
159,3460854792.0,22.3602562,-39.08174133,-23.18909454
160,3482643792.0,22.3009243,-39.07607651,-23.25568008
161,3504391792.0,22.42328644,-38.94419861,-23.35901833
162,3526152792.0,22.20380592,-38.772995,-23.84835052
163,3547920792.0,22.3139019,-38.4930954,-24.19647026
164,3569680792.0,22.21093178,-38.51282883,-24.25972557
165,3591440792.0,22.24723816,-38.30422211,-24.55492783
166,3613194792.0,22.38302994,-38.13498688,-24.69453812
167,3634987792.0,22.43468666,-38.11281586,-24.6818943
168,3656747792.0,22.38837814,-38.18101501,-24.6184597
169,3678505792.0,22.28980637,-38.24228668,-24.61279488
170,3700251792.0,22.19744492,-38.27263641,-24.64906883
171,3722023792.0,22.19105148,-38.27348328,-24.65351295
172,3743782792.0,22.23235893,-38.27018738,-24.6213913
173,3765546792.0,22.30363083,-38.3106842,-24.49361801
174,3787331792.0,22.30265427,-38.41135406,-24.33633804
175,3809079792.0,22.19963074,-38.4866333,-24.3115921
176,3830843792.0,22.15376663,-38.50040817,-24.33161163
177,3852609792.0,22.07665634,-38.5293808,-24.35581398
178,3874367792.0,22.07298851,-38.61904144,-24.21674347
179,3896122792.0,21.97149658,-38.78249359,-24.04723358
