,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
184,3614756750.0,0.1288819885,-0.1347198486,-9.805808716
185,3634366750.0,0.1619631958,-0.1245410156,-9.814340973
186,3653988750.0,0.1715432739,-0.1097218323,-9.810598755
187,3673580750.0,0.1724414062,-0.09894424438,-9.822573853
188,3693203750.0,0.1890568542,-0.1239422607,-9.80880249
189,3712826750.0,0.1588197327,-0.1341210938,-9.829309845
190,3732419750.0,0.1390608215,-0.14040802,-9.81119751
191,3752041750.0,0.1309776306,-0.1154100037,-9.821076965
192,3771663750.0,0.154329071,-0.09744735718,-9.821975098
193,3791256750.0,0.1501377869,-0.09310638428,-9.809401245
194,3810879750.0,0.1752854919,-0.1206491089,-9.831255798
195,3830502750.0,0.1619631958,-0.1483415222,-9.792187042
196,3850094750.0,0.1658551025,-0.136665802,-9.805209961
197,3869716750.0,0.1296304321,-0.1288819885,-9.839488678
198,3889309750.0,0.1359173584,-0.1215472412,-9.822124786
199,3908931750.0,0.1526824951,-0.1070274353,-9.828262024
200,3928555750.0,0.1712438965,-0.1028361511,-9.827663269
201,3948160750.0,0.1862127686,-0.1184037781,-9.818382568
202,3967783750.0,0.1429527283,-0.14040802,-9.807754669
203,3987392750.0,0.1622625732,-0.1466949463,-9.81823288
204,4007006750.0,0.1663041687,-0.1242416382,-9.789941711
205,4026607750.0,0.130229187,-0.1037342834,-9.821226654
206,4046231750.0,0.1323248291,-0.09145980835,-9.814041595
207,4065835750.0,0.1755848694,-0.116308136,-9.825567627
208,4085446750.0,0.1794767761,-0.1130149841,-9.824519806
209,4105082750.0,0.1883084106,-0.1516346741,-9.827363892
210,4124691750.0,0.1576222229,-0.1246907043,-9.81
211,4144284750.0,0.1592687988,-0.1113684082,-9.822723541
212,4163905750.0,0.12753479,-0.1202000427,-9.826016693
213,4183529750.0,0.1260379028,-0.1019380188,-9.814939728
214,4203121750.0,0.1499880981,-0.1161584473,-9.838440857
215,4222743750.0,0.1540296936,-0.1279838562,-9.808952179
216,4242367750.0,0.1645079041,-0.1477427673,-9.837842102
217,4261975750.0,0.1748364258,-0.1300794983,-9.809401245
218,4281582750.0,0.1507365417,-0.1115180969,-9.829309845
219,4301205750.0,0.1312770081,-0.09969268799,-9.819879456
220,4320828750.0,0.1350192261,-0.0845741272,-9.821526031
221,4340419750.0,0.1465452576,-0.1285826111,-9.829459534
222,4360050750.0,0.1733395386,-0.1478924561,-9.817783813
223,4379666750.0,0.1857637024,-0.1258882141,-9.83454895
224,4399258750.0,0.180075531,-0.1112187195,-9.826615448
225,4418869750.0,0.1493893433,-0.1236428833,-9.822424164
226,4438504750.0,0.1544787598,-0.1219963074,-9.818382568
227,4458108750.0,0.1396595764,-0.1037342834,-9.832602997
228,4477725750.0,0.1483415222,-0.1233435059,-9.824370117
229,4497319750.0,0.1721420288,-0.1243913269,-9.811047821
230,4516934750.0,0.162412262,-0.1338217163,-9.827363892
231,4536557750.0,0.1633103943,-0.1175056458,-9.805209961
232,4556180750.0,0.1689985657,-0.1029858398,-9.815538483
233,4575772750.0,0.1486408997,-0.1085243225,-9.807155914
234,4595395750.0,0.1472937012,-0.1202000427,-9.826914825
235,4615017750.0,0.137713623,-0.1318757629,-9.800270233
236,4634610750.0,0.1538800049,-0.1318757629,-9.826166382
237,4654232750.0,0.1640588379,-0.1251397705,-9.788744202
238,4673855750.0,0.1752854919,-0.09595046997,-9.814790039
239,4693477750.0,0.1701960754,-0.1050814819,-9.81703537
240,4713068750.0,0.157023468,-0.1251397705,-9.798773346
241,4732693750.0,0.1583706665,-0.1255888367,-9.821975098
242,4752310750.0,0.1459465027,-0.1444496155,-9.816586304
243,4771907750.0,0.1460961914,-0.1145118713,-9.79473175
244,4791530750.0,0.177381134,-0.1365161133,-9.81119751
245,4811130750.0,0.1782792664,-0.1172062683,-9.821076965
246,4830746750.0,0.1712438965,-0.1073268127,-9.810299377
247,4850369750.0,0.1432521057,-0.1191522217,-9.823921051
248,4869960750.0,0.1390608215,-0.1067280579,-9.821076965
249,4889593750.0,0.1279838562,-0.1466949463,-9.815388794
250,4909201750.0,0.1666035461,-0.1281335449,-9.808353424
251,4928799750.0,0.1775308228,-0.1086740112,-9.823022919
252,4948402750.0,0.1579216003,-0.1067280579,-9.810748444
253,4968014750.0,0.185464325,-0.1318757629,-9.810748444
254,4987637750.0,0.1478924561,-0.1161584473,-9.83574646
255,5007258750.0,0.135617981,-0.1330732727,-9.815388794
256,5026852750.0,0.1333726501,-0.1293310547,-9.814939728
257,5046475750.0,0.1287322998,-0.1058299255,-9.814191284
258,5066067750.0,0.1779798889,-0.122744751,-9.824220428
259,5085690750.0,0.1651066589,-0.1263372803,-9.828411713
260,5105295750.0,0.1775308228,-0.1097218323,-9.813592529
261,5124905750.0,0.1552272034,-0.1369651794,-9.841284943
262,5144527750.0,0.1350192261,-0.1502874756,-9.819280701
263,5164119750.0,0.1471440125,-0.1407073975,-9.815239105
264,5183742750.0,0.1481918335,-0.1149609375,-9.822124786
265,5203348750.0,0.1678010559,-0.1106199646,-9.81
266,5222958750.0,0.1724414062,-0.1013392639,-9.818981323
267,5242581750.0,0.1731898499,-0.1146615601,-9.809550934
268,5262172750.0,0.1654060364,-0.1438508606,-9.826765137
269,5281796750.0,0.1549278259,-0.1332229614,-9.85445755
270,5301388750.0,0.1230441284,-0.1239422607,-9.785750427
271,5321011750.0,0.1571731567,-0.1215472412,-9.852960663
272,5340633750.0,0.1538800049,-0.1170565796,-9.819879456
273,5360226750.0,0.1591191101,-0.1076261902,-9.851912842
274,5379848750.0,2.134860535,0.1766326904,-9.808203735
275,5399472750.0,0.1595681763,0.6113287354,-9.829758911
276,5419063750.0,0.2318678284,0.003742218018,-9.932295685
277,5438673750.0,-0.7952961731,-1.141675873,-10.03947281
278,5458292750.0,-0.8131091309,-1.247505798,-11.46480881
279,5477902750.0,2.429897003,0.2191442871,-10.65619034
280,5497525750.0,2.680026855,2.493963776,-11.68185745
281,5517147750.0,0.1908531189,-0.3522175598,-14.70077957
282,5536740750.0,6.105054474,-1.992955627,-14.37326065
283,5556358750.0,10.53374496,-3.349734192,-15.7939563
284,5575955750.0,10.64032333,-4.084556122,-15.51718185
285,5595578750.0,10.27104126,-5.174589386,-14.98054779
286,5615201750.0,15.8987384,-6.760691071,-9.663454742
287,5634792750.0,21.58211975,-7.881859589,-8.033494263
288,5654420750.0,19.08905411,-11.37963593,-9.522747345
289,5674038750.0,16.3699585,-11.53800659,-6.783743134
290,5693644750.0,10.01447479,-8.145760803,-6.556066589
291,5713253750.0,7.124284973,-8.437204742,-1.879641266
292,5732876750.0,5.422473907,-8.199798431,2.112107849
293,5752480750.0,3.221450958,-4.454287262,8.52761673
294,5772091750.0,2.357896729,-4.393064575,3.27743454
295,5791684750.0,3.672163696,-3.488345947,5.778433685
296,5811306750.0,4.74348587,-1.168769531,5.577252045
297,5830929750.0,1.690135345,-0.2194436646,3.479514313
298,5850544750.0,0.9128018188,0.3710783386,3.532354431
299,5870143750.0,0.8885522461,1.507365417,3.298091583
300,5889737750.0,1.258882141,2.328408051,3.510050812
301,5909372750.0,0.5638774109,2.915038147,3.899241486
302,5928971750.0,-0.06122268677,2.720143433,3.40496933
303,5948596750.0,-0.4438270569,2.884801025,2.369871826
304,5968196750.0,0.1905537415,5.323679352,2.539469147
305,5987820750.0,0.1728904724,6.477929077,1.768572235
306,6007412750.0,-0.05478607178,5.244194641,3.05275177
307,6027034750.0,-0.7613168335,4.477189636,4.347409515
308,6046658750.0,-0.03876937866,3.473676453,5.150489502
309,6066250750.0,0.4528083801,4.249363403,6.389163666
310,6085873750.0,1.158890076,5.120551758,6.480623474
311,6105496750.0,1.351988525,3.334615631,6.994205475
312,6125088750.0,1.570683746,2.273172913,10.25667114
313,6144711750.0,1.042731628,1.878144379,10.94808334
314,6164302750.0,-2.173180847,4.101470947,8.40472229
315,6183926750.0,-0.6186634827,4.049978027,8.66802475
316,6203549750.0,-0.03083587646,3.642675018,8.497678986
317,6223141750.0,1.334774323,3.118465118,9.507030029
318,6242763750.0,2.349214783,2.714305573,10.50246002
319,6262387750.0,0.7779322815,3.706741791,9.079219666
320,6282009750.0,0.09145980835,3.952231293,8.844807129
321,6301601750.0,0.4849914551,3.736529846,8.721912689
322,6321224750.0,0.1782792664,3.639830933,8.906628571
323,6340849750.0,0.139360199,3.202141113,9.718989258
324,6360470750.0,0.3701802063,2.502046967,9.962383118
325,6380063750.0,0.03592529297,3.505111084,9.602232056
326,6399689750.0,0.1228944397,3.535048828,8.921298065
327,6419297750.0,0.1528321838,3.519930267,8.800948334
328,6438914750.0,0.8701405334,3.310665436,8.398435364
329,6458515750.0,0.9024732971,3.62141922,9.33848053
330,6478145750.0,0.7200027466,2.701282654,9.969717865
331,6497760750.0,-0.06541397095,2.918331299,9.863738251
332,6517361750.0,0.2793191528,3.42248291,8.859476624
333,6536984750.0,1.350641327,5.747897186,8.047265625
334,6556576750.0,1.398691406,2.504591675,9.049581299
335,6576199750.0,0.697250061,2.292782135,10.30172745
336,6595799750.0,0.5301974487,2.543211365,10.81965042
