,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
263,5723995542.0,0.08630694449,0.03717973083,-0.01462003682
264,5745755542.0,0.08506777883,0.04088195413,-0.01594406366
265,5767513542.0,0.08882712573,0.03718305752,-0.01937121898
266,5789264542.0,0.08628489822,0.03963263705,-0.01708688028
267,5811031542.0,0.08506224304,0.03839879483,-0.01709300652
268,5832790542.0,0.0887671262,0.03716190159,-0.01816660166
269,5854579542.0,0.08874987066,0.0359168537,-0.01813860424
270,5876321542.0,0.08990223706,0.03589339182,-0.01569475047
271,5898088542.0,0.09105475247,0.03586994857,-0.01325091813
272,5919856542.0,0.08983784169,0.03463335335,-0.01446191221
273,5941615542.0,0.08736623079,0.03957268223,-0.01584825851
274,5963375542.0,0.091033943,0.03709327802,-0.0144839203
275,5985134542.0,0.08858714253,0.03585691378,-0.01572922617
276,6006913542.0,0.08733098954,0.03708292544,-0.01579195075
277,6028652542.0,0.09031201154,0.03854070604,-0.01785885729
278,6050441542.0,0.09264791012,0.03726999834,-0.01294291299
279,6072201542.0,0.08901110291,0.03480864316,-0.01539921667
280,6093959542.0,0.09022179991,0.03480001539,-0.01536498219
281,6115718542.0,0.08776534349,0.03727079183,-0.01669516787
282,6137480542.0,0.0913650021,0.03847879916,-0.01421081647
283,6159236542.0,0.09139166027,0.03477330506,-0.01533105783
284,6180985542.0,0.08768600225,0.03600412235,-0.01546249539
285,6202754542.0,0.08393184096,0.03598751873,-0.01315593533
286,6224513542.0,0.09011185169,0.03722624481,-0.01542203408
287,6246303542.0,0.08635724336,0.03720929474,-0.01311556064
288,6268051542.0,0.09131416678,0.03721400723,-0.01538774557
289,6289804542.0,0.08881256729,0.03720138967,-0.01425184123
290,6311580542.0,0.08759707958,0.03843919933,-0.01551951934
291,6333339542.0,0.08635568619,0.03719713539,-0.01552576479
292,6355098542.0,0.08634757996,0.03471887857,-0.01546951942
293,6376857542.0,0.09131118655,0.03719490767,-0.01900339685
294,6398638542.0,0.08638441563,0.03842984512,-0.01916912012
295,6420406542.0,0.09125320613,0.03594298288,-0.01656561345
296,6442165542.0,0.08625632524,0.03839499876,-0.01435001474
297,6463924542.0,0.08508867025,0.03840618581,-0.01799897105
298,6485675542.0,0.08381931484,0.03715738282,-0.01680033281
299,6507442542.0,0.08997105807,0.03838892654,-0.01786172204
300,6529201542.0,0.08751006424,0.03715131059,-0.0179022979
301,6550960542.0,0.08620204777,0.03836534172,-0.01555535942
302,6572719542.0,0.08615981042,0.03711489961,-0.01432246249
303,6594478542.0,0.09105159342,0.03710152954,-0.01418529265
304,6616268542.0,0.08985788375,0.03710655123,-0.01662948355
305,6638027542.0,0.08861020207,0.03709896281,-0.01666392572
306,6659787542.0,0.08863709867,0.03710535541,-0.01786873862
307,6681554542.0,0.08983894438,0.03832999989,-0.0178626515
308,6703304542.0,0.08904693276,0.04002610222,0.1267270595
309,6725063542.0,0.06173799559,0.03724108636,1.348323584
310,6746823542.0,0.05929439142,0.03818937764,1.402477622
311,6768580542.0,0.08774627745,0.01362358313,-0.2500056326
312,6790345542.0,0.05732214451,-0.008828788996,-0.2033343315
313,6812124542.0,-0.1034164429,-0.2013727874,0.2678696513
314,6833888542.0,-0.1513413936,-0.06884069741,-0.03542818874
315,6855647542.0,-0.1520708352,-0.3452017307,0.3867057562
316,6877402542.0,-0.1858041137,-1.393650293,0.4180412591
317,6899158542.0,0.458845675,-2.041940451,-0.3568267822
318,6920925542.0,0.6280986071,-2.710808516,-0.9130767584
319,6942684542.0,0.2487134039,-4.067327023,-1.183343649
320,6964443542.0,-0.1635351479,-4.510900021,-0.8400321007
321,6986221542.0,-0.4457587302,-5.505887032,-0.147850737
322,7007991542.0,-0.915356636,-6.317767143,0.03708978742
323,7029736542.0,-1.422102213,-7.155686378,-0.1796085835
324,7051510542.0,-1.490135908,-8.132452965,-0.3883298635
325,7073268542.0,-1.272236109,-8.971416473,-0.7754147649
326,7095027542.0,-0.7423697114,-9.818054199,-1.154808998
327,7116786542.0,0.04909191281,-9.607495308,-1.15193522
328,7138570542.0,0.8657392859,-8.878658295,-0.6285519004
329,7160336542.0,1.365720391,-8.800680161,-0.03533437476
330,7182069542.0,1.767265916,-9.092995644,0.314029187
331,7203853542.0,2.628900528,-8.742768288,0.280731678
332,7225612542.0,3.49245882,-8.407924652,-0.1101721898
333,7247372542.0,2.116747856,-5.835483551,0.6872946024
334,7269122542.0,-0.4168159664,-2.147269249,1.260671854
335,7290908542.0,-0.1301809251,-3.508324146,0.8246984482
336,7312649542.0,0.3564614058,-4.056251526,0.005762835033
337,7334438542.0,0.235508725,-3.68231678,0.05897118524
338,7356197542.0,0.1338079125,-2.822027206,0.1354102939
339,7377949542.0,0.5144769549,-1.914357543,0.06032028422
340,7399700542.0,0.864839375,-1.150256515,0.05274038389
341,7421475542.0,0.7802233696,-0.6583871245,0.2139761001
342,7443233542.0,0.656670928,-0.5583298206,0.2227118015
343,7464992542.0,0.9960474372,-0.421723187,-0.2024472058
344,7486776542.0,1.368502736,-0.4306749105,-0.4268881083
345,7508510542.0,1.366216302,-0.4949136376,-0.4206696451
346,7530300542.0,1.244638443,-0.4580177963,-0.3766907454
347,7552059542.0,0.9844028354,-0.7210093737,-0.1115880013
348,7573824542.0,0.8574206233,-0.5012726188,-0.08517745882
349,7595577542.0,0.9677667022,-0.4201149344,-0.03692658618
350,7617336542.0,1.067564964,-0.1984900385,0.06810632348
351,7639095542.0,1.083807826,0.2126222849,0.0772934109
352,7660864542.0,0.9152365923,0.304815352,0.1777667552
353,7682629542.0,0.4531999826,0.4108658731,0.2661042809
354,7704402542.0,0.255282253,0.2904275656,0.1861628294
355,7726162542.0,0.2605960667,0.06488455087,0.1070605367
356,7747920542.0,0.2308523804,-0.1005089954,0.09914108366
357,7769679542.0,0.3475579619,-0.005413637031,0.07974927872
358,7791444542.0,0.7886933684,0.27884835,-0.03733430058
359,7813198542.0,1.218205571,0.6273020506,-0.1429433078
360,7834957542.0,1.222481132,0.7461108565,-0.1949476153
361,7856716542.0,0.94132936,0.6771423221,-0.1903906912
362,7878494542.0,0.6911044717,0.3931062222,-0.1487376243
363,7900255542.0,0.492741555,0.09113757312,-0.2245636731
364,7922023542.0,0.3083199561,-0.2737849653,-0.3058010638
365,7943782542.0,0.1944803596,-0.3789674044,-0.2475263029
366,7965541542.0,0.2081112117,-0.2030919194,-0.1257734001
367,7987300542.0,0.2193062603,-0.0151045369,0.0474617444
368,8009060542.0,0.2539719343,0.07515962422,0.01625481434
369,8030841542.0,0.2435320616,0.06545205414,-0.001452026889
370,8052609542.0,0.2838234901,0.07801619172,-0.04762274027
371,8074358542.0,0.36385566,0.1595549732,-0.0725524947
372,8096126542.0,0.3418161273,0.2421201617,-0.03888347745
373,8117886542.0,0.2441917807,0.2222793698,-0.009820714593
374,8139645542.0,0.1733534485,0.1581514329,-0.01516463142
375,8161403542.0,0.111059919,0.03093486466,-0.004368573427
376,8183179542.0,0.08610465378,0.0002294801088,-0.03570811823
377,8204921542.0,0.09609123319,0.0311639607,-0.04939197004
378,8226711542.0,0.1744587272,0.1076617986,-0.05376238376
379,8248470542.0,0.1441169828,0.05923536792,-0.005293040536
380,8270234542.0,0.07507686317,0.04532457888,0.0630094856
381,8291982542.0,0.1536989808,0.1317885965,0.04516163841
382,8313748542.0,0.2061089277,0.1504847854,0.005217417609
383,8335510542.0,0.1962217093,0.1482727677,-0.04684182256
384,8357282542.0,0.1240444109,0.05318993703,-0.04066874832
385,8379039542.0,0.07891660184,-0.03971168026,0.01924682595
386,8400831542.0,0.04307978228,-0.02490024082,0.02514066733
387,8422590542.0,0.06349717826,0.01481291093,-0.01738077961
388,8444349542.0,0.1376584619,0.08901482075,-0.05315753445
389,8466108542.0,0.1804004759,0.1494746804,-0.0545408316
390,8487867542.0,0.1157970056,0.08782345802,-0.06458637118
391,8509626542.0,0.03678671643,-0.002455759328,-0.02857882529
392,8531383542.0,0.05835455284,0.07156525552,-0.02001576871
393,8553169542.0,0.09287564456,0.1074110195,-0.03312606737
394,8574922542.0,0.08989620954,0.07419665903,-0.05776763707
395,8596692542.0,0.1615666598,0.09525613487,-0.08035124838
396,8618452542.0,0.1749118119,0.138469249,-0.08216720074
397,8640211542.0,-0.187327832,0.06584997475,-0.07738370448
398,8661955542.0,-0.1532699913,-0.190795809,-0.1164017022
399,8683720542.0,0.03598947823,-0.02462657169,-0.04376931861
400,8705487542.0,0.2692839801,0.1714244336,-0.02362383716
