"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,8.912561834E-2,3.670803457E-2,-1.418000087E-2
2.174400000E-2,9.279887378E-2,3.299372271E-2,-1.278746221E-2
4.350300000E-2,8.952149004E-2,3.439885750E-2,-1.244402491E-2
6.526100000E-2,9.078550339E-2,3.811383247E-2,-1.490403060E-2
8.705000000E-2,9.073628485E-2,3.562981635E-2,-1.243805792E-2
1.087840000E-1,8.827183396E-2,3.562991321E-2,-1.250692178E-2
1.305590000E-1,9.076090902E-2,3.810541332E-2,-1.490441896E-2
1.523280000E-1,9.690230340E-2,3.562682867E-2,-1.467631012E-2
1.740880000E-1,9.196863323E-2,3.562148660E-2,-1.481396239E-2
1.958460000E-1,9.195701033E-2,3.561583534E-2,-1.481407601E-2
2.176050000E-1,9.316102415E-2,3.807825595E-2,-1.604150236E-2
2.393640000E-1,9.061119705E-2,3.681448102E-2,-1.487799454E-2
2.611230000E-1,9.064889699E-2,3.558490053E-2,-1.725964062E-2
2.829130000E-1,8.684549481E-2,3.802831471E-2,-1.501022000E-2
3.046640000E-1,8.932743967E-2,3.679543361E-2,-1.732335985E-2
3.264300000E-1,9.058442712E-2,3.185803443E-2,-2.079153806E-2
3.481890000E-1,8.804511279E-2,3.802492842E-2,-2.220741101E-2
3.699620000E-1,8.667407185E-2,3.428643197E-2,-2.095415816E-2
3.917070000E-1,8.789181709E-2,3.550908342E-2,-2.335839719E-2
4.134920000E-1,9.261427075E-2,3.792120889E-2,-1.725388318E-2
4.352270000E-1,9.375938028E-2,3.541249409E-2,-1.475381292E-2
4.570150000E-1,9.605803341E-2,3.906286880E-2,-9.950772859E-3
4.787740000E-1,8.870269358E-2,3.780182078E-2,-1.253844984E-2
5.005220000E-1,8.853542060E-2,3.649761528E-2,-6.486226339E-3
5.222810000E-1,9.224745631E-2,3.646857664E-2,-1.481836848E-2
5.440520000E-1,9.456282854E-2,3.642427921E-2,-1.113585383E-2
5.658110000E-1,8.702393621E-2,3.759377822E-2,-8.961506188E-3
5.875690000E-1,9.196741879E-2,3.634611145E-2,-1.241075620E-2
6.093410000E-1,9.065617621E-2,3.630234674E-2,-1.485606655E-2
6.311120000E-1,9.036705643E-2,3.621150181E-2,-1.365413330E-2
6.528770000E-1,9.141828120E-2,3.615494445E-2,-1.482694224E-2
6.746370000E-1,8.754040301E-2,3.608166799E-2,-1.493207458E-2
6.964060000E-1,9.118679166E-2,3.854189441E-2,-1.368065458E-2
7.181400000E-1,9.093223512E-2,3.347350657E-2,-1.357042138E-2
7.399130000E-1,8.712448925E-2,3.961827606E-2,-1.381570660E-2
7.616750000E-1,8.927581459E-2,3.455278650E-2,-1.243242621E-2
7.834310000E-1,8.911580592E-2,3.572301567E-2,-1.487251464E-2
8.052040000E-1,8.768972009E-2,3.439966962E-2,-1.488073356E-2
8.269800000E-1,8.500426263E-2,3.926085681E-2,-1.506455988E-2
8.487390000E-1,8.608704060E-2,3.549414873E-2,-1.253700163E-2
8.704980000E-1,8.713908494E-2,3.294207901E-2,-1.365319733E-2
8.922570000E-1,9.185989946E-2,3.407650441E-2,-1.354582887E-2
9.140160000E-1,8.795192093E-2,3.274531662E-2,-1.241781656E-2
9.357750000E-1,8.654136956E-2,3.143291175E-2,-1.363085955E-2
9.575340000E-1,9.112872183E-2,3.749383241E-2,-1.002229750E-2
9.793000000E-1,8.735365421E-2,3.248281404E-2,-1.603892818E-2
1.001060000E0,8.207391202E-2,3.234857693E-2,-1.135964226E-2
1.022842000E0,8.802698553E-2,3.006370179E-2,-1.542504691E-2
1.044602000E0,9.023385495E-2,3.617130592E-2,-8.269224316E-3
