"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.504371643E-1,-1.342707825E-1,-9.939031677E0
2.162400000E-2,1.507365417E-1,-1.233435059E-1,-9.900411987E0
4.124700000E-2,1.378633118E-1,-1.426533508E-1,-9.919422455E0
6.083800000E-2,1.586700439E-1,-1.314266968E-1,-9.922865295E0
8.046200000E-2,1.618135071E-1,-1.011895752E-1,-9.940378876E0
1.000850000E-1,1.543290710E-1,-1.312770081E-1,-9.920170898E0
1.197070000E-1,1.420545959E-1,-1.103205872E-1,-9.931996307E0
1.393300000E-1,1.399589539E-1,-1.118174744E-1,-9.944270782E0
1.589510000E-1,1.442999268E-1,-1.362167358E-1,-9.937385101E0
1.785760000E-1,1.540296936E-1,-1.104702759E-1,-9.928852844E0
1.981980000E-1,1.616638184E-1,-1.363664246E-1,-9.918973389E0
2.178220000E-1,1.748364258E-1,-1.564247131E-1,-9.930798798E0
2.374440000E-1,1.516346741E-1,-1.576222229E-1,-9.898466034E0
2.570670000E-1,1.434017944E-1,-1.558259583E-1,-9.907896423E0
2.766770000E-1,1.552272034E-1,-1.604663086E-1,-9.930798798E0
2.962960000E-1,1.402583313E-1,-1.318757629E-1,-9.905202026E0
3.159040000E-1,1.535806274E-1,-1.249900818E-1,-9.921817474E0
3.355280000E-1,1.775308228E-1,-1.369651794E-1,-9.888736267E0
3.551500000E-1,1.447489929E-1,-1.624122620E-1,-9.901759186E0
3.747860000E-1,1.519340515E-1,-1.323248291E-1,-9.886640625E0
3.943960000E-1,1.260379028E-1,-1.374142456E-1,-9.896520081E0
4.140320000E-1,1.574725342E-1,-1.204994202E-1,-9.887389069E0
4.336410000E-1,1.609153748E-1,-1.019380188E-1,-9.908195801E0
4.532650000E-1,1.332229614E-1,-8.247848511E-2,-9.896220703E0
4.728820000E-1,1.402583313E-1,-7.604187012E-2,-9.858050079E0
4.925100000E-1,1.559756470E-1,-1.022373962E-1,-9.882449341E0
5.121320000E-1,1.348695374E-1,-1.019380188E-1,-9.848769379E0
5.317250000E-1,1.631607056E-1,-8.696914673E-2,-9.872719574E0
5.513480000E-1,1.689985657E-1,-6.810836792E-2,-9.882748718E0
5.709790000E-1,1.722917175E-1,-6.571334839E-2,-9.883646851E0
5.905930000E-1,1.697470093E-1,-6.376739502E-2,-9.877808990E0
6.102160000E-1,1.721420288E-1,-1.098715210E-1,-9.840985565E0
6.298380000E-1,1.898052979E-1,-1.588197327E-1,-9.843530273E0
6.494610000E-1,1.808239746E-1,-2.415975952E-1,-9.848919067E0
6.690900000E-1,1.842668152E-1,-3.124003601E-1,-9.878707123E0
6.887070000E-1,1.437011719E-1,-2.592608643E-1,-9.870174866E0
7.083300000E-1,1.101708984E-1,-2.094145203E-1,-9.856553192E0
7.279360000E-1,9.205856323E-2,-2.103126526E-1,-9.857151947E0
7.475570000E-1,1.498384094E-1,-1.534309387E-1,-9.844727783E0
7.671990000E-1,1.645079041E-1,-1.468446350E-1,-9.860894165E0
7.867910000E-1,1.428030396E-1,-1.914518738E-1,-9.847871246E0
8.064130000E-1,1.577719116E-1,-1.700463867E-1,-9.868228912E0
8.260370000E-1,1.622625732E-1,-1.815724182E-1,-9.843530273E0
8.456590000E-1,1.532812500E-1,-1.115180969E-1,-9.833201752E0
8.652820000E-1,1.678010559E-1,-8.741821289E-2,-9.859546967E0
8.849050000E-1,1.577719116E-1,-6.361770630E-2,-9.831555176E0
9.045270000E-1,1.287322998E-1,-8.113128662E-2,-9.845476227E0
9.241440000E-1,1.281335449E-1,-1.383123779E-1,-9.825118561E0
9.437420000E-1,1.416055298E-1,-1.315763855E-1,-9.833052063E0
9.633650000E-1,1.748364258E-1,-1.330732727E-1,-9.840835876E0
9.829890000E-1,1.622625732E-1,-1.390608215E-1,-9.813143463E0
1.002612000E0,1.595681763E-1,-1.125659180E-1,-9.815987549E0
1.022229000E0,1.450483704E-1,-1.207987976E-1,-9.695338440E0
1.041857000E0,1.661544800E-1,-1.190025330E-1,-9.888436890E0
1.061493000E0,1.438508606E-1,-5.972579956E-2,-9.822124786E0
1.081103000E0,1.499880981E-1,-1.502874756E-1,-1.000474503E1
1.100725000E0,1.585203552E-1,-9.954299927E-2,-9.835746460E0
1.120324000E0,1.507365417E-1,-2.110610962E-1,-1.001028351E1
1.139971000E0,1.615141296E-1,-1.538800049E-1,-9.823621674E0
1.159594000E0,1.857637024E-1,-1.610650635E-1,-9.956994324E0
1.179186000E0,1.595681763E-1,-1.716929626E-1,-9.840536499E0
1.198809000E0,1.472937012E-1,-1.234931946E-1,-9.933493195E0
1.218449000E0,1.513352966E-1,-1.315763855E-1,-9.842033386E0
1.238055000E0,1.550775146E-1,-1.381626892E-1,-9.882000275E0
1.257675000E0,1.748364258E-1,-1.760339355E-1,-9.814939728E0
1.277298000E0,1.519340515E-1,-1.532812500E-1,-9.832004242E0
1.296922000E0,1.540296936E-1,-1.215472412E-1,-9.809101868E0
1.316546000E0,1.498384094E-1,-1.243913269E-1,-9.770631866E0
1.336169000E0,1.522334290E-1,-1.435514832E-1,-9.789342957E0
1.355761000E0,1.553768921E-1,-1.386117554E-1,-9.785151672E0
1.375384000E0,1.631607056E-1,-1.392105103E-1,-9.818083191E0
1.395006000E0,1.642085266E-1,-1.317260742E-1,-9.784702606E0
1.414628000E0,1.508862305E-1,-1.234931946E-1,-9.805509338E0
1.434252000E0,1.434017944E-1,-1.272354126E-1,-9.792187042E0
1.453874000E0,1.604663086E-1,-1.502874756E-1,-9.810149689E0
1.473497000E0,1.465452576E-1,-1.534309387E-1,-9.795031128E0
1.493120000E0,1.522334290E-1,-1.591191101E-1,-9.798923035E0
1.512744000E0,1.609153748E-1,-1.454974365E-1,-9.818681946E0
1.532366000E0,1.615141296E-1,-1.437011719E-1,-9.799821167E0
1.551989000E0,1.529818726E-1,-1.613644409E-1,-9.798773346E0
1.571614000E0,1.743873596E-1,-1.597178650E-1,-9.813293152E0
1.591234000E0,1.416055298E-1,-1.721420288E-1,-9.776020660E0
1.610834000E0,1.627116394E-1,-1.431024170E-1,-9.805659027E0
1.630480000E0,1.609153748E-1,-1.410067749E-1,-9.808952179E0
1.650103000E0,1.637594604E-1,-1.719923401E-1,-9.819879456E0
1.669695000E0,1.547781372E-1,-1.514849854E-1,-9.798024902E0
1.689314000E0,1.505868530E-1,-1.261875916E-1,-9.811197510E0
1.708936000E0,1.399589539E-1,-1.055305481E-1,-9.810898132E0
1.728564000E0,1.525328064E-1,-1.200503540E-1,-9.797426147E0
1.748187000E0,1.565744019E-1,-1.442999268E-1,-9.806856537E0
1.767817000E0,1.573228455E-1,-1.399589539E-1,-9.804162140E0
1.787432000E0,1.279838562E-1,-1.305285645E-1,-9.824669495E0
1.807054000E0,1.498384094E-1,-1.441502380E-1,-9.795180817E0
1.826678000E0,1.562750244E-1,-1.407073975E-1,-9.802216187E0
1.846301000E0,1.686991882E-1,-1.308279419E-1,-9.819430389E0
1.865910000E0,1.609153748E-1,-1.351689148E-1,-9.815388794E0
1.885515000E0,1.377136230E-1,-1.579216003E-1,-9.813143463E0
1.905139000E0,1.603166199E-1,-1.401086426E-1,-9.807006226E0
1.924761000E0,1.490899658E-1,-1.507365417E-1,-9.823172607E0
1.944384000E0,1.761836243E-1,-1.369651794E-1,-9.813891907E0
1.963988000E0,1.438508606E-1,-1.408570862E-1,-9.832004242E0
1.983630000E0,1.607656860E-1,-1.505868530E-1,-9.824220428E0
2.003221000E0,1.564247131E-1,-1.568737793E-1,-9.817035370E0
2.022844000E0,1.577719116E-1,-1.431024170E-1,-9.795330505E0
2.042467000E0,1.573228455E-1,-1.434017944E-1,-9.826914825E0
2.062085000E0,1.450483704E-1,-1.344204712E-1,-9.807006226E0
2.081707000E0,1.546284485E-1,-1.329235840E-1,-9.835746460E0
2.101335000E0,1.658551025E-1,-1.694476318E-1,-9.829459534E0
2.120959000E0,1.701960754E-1,-1.634600830E-1,-9.824370117E0
2.140581000E0,1.616638184E-1,-1.570234680E-1,-9.830806732E0
2.160190000E0,1.604663086E-1,-1.380130005E-1,-9.835447083E0
2.179797000E0,1.393601990E-1,-1.345701599E-1,-9.826914825E0
2.199420000E0,1.413061523E-1,-1.357676697E-1,-9.850415955E0
2.219031000E0,1.469943237E-1,-1.550775146E-1,-9.828561401E0
2.238664000E0,1.636097717E-1,-1.496887207E-1,-9.844278717E0
2.258291000E0,1.574725342E-1,-1.552272034E-1,-9.827064514E0
2.277911000E0,1.499880981E-1,-1.481918335E-1,-9.845027161E0
2.297533000E0,1.465452576E-1,-1.743873596E-1,-9.836045837E0
2.317139000E0,1.528321838E-1,-1.356179810E-1,-9.838740234E0
2.336779000E0,1.257385254E-1,-1.372645569E-1,-9.829609222E0
2.356402000E0,1.490899658E-1,-1.257385254E-1,-9.835447083E0
2.375994000E0,1.472937012E-1,-1.511856079E-1,-9.857002258E0
2.395617000E0,1.465452576E-1,-1.480421448E-1,-9.845476227E0
2.415230000E0,1.719923401E-1,-1.318757629E-1,-9.844727783E0
2.434862000E0,1.456471252E-1,-1.351689148E-1,-9.843679962E0
2.454485000E0,1.483415222E-1,-1.360670471E-1,-9.837692413E0
2.474107000E0,1.392105103E-1,-1.411564636E-1,-9.824220428E0
2.493731000E0,1.513352966E-1,-1.511856079E-1,-9.838291168E0
2.513354000E0,1.513352966E-1,-1.359173584E-1,-9.826465759E0
2.532946000E0,1.442999268E-1,-1.269360352E-1,-9.840835876E0
2.552569000E0,1.622625732E-1,-1.100212097E-1,-9.837692413E0
2.572191000E0,1.445993042E-1,-1.290316772E-1,-9.843679962E0
2.591814000E0,1.609153748E-1,-1.263372803E-1,-9.820328522E0
2.611431000E0,1.344204712E-1,-1.402583313E-1,-9.838740234E0
2.631056000E0,1.525328064E-1,-1.522334290E-1,-9.838291168E0
2.650683000E0,1.719923401E-1,-1.860630798E-1,-9.854158173E0
2.670306000E0,1.535806274E-1,-1.739382935E-1,-9.860145721E0
2.689928000E0,1.607656860E-1,-1.728904724E-1,-9.837243347E0
2.709551000E0,1.558259583E-1,-1.927990723E-1,-9.855954437E0
2.729144000E0,1.519340515E-1,-1.454974365E-1,-9.857451324E0
2.748766000E0,1.633103943E-1,-1.583706665E-1,-9.845326538E0
2.768389000E0,1.392105103E-1,-1.483415222E-1,-9.834698639E0
2.788011000E0,1.567240906E-1,-1.483415222E-1,-9.847422180E0
2.807635000E0,1.586700439E-1,-1.450483704E-1,-9.855355682E0
2.827258000E0,1.393601990E-1,-1.306782532E-1,-9.865833893E0
2.846880000E0,1.731898499E-1,-1.419049072E-1,-9.837542725E0
2.866504000E0,1.511856079E-1,-1.392105103E-1,-9.827513580E0
2.886125000E0,1.582209778E-1,-1.405577087E-1,-9.852960663E0
2.905758000E0,1.546284485E-1,-1.469943237E-1,-9.854607239E0
2.925372000E0,1.564247131E-1,-1.377136230E-1,-9.833800507E0
2.944994000E0,1.419049072E-1,-1.445993042E-1,-9.849517822E0
2.964612000E0,1.451980591E-1,-1.520837402E-1,-9.845326538E0
2.984240000E0,1.255888367E-1,-1.504371643E-1,-9.859996033E0
3.003863000E0,1.561253357E-1,-1.158590698E-1,-9.849218445E0
3.023486000E0,1.360670471E-1,-1.088237000E-1,-9.827064514E0
