"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-2.018970871E1,-2.327882004E1,4.041040802E1
2.175900000E-2,-2.019556999E1,-2.327644920E1,4.040884781E1
4.353200000E-2,-2.019984055E1,-2.329097939E1,4.039833832E1
6.527700000E-2,-2.020789146E1,-2.327178192E1,4.040537262E1
8.706200000E-2,-2.021461487E1,-2.323424530E1,4.042361450E1
1.087970000E-1,-2.021753693E1,-2.319731903E1,4.044335175E1
1.305850000E-1,-2.022875404E1,-2.313777924E1,4.047183990E1
1.523440000E-1,-2.023593712E1,-2.308572960E1,4.049795914E1
1.740920000E-1,-2.025282669E1,-2.302287865E1,4.052528763E1
1.958510000E-1,-2.024333763E1,-2.299335670E1,4.054678345E1
2.176220000E-1,-2.025725365E1,-2.296253204E1,4.055730438E1
2.393810000E-1,-2.026211739E1,-2.293805313E1,4.056872177E1
2.611390000E-1,-2.026657867E1,-2.290731239E1,4.058386612E1
2.829110000E-1,-2.028353882E1,-2.285673523E1,4.060390091E1
3.046820000E-1,-2.028105736E1,-2.285559654E1,4.060578537E1
3.264470000E-1,-2.028359222E1,-2.285052299E1,4.060737228E1
3.482070000E-1,-2.028441811E1,-2.284562492E1,4.060971832E1
3.699760000E-1,-2.028938675E1,-2.282398796E1,4.061940002E1
3.917100000E-1,-2.028949738E1,-2.279621315E1,4.063493729E1
4.134830000E-1,-2.029452705E1,-2.277098083E1,4.064657211E1
4.352450000E-1,-2.029252815E1,-2.277820969E1,4.064351654E1
4.570010000E-1,-2.028895950E1,-2.277231789E1,4.064860535E1
4.787740000E-1,-2.028712845E1,-2.276391983E1,4.065421677E1
5.005500000E-1,-2.028340149E1,-2.275399780E1,4.066163635E1
5.223090000E-1,-2.029536247E1,-2.271476936E1,4.067759323E1
5.440680000E-1,-2.029211426E1,-2.270138168E1,4.068668365E1
5.658270000E-1,-2.028816414E1,-2.269531822E1,4.069203949E1
5.875860000E-1,-2.028434753E1,-2.267212105E1,4.070687103E1
6.093450000E-1,-2.027634811E1,-2.267644310E1,4.070844650E1
6.311040000E-1,-2.027715111E1,-2.266596794E1,4.071388245E1
6.528700000E-1,-2.027574730E1,-2.265527153E1,4.072053146E1
6.746300000E-1,-2.027567101E1,-2.263350677E1,4.073267365E1
6.964120000E-1,-2.027037811E1,-2.262957001E1,4.073748779E1
7.181720000E-1,-2.026873207E1,-2.261663818E1,4.074548721E1
7.399300000E-1,-2.027028084E1,-2.260810280E1,4.074946213E1
7.616890000E-1,-2.027859879E1,-2.257965469E1,4.076109314E1
7.834600000E-1,-2.028509903E1,-2.255774307E1,4.076998520E1
8.052070000E-1,-2.028045082E1,-2.255556679E1,4.077351379E1
8.269960000E-1,-2.028879166E1,-2.253250885E1,4.078210068E1
8.487550000E-1,-2.028684044E1,-2.252920914E1,4.078490067E1
8.704970000E-1,-2.029892349E1,-2.249199867E1,4.079941940E1
8.922730000E-1,-2.029237366E1,-2.249590492E1,4.080052185E1
9.140430000E-1,-2.028789520E1,-2.249548531E1,4.080298233E1
9.357910000E-1,-2.027339935E1,-2.250580788E1,4.080450058E1
9.575500000E-1,-2.027019119E1,-2.250055122E1,4.080898666E1
9.793090000E-1,-2.026638412E1,-2.249616814E1,4.081330109E1
1.001099000E0,-2.025749969E1,-2.250764084E1,4.081138611E1
1.022858000E0,-2.025617027E1,-2.249765587E1,4.081754303E1
1.044618000E0,-2.025640297E1,-2.249094772E1,4.082112885E1
1.066376000E0,-2.025414276E1,-2.248158073E1,4.082740402E1
1.088135000E0,-2.026417732E1,-2.244701195E1,4.084144592E1
1.109894000E0,-2.026181030E1,-2.244197464E1,4.084539413E1
1.131653000E0,-2.025777817E1,-2.244086266E1,4.084799957E1
1.153412000E0,-2.025298119E1,-2.244239998E1,4.084953690E1
1.175178000E0,-2.024942970E1,-2.243346024E1,4.085620499E1
1.196943000E0,-2.024096107E1,-2.243519402E1,4.085945129E1
1.218720000E0,-2.024545670E1,-2.241979790E1,4.086566925E1
1.240479000E0,-2.023924446E1,-2.242154121E1,4.086779404E1
1.262238000E0,-2.022870445E1,-2.242694283E1,4.087004852E1
1.283998000E0,-2.023763084E1,-2.239624977E1,4.088246155E1
1.305753000E0,-2.021718216E1,-2.242883682E1,4.087470627E1
1.327516000E0,-2.021072006E1,-2.243269348E1,4.087578964E1
1.349305000E0,-2.020462418E1,-2.243426323E1,4.087794113E1
1.371042000E0,-2.019920540E1,-2.243760300E1,4.087879181E1
1.392824000E0,-2.018723297E1,-2.245606232E1,4.087456131E1
1.414583000E0,-2.018111801E1,-2.245779037E1,4.087664032E1
1.436358000E0,-2.016493797E1,-2.247889709E1,4.087301636E1
1.458101000E0,-2.016054726E1,-2.247409248E1,4.087783051E1
1.479870000E0,-2.015500641E1,-2.247508812E1,4.088001251E1
1.501643000E0,-2.015170670E1,-2.247274208E1,4.088292694E1
1.523402000E0,-2.017730141E1,-2.240263367E1,4.090877533E1
1.545159000E0,-2.015975952E1,-2.243214035E1,4.090125275E1
1.566930000E0,-2.015777969E1,-2.242078400E1,4.090845108E1
1.588685000E0,-2.014780998E1,-2.242605019E1,4.091048050E1
1.610444000E0,-2.013878441E1,-2.243384552E1,4.091064072E1
1.632204000E0,-2.014026070E1,-2.242277145E1,4.091598511E1
1.653962000E0,-2.013173866E1,-2.243342209E1,4.091434860E1
1.675729000E0,-2.012084198E1,-2.244578743E1,4.091292572E1
1.697510000E0,-2.011520767E1,-2.243771553E1,4.092012024E1
1.719269000E0,-2.012346840E1,-2.240566254E1,4.093362427E1
1.741028000E0,-2.011319733E1,-2.241562653E1,4.093321228E1
1.762787000E0,-2.009541893E1,-2.244002724E1,4.092857742E1
1.784546000E0,-2.008493614E1,-2.245091248E1,4.092775726E1
1.806318000E0,-2.006435013E1,-2.248179245E1,4.092089844E1
1.828064000E0,-2.006631851E1,-2.246743774E1,4.092782211E1
1.849854000E0,-2.005650139E1,-2.247495270E1,4.092850494E1
1.871602000E0,-2.006450462E1,-2.244255638E1,4.094235229E1
1.893372000E0,-2.005312920E1,-2.245385742E1,4.094173431E1
1.915131000E0,-2.004331017E1,-2.246364594E1,4.094116592E1
1.936899000E0,-2.002218628E1,-2.249184036E1,4.093603134E1
1.958649000E0,-2.001070786E1,-2.249750519E1,4.093852615E1
1.980408000E0,-2.000273514E1,-2.250841904E1,4.093642426E1
2.002167000E0,-1.999315453E1,-2.251620674E1,4.093682480E1
2.023957000E0,-2.000049400E1,-2.248494911E1,4.095041275E1
2.045716000E0,-1.998923683E1,-2.250131607E1,4.094691849E1
2.067451000E0,-1.997746658E1,-2.251259613E1,4.094646835E1
2.089234000E0,-1.996817398E1,-2.252070618E1,4.094654083E1
2.110993000E0,-1.997456360E1,-2.248409462E1,4.096353912E1
2.132752000E0,-1.996500397E1,-2.248859787E1,4.096572113E1
2.154511000E0,-1.995692444E1,-2.249427032E1,4.096654510E1
2.176289000E0,-1.994666100E1,-2.250179100E1,4.096741486E1
2.198059000E0,-1.993614578E1,-2.251409340E1,4.096577835E1
2.219818000E0,-1.994214821E1,-2.248783684E1,4.097727585E1
2.241578000E0,-1.992974091E1,-2.250173950E1,4.097568130E1
2.263348000E0,-1.991352272E1,-2.253229141E1,4.096676636E1
2.285096000E0,-1.990299988E1,-2.254670715E1,4.096395493E1
2.306855000E0,-1.989690208E1,-2.255344200E1,4.096320724E1
2.328614000E0,-1.988758087E1,-2.256567955E1,4.096100235E1
2.350403000E0,-1.987926292E1,-2.257408905E1,4.096039963E1
2.372140000E0,-1.988761330E1,-2.254226303E1,4.097387314E1
2.393921000E0,-1.987576866E1,-2.255589867E1,4.097212219E1
2.415680000E0,-1.986406708E1,-2.256500244E1,4.097277069E1
2.437455000E0,-1.985366631E1,-2.257467842E1,4.097248840E1
2.459212000E0,-1.983025932E1,-2.260890770E1,4.096495056E1
2.480957000E0,-1.981613350E1,-2.262349129E1,4.096373749E1
2.502748000E0,-1.980429649E1,-2.263825226E1,4.096130753E1
2.524507000E0,-1.979882050E1,-2.264281845E1,4.096142960E1
2.546767375E0,-1.979369164E1,-2.263265419E1,4.096952057E1
2.568498375E0,-1.979193306E1,-2.261683273E1,4.097911453E1
2.590278375E0,-1.978561592E1,-2.261924362E1,4.098082733E1
2.612037375E0,-1.979664040E1,-2.258248901E1,4.099576569E1
2.633797375E0,-1.979284859E1,-2.258700943E1,4.099510956E1
2.655555375E0,-1.978577042E1,-2.258292770E1,4.100078201E1
2.677326375E0,-1.978311157E1,-2.257408142E1,4.100693512E1
2.699104375E0,-1.976851463E1,-2.258673096E1,4.100700760E1
2.720863375E0,-1.976591492E1,-2.257479286E1,4.101483154E1
2.742622375E0,-1.975512695E1,-2.258424950E1,4.101482391E1
2.764365375E0,-1.976315308E1,-2.255272675E1,4.102830124E1
2.786140375E0,-1.974674988E1,-2.257643509E1,4.102315903E1
2.807903375E0,-1.971962738E1,-2.263470268E1,4.100409317E1
2.829688375E0,-1.970231438E1,-2.265626907E1,4.100050354E1
2.851448375E0,-1.968757439E1,-2.267238426E1,4.099867630E1
2.873208375E0,-1.967529488E1,-2.268521881E1,4.099747467E1
2.894966375E0,-1.966099358E1,-2.270872879E1,4.099131393E1
2.916725375E0,-1.965412712E1,-2.271720886E1,4.098991013E1
2.938475375E0,-1.964575768E1,-2.272444344E1,4.098991013E1
2.960243375E0,-1.964029121E1,-2.272741890E1,4.099088287E1
2.982002375E0,-1.964891624E1,-2.269435883E1,4.100506592E1
3.003791375E0,-1.964001274E1,-2.270270348E1,4.100471497E1
3.025551375E0,-1.963376236E1,-2.271187782E1,4.100262451E1
3.047309375E0,-1.962448120E1,-2.271900177E1,4.100312042E1
3.069065375E0,-1.963235474E1,-2.268639565E1,4.101740646E1
3.090830375E0,-1.961231422E1,-2.272353935E1,4.100642776E1
3.112586375E0,-1.961414146E1,-2.271359634E1,4.101106262E1
3.134346375E0,-1.960105133E1,-2.273142624E1,4.100744247E1
3.156135375E0,-1.959110260E1,-2.274711227E1,4.100349426E1
3.177894375E0,-1.959751129E1,-2.272061157E1,4.101512909E1
3.199653375E0,-1.957111168E1,-2.275915909E1,4.100635529E1
3.221413375E0,-1.955896187E1,-2.277316666E1,4.100438309E1
3.243171375E0,-1.954882431E1,-2.278477097E1,4.100275803E1
3.264941375E0,-1.954121590E1,-2.279503059E1,4.100068665E1
3.286689375E0,-1.953052139E1,-2.280009651E1,4.100296783E1
3.308448375E0,-1.953936005E1,-2.276752090E1,4.101685715E1
3.330238375E0,-1.952931213E1,-2.277826118E1,4.101568222E1
3.351997375E0,-1.951784134E1,-2.278375435E1,4.101808548E1
3.373756375E0,-1.950494957E1,-2.279279900E1,4.101919937E1
3.395516375E0,-1.948947906E1,-2.281833076E1,4.101235962E1
3.417274375E0,-1.948112488E1,-2.282464409E1,4.101280975E1
3.439033375E0,-1.947424316E1,-2.282686043E1,4.101484680E1
3.460788375E0,-1.949033546E1,-2.277752686E1,4.103462601E1
3.482582375E0,-1.948052216E1,-2.278480911E1,4.103524017E1
3.504342375E0,-1.947490883E1,-2.279269409E1,4.103352356E1
3.526100375E0,-1.946953964E1,-2.279537964E1,4.103458405E1
3.547859375E0,-1.946570587E1,-2.278933334E1,4.103976059E1
3.569624375E0,-1.945911980E1,-2.279714775E1,4.103854370E1
3.591383375E0,-1.944382858E1,-2.281575394E1,4.103544617E1
3.613136375E0,-1.943304062E1,-2.282851028E1,4.103346634E1
3.634925375E0,-1.943510246E1,-2.281524467E1,4.103986740E1
3.656684375E0,-1.942394638E1,-2.282788849E1,4.103811646E1
3.678443375E0,-1.942930222E1,-2.281024551E1,4.104538727E1
3.700197375E0,-1.942343330E1,-2.287544632E1,4.101186752E1
3.721962375E0,-1.940787315E1,-2.289335251E1,4.100923920E1
3.743720375E0,-1.938219643E1,-2.291366386E1,4.101004028E1
3.765482375E0,-1.935348129E1,-2.293630600E1,4.101095200E1
3.787240375E0,-1.932035065E1,-2.297100449E1,4.100715256E1
3.809029375E0,-1.930513000E1,-2.298307991E1,4.100754929E1
3.830778375E0,-1.929569435E1,-2.298908615E1,4.100862885E1
3.852546375E0,-1.928594017E1,-2.299474907E1,4.101003647E1
3.874305375E0,-1.929178047E1,-2.296204376E1,4.102561569E1
3.896064375E0,-1.928057671E1,-2.296991348E1,4.102647400E1
3.917823375E0,-1.926847076E1,-2.297068596E1,4.103172684E1
3.939582375E0,-1.896713257E1,-2.318165970E1,4.105347824E1
3.961355375E0,-1.800856781E1,-2.382478905E1,4.111690140E1
3.983119375E0,-1.787781143E1,-2.391046143E1,4.112424088E1
4.004890375E0,-1.786593437E1,-2.392150879E1,4.112296677E1
4.026643375E0,-1.785164070E1,-2.417188072E1,4.098253250E1
4.048408375E0,-1.779155540E1,-2.455206490E1,4.078217697E1
4.070162375E0,-1.760356140E1,-2.508251762E1,4.054024506E1
4.091939375E0,-1.831008530E1,-2.566617775E1,3.985620117E1
4.113716375E0,-2.184951973E1,-2.561565590E1,3.806528854E1
4.135475375E0,-2.729102135E1,-2.528042412E1,3.462123108E1
4.157223375E0,-3.247474289E1,-2.464122200E1,3.034353828E1
4.178993375E0,-3.673474884E1,-2.409172630E1,2.554752350E1
4.200752375E0,-4.021911621E1,-2.357548904E1,2.022741318E1
4.222530375E0,-4.281079865E1,-2.259500313E1,1.546708488E1
4.244270375E0,-4.665077972E1,-1.953569984E1,4.958850861E0
4.266051375E0,-4.791779327E1,-1.596117020E1,-5.626285553E0
4.287818375E0,-4.693648529E1,-1.312284851E1,-1.439744377E1
4.309577375E0,-4.260189819E1,-1.022108459E1,-2.575144577E1
4.331336375E0,-3.551272964E1,-9.244648933E0,-3.515553284E1
4.353084375E0,-2.481645203E1,-1.021075821E1,-4.315568542E1
4.374855375E0,-1.588168526E1,-1.143191624E1,-4.690002823E1
4.396614375E0,-6.836805344E0,-1.272886562E1,-4.872128296E1
4.418403375E0,2.662889481E0,-1.417868614E1,-4.872784805E1
4.440163375E0,1.030025673E1,-1.543237114E1,-4.731041718E1
4.461914375E0,2.394785309E1,-1.795347595E1,-4.106947708E1
4.483680375E0,2.347371101E1,-2.061449051E1,-4.008187866E1
4.505439375E0,2.268185997E1,-2.174386978E1,-3.994078827E1
4.527198375E0,2.253235054E1,-2.263694382E1,-3.952709198E1
4.548957375E0,2.360695076E1,-2.410133934E1,-3.800482178E1
4.570728375E0,2.540149117E1,-2.620455933E1,-3.536402893E1
4.592507375E0,2.764692688E1,-2.802704239E1,-3.213505173E1
4.614265375E0,2.955284882E1,-2.903293037E1,-2.943207932E1
4.636024375E0,3.096379280E1,-2.922232819E1,-2.774577141E1
4.657775375E0,3.170029449E1,-2.915158081E1,-2.697788048E1
4.679542375E0,3.230388641E1,-2.905994034E1,-2.635351944E1
4.701302375E0,3.276716995E1,-2.899753189E1,-2.584540367E1
4.723060375E0,3.293764877E1,-2.919484329E1,-2.540278435E1
4.744850375E0,3.266677856E1,-2.988016510E1,-2.495168304E1
4.766594375E0,3.205773163E1,-3.066690826E1,-2.478652191E1
4.788368375E0,3.138970566E1,-3.119599724E1,-2.498049927E1
4.810127375E0,3.079172707E1,-3.162262726E1,-2.518746567E1
4.831886375E0,3.019704628E1,-3.223149872E1,-2.513560104E1
4.853667375E0,2.936912155E1,-3.339116287E1,-2.459703636E1
4.875404375E0,2.882028961E1,-3.438842392E1,-2.386118889E1
4.897193375E0,2.857946587E1,-3.512224197E1,-2.306884384E1
4.918952375E0,2.859728622E1,-3.554148102E1,-2.239480782E1
4.940711375E0,2.866930389E1,-3.575049591E1,-2.196593857E1
4.962473375E0,2.877415466E1,-3.611699295E1,-2.121650505E1
4.984231375E0,2.886697197E1,-3.648916245E1,-2.043937302E1
5.005989375E0,2.899469948E1,-3.693752289E1,-1.942821884E1
5.027748375E0,2.901868629E1,-3.747589493E1,-1.833035851E1
