"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.382188320E-2,3.683844209E-2,-8.503768593E-3
2.175900000E-2,9.127989411E-2,3.805630282E-2,-4.986264743E-3
4.351900000E-2,9.870573133E-2,3.682256117E-2,-7.161512971E-3
6.527700000E-2,9.750335664E-2,3.559469804E-2,-8.372567594E-3
8.703600000E-2,9.866156429E-2,3.928557038E-2,-6.013273727E-3
1.088180000E-1,9.429448098E-2,3.751916066E-2,-1.020632591E-2
1.305500000E-1,9.182786196E-2,3.999110684E-2,-1.033149380E-2
1.523130000E-1,9.800001234E-2,3.875726461E-2,-1.133630518E-2
1.740720000E-1,9.432137758E-2,3.752555326E-2,-1.141113974E-2
1.958310000E-1,9.427171201E-2,3.627597168E-2,-1.017849520E-2
2.175900000E-1,9.311582148E-2,3.876739740E-2,-1.508894376E-2
2.393790000E-1,9.686422348E-2,3.630716726E-2,-1.733904704E-2
2.611390000E-1,9.675130248E-2,3.751650825E-2,-1.254802197E-2
2.828980000E-1,8.929788321E-2,3.996054456E-2,-1.040110551E-2
3.046570000E-1,9.547883272E-2,3.748120740E-2,-1.258266810E-2
3.264100000E-1,9.173796326E-2,3.870027512E-2,-1.150937099E-2
3.481750000E-1,9.784997255E-2,3.745387495E-2,-1.130976994E-2
3.699250000E-1,9.414204955E-2,3.498517722E-2,-1.135684643E-2
3.916930000E-1,9.286026657E-2,3.497346118E-2,-8.981572464E-3
4.134520000E-1,9.410983324E-2,3.621369228E-2,-1.018026192E-2
4.352090000E-1,9.165940434E-2,3.991171718E-2,-1.274361648E-2
4.569710000E-1,9.278783202E-2,3.369390219E-2,-8.954168297E-3
4.787300000E-1,9.394217283E-2,3.861603886E-2,-7.828204893E-3
5.004880000E-1,9.521246701E-2,3.615361452E-2,-1.014730334E-2
5.222500000E-1,9.283776581E-2,3.741311282E-2,-1.506377943E-2
5.440060000E-1,9.398505092E-2,3.739287332E-2,-1.141498238E-2
5.657660000E-1,8.907844126E-2,3.616222739E-2,-1.152417157E-2
5.875240000E-1,9.017346054E-2,3.734295070E-2,-9.109209292E-3
6.092830000E-1,9.012690932E-2,3.855252266E-2,-1.034298819E-2
6.310420000E-1,9.382882714E-2,3.854973987E-2,-1.264995243E-2
6.528010000E-1,9.020932019E-2,3.609590232E-2,-1.510618627E-2
6.745600000E-1,9.374751896E-2,3.605433181E-2,-1.018431317E-2
6.963190000E-1,9.244702756E-2,3.602040187E-2,-1.021946594E-2
7.180780000E-1,8.993739635E-2,3.598796576E-2,-1.149386074E-2
7.398370000E-1,9.351032227E-2,3.717996553E-2,-1.021502819E-2
7.615940000E-1,9.840700775E-2,3.715629131E-2,-1.369303465E-2
7.833550000E-1,9.464494139E-2,3.590219468E-2,-1.256358158E-2
8.051140000E-1,9.458470345E-2,3.588722274E-2,-1.256415341E-2
8.268770000E-1,9.586648643E-2,3.589893878E-2,-1.493942644E-2
8.486330000E-1,9.320093691E-2,4.079595953E-2,-6.687356159E-3
8.704220000E-1,9.080322087E-2,3.461704776E-2,-1.022993587E-2
8.921810000E-1,9.446422756E-2,3.830079734E-2,-1.382697001E-2
9.139400000E-1,9.194630384E-2,3.704584017E-2,-1.266307291E-2
9.357000000E-1,9.438443184E-2,3.703705594E-2,-1.379963383E-2
9.574580000E-1,8.932793885E-2,3.699921817E-2,-1.152840070E-2
9.792170000E-1,9.171643853E-2,3.450189531E-2,-1.019900478E-2
1.000976000E0,9.423179924E-2,3.945856914E-2,-1.385765616E-2
1.022716000E0,9.281324595E-2,3.320883960E-2,-8.932942525E-3
1.044494000E0,9.274929762E-2,3.689135984E-2,-9.018209763E-3
1.066253000E0,8.904058486E-2,3.811781853E-2,-1.276494935E-2
1.088012000E0,8.693395555E-2,3.752288967E-2,-1.258532889E-2
1.109771000E0,9.426429868E-2,3.997992352E-2,-1.123084500E-2
