"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.159658849E-2,3.435954452E-2,-1.259957533E-2
2.176900000E-2,9.043299407E-2,3.563231975E-2,-1.045380160E-2
4.351800000E-2,9.277868271E-2,3.560363129E-2,-5.565873813E-3
6.527700000E-2,8.550938964E-2,3.686789051E-2,-1.061952114E-2
8.703700000E-2,9.037107229E-2,3.561351821E-2,-8.044245653E-3
1.088170000E-1,9.160234034E-2,3.932012245E-2,-9.299482219E-3
1.305600000E-1,8.913104981E-2,3.808049485E-2,-9.340212680E-3
1.523440000E-1,9.028052539E-2,3.805849701E-2,-6.896534935E-3
1.741030000E-1,9.026259929E-2,3.928881884E-2,-6.924914662E-3
1.958620000E-1,9.276143461E-2,3.558835760E-2,-7.976329885E-3
2.175960000E-1,8.905294538E-2,3.681166470E-2,-9.312932380E-3
2.393630000E-1,8.776399493E-2,3.926515952E-2,-9.404354729E-3
2.611400000E-1,9.513096511E-2,3.925085440E-2,-1.160849445E-2
2.828980000E-1,9.373378754E-2,3.796545044E-2,-6.796139758E-3
3.046570000E-1,8.878062665E-2,3.919319063E-2,-6.962237414E-3
3.264230000E-1,8.993069082E-2,3.791624680E-2,-8.105700836E-3
3.481750000E-1,9.114739299E-2,3.790333867E-2,-9.276563302E-3
3.699440000E-1,9.350840747E-2,3.785442933E-2,-1.041399315E-2
3.916930000E-1,8.849293739E-2,3.411332518E-2,-9.262991138E-3
4.134570000E-1,8.955251426E-2,3.653046489E-2,-6.876684260E-3
4.352120000E-1,8.597082645E-2,3.779413551E-2,-1.182723418E-2
4.569700000E-1,8.949176967E-2,3.526852280E-2,-6.849215366E-3
4.787290000E-1,9.556668997E-2,3.274954110E-2,-9.032033384E-3
5.004880000E-1,9.042894095E-2,3.885576129E-2,-6.902618799E-3
5.222470000E-1,8.913764358E-2,3.759447858E-2,-6.909525953E-3
5.440060000E-1,8.925589919E-2,3.515022993E-2,-1.167232264E-2
5.657650000E-1,8.789857477E-2,3.634117171E-2,-1.053121500E-2
5.875240000E-1,8.518586308E-2,3.872458264E-2,-8.248975500E-3
6.092930000E-1,8.617357165E-2,3.863195702E-2,-5.807081703E-3
6.310420000E-1,8.757891506E-2,3.496452048E-2,-1.291692257E-2
6.528010000E-1,8.747667819E-2,3.492280096E-2,-1.412326749E-2
6.745610000E-1,9.091814607E-2,3.482967988E-2,-1.402307674E-2
6.963200000E-1,8.809199929E-2,3.471093252E-2,-8.070493117E-3
7.180780000E-1,8.795357496E-2,3.339837492E-2,-1.165930089E-2
7.398370000E-1,8.277904242E-2,3.700624406E-2,-1.067912485E-2
7.616270000E-1,8.613019437E-2,3.688385710E-2,-5.759400781E-3
7.833860000E-1,8.502044529E-2,3.444067389E-2,-1.055655256E-2
